Id,Time[ns],I²S
9147,302753180.00000000000000000000,Left channel: 00ff72ce
9148,302785180.00000000000000000000,Right channel: 00000000
9149,302817200.00000000000000000000,Left channel: 000082c4
9150,302849200.00000000000000000000,Right channel: 00000000
9151,302881200.00000000000000000000,Left channel: 00ffe0b9
9152,302913200.00000000000000000000,Right channel: 00000000
9153,302945220.00000000000000000000,Left channel: 0000f787
9154,302977220.00000000000000000000,Right channel: 00000000
9155,303009220.00000000000000000000,Left channel: 0000ca0d
9156,303041220.00000000000000000000,Right channel: 00000000
9157,303073240.00000000000000000000,Left channel: 00fea71d
9158,303105240.00000000000000000000,Right channel: 00000000
9159,303137240.00000000000000000000,Left channel: 0000fb4a
9160,303169240.00000000000000000000,Right channel: 00000000
9161,303201260.00000000000000000000,Left channel: 00001529
9162,303233260.00000000000000000000,Right channel: 00000000
9163,303265260.00000000000000000000,Left channel: 000278b2
9164,303297260.00000000000000000000,Right channel: 00000000
9165,303329260.00000000000000000000,Left channel: 00002e48
9166,303361280.00000000000000000000,Right channel: 00000000
9167,303393280.00000000000000000000,Left channel: 00ff1e20
9168,303425280.00000000000000000000,Right channel: 00000000
9169,303457280.00000000000000000000,Left channel: 0001039d
9170,303489300.00000000000000000000,Right channel: 00000000
9171,303521300.00000000000000000000,Left channel: 00ff3511
9172,303553300.00000000000000000000,Right channel: 00000000
9173,303585300.00000000000000000000,Left channel: 00ffbb93
9174,303617320.00000000000000000000,Right channel: 00000000
9175,303649320.00000000000000000000,Left channel: 00ffaf21
9176,303681320.00000000000000000000,Right channel: 00000000
9177,303713320.00000000000000000000,Left channel: 00feaf4d
9178,303745340.00000000000000000000,Right channel: 00000000
9179,303777340.00000000000000000000,Left channel: 00012175
9180,303809340.00000000000000000000,Right channel: 00000000
9181,303841340.00000000000000000000,Left channel: 000098d7
9182,303873340.00000000000000000000,Right channel: 00000000
9183,303905360.00000000000000000000,Left channel: 00ff5493
9184,303937360.00000000000000000000,Right channel: 00000000
9185,303969360.00000000000000000000,Left channel: 00ff17d1
9186,304001360.00000000000000000000,Right channel: 00000000
9187,304033380.00000000000000000000,Left channel: 00ffc284
9188,304065380.00000000000000000000,Right channel: 00000000
9189,304097380.00000000000000000000,Left channel: 00fffa14
9190,304129380.00000000000000000000,Right channel: 00000000
9191,304161400.00000000000000000000,Left channel: 00fdb19f
9192,304193400.00000000000000000000,Right channel: 00000000
9193,304225400.00000000000000000000,Left channel: 00ff3b0c
9194,304257400.00000000000000000000,Right channel: 00000000
9195,304289420.00000000000000000000,Left channel: 00006ad3
9196,304321420.00000000000000000000,Right channel: 00000000
9197,304353420.00000000000000000000,Left channel: 0000b7ec
9198,304385420.00000000000000000000,Right channel: 00000000
9199,304417420.00000000000000000000,Left channel: 00002815
9200,304449440.00000000000000000000,Right channel: 00000000
9201,304481440.00000000000000000000,Left channel: 00ffaa29
9202,304513440.00000000000000000000,Right channel: 00000000
9203,304545440.00000000000000000000,Left channel: 00fe1d37
9204,304577460.00000000000000000000,Right channel: 00000000
9205,304609460.00000000000000000000,Left channel: 00fef626
9206,304641460.00000000000000000000,Right channel: 00000000
9207,304673460.00000000000000000000,Left channel: 00005344
9208,304705480.00000000000000000000,Right channel: 00000000
9209,304737480.00000000000000000000,Left channel: 0000942b
9210,304769480.00000000000000000000,Right channel: 00000000
9211,304801480.00000000000000000000,Left channel: 000100da
9212,304833500.00000000000000000000,Right channel: 00000000
9213,304865500.00000000000000000000,Left channel: 00012801
9214,304897500.00000000000000000000,Right channel: 00000000
9215,304929500.00000000000000000000,Left channel: 00ffe30a
9216,304961500.00000000000000000000,Right channel: 00000000
9217,304993520.00000000000000000000,Left channel: 00fddb57
9218,305025520.00000000000000000000,Right channel: 00000000
9219,305057520.00000000000000000000,Left channel: 00ff218c
9220,305089520.00000000000000000000,Right channel: 00000000
9221,305121540.00000000000000000000,Left channel: 0000c1db
9222,305153540.00000000000000000000,Right channel: 00000000
9223,305185540.00000000000000000000,Left channel: 00011ade
9224,305217540.00000000000000000000,Right channel: 00000000
9225,305249560.00000000000000000000,Left channel: 00ff242e
9226,305281560.00000000000000000000,Right channel: 00000000
9227,305313560.00000000000000000000,Left channel: 00fee388
9228,305345560.00000000000000000000,Right channel: 00000000
9229,305377580.00000000000000000000,Left channel: 0001f640
9230,305409580.00000000000000000000,Right channel: 00000000
9231,305441580.00000000000000000000,Left channel: 00ffe61a
9232,305473580.00000000000000000000,Right channel: 00000000
9233,305505580.00000000000000000000,Left channel: 000282ec
9234,305537600.00000000000000000000,Right channel: 00000000
9235,305569600.00000000000000000000,Left channel: 00fe3116
9236,305601600.00000000000000000000,Right channel: 00000000
9237,305633600.00000000000000000000,Left channel: 00fe6154
9238,305665620.00000000000000000000,Right channel: 00000000
9239,305697620.00000000000000000000,Left channel: 0001531c
9240,305729620.00000000000000000000,Right channel: 00000000
9241,305761620.00000000000000000000,Left channel: 00ffeb1e
9242,305793640.00000000000000000000,Right channel: 00000000
9243,305825640.00000000000000000000,Left channel: 00025cb2
9244,305857640.00000000000000000000,Right channel: 00000000
9245,305889640.00000000000000000000,Left channel: 0000c70c
9246,305921660.00000000000000000000,Right channel: 00000000
9247,305953660.00000000000000000000,Left channel: 00fe553e
9248,305985660.00000000000000000000,Right channel: 00000000
9249,306017660.00000000000000000000,Left channel: 00ffa012
9250,306049660.00000000000000000000,Right channel: 00000000
9251,306081680.00000000000000000000,Left channel: 00ff909f
9252,306113680.00000000000000000000,Right channel: 00000000
9253,306145680.00000000000000000000,Left channel: 000274f5
9254,306177680.00000000000000000000,Right channel: 00000000
9255,306209700.00000000000000000000,Left channel: 00009b5e
9256,306241700.00000000000000000000,Right channel: 00000000
9257,306273700.00000000000000000000,Left channel: 00ff0211
9258,306305700.00000000000000000000,Right channel: 00000000
9259,306337720.00000000000000000000,Left channel: 0000ee3f
9260,306369720.00000000000000000000,Right channel: 00000000
9261,306401720.00000000000000000000,Left channel: 00fe2063
9262,306433720.00000000000000000000,Right channel: 00000000
9263,306465740.00000000000000000000,Left channel: 00011f9d
9264,306497740.00000000000000000000,Right channel: 00000000
9265,306529740.00000000000000000000,Left channel: 00ffd8b2
9266,306561740.00000000000000000000,Right channel: 00000000
9267,306593740.00000000000000000000,Left channel: 00ff18f3
9268,306625760.00000000000000000000,Right channel: 00000000
9269,306657760.00000000000000000000,Left channel: 00ff8080
9270,306689760.00000000000000000000,Right channel: 00000000
9271,306721760.00000000000000000000,Left channel: 00009af1
9272,306753780.00000000000000000000,Right channel: 00000000
9273,306785780.00000000000000000000,Left channel: 00022345
9274,306817780.00000000000000000000,Right channel: 00000000
9275,306849780.00000000000000000000,Left channel: 00fdd9a8
9276,306881800.00000000000000000000,Right channel: 00000000
9277,306913800.00000000000000000000,Left channel: 000044fa
9278,306945800.00000000000000000000,Right channel: 00000000
9279,306977800.00000000000000000000,Left channel: 000092f0
9280,307009820.00000000000000000000,Right channel: 00000000
9281,307041820.00000000000000000000,Left channel: 00ff4560
9282,307073820.00000000000000000000,Right channel: 00000000
9283,307105820.00000000000000000000,Left channel: 00ff0d44
9284,307137820.00000000000000000000,Right channel: 00000000
9285,307169840.00000000000000000000,Left channel: 00fe832f
9286,307201840.00000000000000000000,Right channel: 00000000
9287,307233840.00000000000000000000,Left channel: 000163bf
9288,307265840.00000000000000000000,Right channel: 00000000
9289,307297860.00000000000000000000,Left channel: 0000f378
9290,307329860.00000000000000000000,Right channel: 00000000
9291,307361860.00000000000000000000,Left channel: 00ff757d
9292,307393860.00000000000000000000,Right channel: 00000000
9293,307425880.00000000000000000000,Left channel: 000106a3
9294,307457880.00000000000000000000,Right channel: 00000000
9295,307489880.00000000000000000000,Left channel: 00fe575b
9296,307521880.00000000000000000000,Right channel: 00000000
9297,307553900.00000000000000000000,Left channel: 00002cd1
9298,307585900.00000000000000000000,Right channel: 00000000
9299,307617900.00000000000000000000,Left channel: 00ffa7aa
9300,307649900.00000000000000000000,Right channel: 00000000
9301,307681900.00000000000000000000,Left channel: 00ffe634
9302,307713920.00000000000000000000,Right channel: 00000000
9303,307745920.00000000000000000000,Left channel: 000074fa
9304,307777920.00000000000000000000,Right channel: 00000000
9305,307809920.00000000000000000000,Left channel: 0000f726
9306,307841940.00000000000000000000,Right channel: 00000000
9307,307873940.00000000000000000000,Left channel: 0000a257
9308,307905940.00000000000000000000,Right channel: 00000000
9309,307937940.00000000000000000000,Left channel: 00fee31d
9310,307969960.00000000000000000000,Right channel: 00000000
9311,308001960.00000000000000000000,Left channel: 00019ad4
9312,308033960.00000000000000000000,Right channel: 00000000
9313,308065960.00000000000000000000,Left channel: 00fe1580
9314,308097980.00000000000000000000,Right channel: 00000000
9315,308129980.00000000000000000000,Left channel: 00002575
9316,308161980.00000000000000000000,Right channel: 00000000
9317,308193980.00000000000000000000,Left channel: 00008044
9318,308225980.00000000000000000000,Right channel: 00000000
9319,308258000.00000000000000000000,Left channel: 00009177
9320,308290000.00000000000000000000,Right channel: 00000000
9321,308322000.00000000000000000000,Left channel: 00006f0e
9322,308354000.00000000000000000000,Right channel: 00000000
9323,308386020.00000000000000000000,Left channel: 00ff7a12
9324,308418020.00000000000000000000,Right channel: 00000000
9325,308450020.00000000000000000000,Left channel: 00ff6775
9326,308482020.00000000000000000000,Right channel: 00000000
9327,308514040.00000000000000000000,Left channel: 00fecf66
9328,308546040.00000000000000000000,Right channel: 00000000
9329,308578040.00000000000000000000,Left channel: 00fda746
9330,308610040.00000000000000000000,Right channel: 00000000
9331,308642060.00000000000000000000,Left channel: 00000e2d
9332,308674060.00000000000000000000,Right channel: 00000000
9333,308706060.00000000000000000000,Left channel: 000011ed
9334,308738060.00000000000000000000,Right channel: 00000000
9335,308770080.00000000000000000000,Left channel: 00012a36
9336,308802080.00000000000000000000,Right channel: 00000000
9337,308834080.00000000000000000000,Left channel: 0001754d
9338,308866080.00000000000000000000,Right channel: 00000000
9339,308898080.00000000000000000000,Left channel: 0000187c
9340,308930100.00000000000000000000,Right channel: 00000000
9341,308962100.00000000000000000000,Left channel: 000047bd
9342,308994100.00000000000000000000,Right channel: 00000000
9343,309026100.00000000000000000000,Left channel: 00ff815b
9344,309058120.00000000000000000000,Right channel: 00000000
9345,309090120.00000000000000000000,Left channel: 00015789
9346,309122120.00000000000000000000,Right channel: 00000000
9347,309154120.00000000000000000000,Left channel: 00fd4cd5
9348,309186140.00000000000000000000,Right channel: 00000000
9349,309218140.00000000000000000000,Left channel: 000108b0
9350,309250140.00000000000000000000,Right channel: 00000000
9351,309282140.00000000000000000000,Left channel: 00fdde8b
9352,309314140.00000000000000000000,Right channel: 00000000
9353,309346160.00000000000000000000,Left channel: 000054f0
9354,309378160.00000000000000000000,Right channel: 00000000
9355,309410160.00000000000000000000,Left channel: 00ffd47d
9356,309442160.00000000000000000000,Right channel: 00000000
9357,309474180.00000000000000000000,Left channel: 00fe5ded
9358,309506180.00000000000000000000,Right channel: 00000000
9359,309538180.00000000000000000000,Left channel: 00ffe351
9360,309570180.00000000000000000000,Right channel: 00000000
9361,309602200.00000000000000000000,Left channel: 00fe996a
9362,309634200.00000000000000000000,Right channel: 00000000
9363,309666200.00000000000000000000,Left channel: 0001b649
9364,309698200.00000000000000000000,Right channel: 00000000
9365,309730220.00000000000000000000,Left channel: 00006ed8
9366,309762220.00000000000000000000,Right channel: 00000000
9367,309794220.00000000000000000000,Left channel: 000189e2
9368,309826220.00000000000000000000,Right channel: 00000000
9369,309858220.00000000000000000000,Left channel: 0001c6c1
9370,309890240.00000000000000000000,Right channel: 00000000
9371,309922240.00000000000000000000,Left channel: 00ffbe1f
9372,309954240.00000000000000000000,Right channel: 00000000
9373,309986240.00000000000000000000,Left channel: 00021f69
9374,310018260.00000000000000000000,Right channel: 00000000
9375,310050260.00000000000000000000,Left channel: 00fec49f
9376,310082260.00000000000000000000,Right channel: 00000000
9377,310114260.00000000000000000000,Left channel: 0000ab86
9378,310146280.00000000000000000000,Right channel: 00000000
9379,310178280.00000000000000000000,Left channel: 00ffd86b
9380,310210280.00000000000000000000,Right channel: 00000000
9381,310242280.00000000000000000000,Left channel: 0000ba0a
9382,310274300.00000000000000000000,Right channel: 00000000
9383,310306300.00000000000000000000,Left channel: 00ff3d66
9384,310338300.00000000000000000000,Right channel: 00000000
9385,310370300.00000000000000000000,Left channel: 00fdd916
9386,310402300.00000000000000000000,Right channel: 00000000
9387,310434320.00000000000000000000,Left channel: 00ffefeb
9388,310466320.00000000000000000000,Right channel: 00000000
9389,310498320.00000000000000000000,Left channel: 00ffd04b
9390,310530320.00000000000000000000,Right channel: 00000000
9391,310562340.00000000000000000000,Left channel: 00022674
9392,310594340.00000000000000000000,Right channel: 00000000
9393,310626340.00000000000000000000,Left channel: 00fe9dfb
9394,310658340.00000000000000000000,Right channel: 00000000
9395,310690360.00000000000000000000,Left channel: 00ffde14
9396,310722360.00000000000000000000,Right channel: 00000000
9397,310754360.00000000000000000000,Left channel: 00006c93
9398,310786360.00000000000000000000,Right channel: 00000000
9399,310818380.00000000000000000000,Left channel: 000164fb
9400,310850380.00000000000000000000,Right channel: 00000000
9401,310882380.00000000000000000000,Left channel: 00002136
9402,310914380.00000000000000000000,Right channel: 00000000
9403,310946380.00000000000000000000,Left channel: 00fd647f
9404,310978400.00000000000000000000,Right channel: 00000000
9405,311010400.00000000000000000000,Left channel: 000027d8
9406,311042400.00000000000000000000,Right channel: 00000000
9407,311074400.00000000000000000000,Left channel: 0000997f
9408,311106420.00000000000000000000,Right channel: 00000000
9409,311138420.00000000000000000000,Left channel: 00005bb1
9410,311170420.00000000000000000000,Right channel: 00000000
9411,311202420.00000000000000000000,Left channel: 00ff11c6
9412,311234440.00000000000000000000,Right channel: 00000000
9413,311266440.00000000000000000000,Left channel: 00fee62b
9414,311298440.00000000000000000000,Right channel: 00000000
9415,311330440.00000000000000000000,Left channel: 00ff3a3c
9416,311362460.00000000000000000000,Right channel: 00000000
9417,311394460.00000000000000000000,Left channel: 00024768
9418,311426460.00000000000000000000,Right channel: 00000000
9419,311458460.00000000000000000000,Left channel: 0001e522
9420,311490460.00000000000000000000,Right channel: 00000000
9421,311522480.00000000000000000000,Left channel: 00fe8f2a
9422,311554480.00000000000000000000,Right channel: 00000000
9423,311586480.00000000000000000000,Left channel: 00fe3a93
9424,311618480.00000000000000000000,Right channel: 00000000
9425,311650500.00000000000000000000,Left channel: 00023157
9426,311682500.00000000000000000000,Right channel: 00000000
9427,311714500.00000000000000000000,Left channel: 00024ee9
9428,311746500.00000000000000000000,Right channel: 00000000
9429,311778520.00000000000000000000,Left channel: 0000fc9b
9430,311810520.00000000000000000000,Right channel: 00000000
9431,311842520.00000000000000000000,Left channel: 00fd4f95
9432,311874520.00000000000000000000,Right channel: 00000000
9433,311906540.00000000000000000000,Left channel: 000076e5
9434,311938540.00000000000000000000,Right channel: 00000000
9435,311970540.00000000000000000000,Left channel: 00019fbb
9436,312002540.00000000000000000000,Right channel: 00000000
9437,312034540.00000000000000000000,Left channel: 00ff71e6
9438,312066560.00000000000000000000,Right channel: 00000000
9439,312098560.00000000000000000000,Left channel: 00ffab2e
9440,312130560.00000000000000000000,Right channel: 00000000
9441,312162560.00000000000000000000,Left channel: 00fd193f
9442,312194580.00000000000000000000,Right channel: 00000000
9443,312226580.00000000000000000000,Left channel: 000007da
9444,312258580.00000000000000000000,Right channel: 00000000
9445,312290580.00000000000000000000,Left channel: 00fff24b
9446,312322600.00000000000000000000,Right channel: 00000000
9447,312354600.00000000000000000000,Left channel: 00ff515f
9448,312386600.00000000000000000000,Right channel: 00000000
9449,312418600.00000000000000000000,Left channel: 000023cc
9450,312450620.00000000000000000000,Right channel: 00000000
9451,312482620.00000000000000000000,Left channel: 00007aa2
9452,312514620.00000000000000000000,Right channel: 00000000
9453,312546620.00000000000000000000,Left channel: 00feb8df
9454,312578620.00000000000000000000,Right channel: 00000000
9455,312610640.00000000000000000000,Left channel: 00019f92
9456,312642640.00000000000000000000,Right channel: 00000000
9457,312674640.00000000000000000000,Left channel: 00ff3ef6
9458,312706640.00000000000000000000,Right channel: 00000000
9459,312738660.00000000000000000000,Left channel: 0000d21e
9460,312770660.00000000000000000000,Right channel: 00000000
9461,312802660.00000000000000000000,Left channel: 00feef60
9462,312834660.00000000000000000000,Right channel: 00000000
9463,312866680.00000000000000000000,Left channel: 00fe07ff
9464,312898680.00000000000000000000,Right channel: 00000000
9465,312930680.00000000000000000000,Left channel: 0001a5fc
9466,312962680.00000000000000000000,Right channel: 00000000
9467,312994700.00000000000000000000,Left channel: 00fe7d54
9468,313026700.00000000000000000000,Right channel: 00000000
9469,313058700.00000000000000000000,Left channel: 00ff62ea
9470,313090700.00000000000000000000,Right channel: 00000000
9471,313122700.00000000000000000000,Left channel: 00fee3de
9472,313154720.00000000000000000000,Right channel: 00000000
9473,313186720.00000000000000000000,Left channel: 0000e222
9474,313218720.00000000000000000000,Right channel: 00000000
9475,313250720.00000000000000000000,Left channel: 00011bff
9476,313282740.00000000000000000000,Right channel: 00000000
9477,313314740.00000000000000000000,Left channel: 00ff55b8
9478,313346740.00000000000000000000,Right channel: 00000000
9479,313378740.00000000000000000000,Left channel: 00ffac37
9480,313410760.00000000000000000000,Right channel: 00000000
9481,313442760.00000000000000000000,Left channel: 000055d4
9482,313474760.00000000000000000000,Right channel: 00000000
9483,313506760.00000000000000000000,Left channel: 0001858f
9484,313538780.00000000000000000000,Right channel: 00000000
9485,313570780.00000000000000000000,Left channel: 00018b32
9486,313602780.00000000000000000000,Right channel: 00000000
9487,313634780.00000000000000000000,Left channel: 00ffd9de
9488,313666780.00000000000000000000,Right channel: 00000000
9489,313698800.00000000000000000000,Left channel: 00fe7a54
9490,313730800.00000000000000000000,Right channel: 00000000
9491,313762800.00000000000000000000,Left channel: 000036b9
9492,313794800.00000000000000000000,Right channel: 00000000
9493,313826820.00000000000000000000,Left channel: 00ff8dfc
9494,313858820.00000000000000000000,Right channel: 00000000
9495,313890820.00000000000000000000,Left channel: 00006012
9496,313922820.00000000000000000000,Right channel: 00000000
9497,313954840.00000000000000000000,Left channel: 00ff4f6a
9498,313986840.00000000000000000000,Right channel: 00000000
9499,314018840.00000000000000000000,Left channel: 0001b78d
9500,314050840.00000000000000000000,Right channel: 00000000
9501,314082860.00000000000000000000,Left channel: 0000dc84
9502,314114860.00000000000000000000,Right channel: 00000000
9503,314146860.00000000000000000000,Left channel: 00ffead7
9504,314178860.00000000000000000000,Right channel: 00000000
9505,314210860.00000000000000000000,Left channel: 00ff77bb
9506,314242880.00000000000000000000,Right channel: 00000000
9507,314274880.00000000000000000000,Left channel: 00fe6931
9508,314306880.00000000000000000000,Right channel: 00000000
9509,314338880.00000000000000000000,Left channel: 00ff8062
9510,314370900.00000000000000000000,Right channel: 00000000
9511,314402900.00000000000000000000,Left channel: 00001218
9512,314434900.00000000000000000000,Right channel: 00000000
9513,314466900.00000000000000000000,Left channel: 00009cbe
9514,314498920.00000000000000000000,Right channel: 00000000
9515,314530920.00000000000000000000,Left channel: 00ffc700
9516,314562920.00000000000000000000,Right channel: 00000000
9517,314594920.00000000000000000000,Left channel: 00fe5c7b
9518,314626940.00000000000000000000,Right channel: 00000000
9519,314658940.00000000000000000000,Left channel: 00012f47
9520,314690940.00000000000000000000,Right channel: 00000000
9521,314722940.00000000000000000000,Left channel: 000194d3
9522,314754940.00000000000000000000,Right channel: 00000000
9523,314786960.00000000000000000000,Left channel: 00ff3ebf
9524,314818960.00000000000000000000,Right channel: 00000000
9525,314850960.00000000000000000000,Left channel: 0000a573
9526,314882960.00000000000000000000,Right channel: 00000000
9527,314914980.00000000000000000000,Left channel: 00ffe397
9528,314946980.00000000000000000000,Right channel: 00000000
9529,314978980.00000000000000000000,Left channel: 00017279
9530,315010980.00000000000000000000,Right channel: 00000000
9531,315043000.00000000000000000000,Left channel: 00ffbf4a
9532,315075000.00000000000000000000,Right channel: 00000000
9533,315107000.00000000000000000000,Left channel: 00fdddde
9534,315139000.00000000000000000000,Right channel: 00000000
9535,315171020.00000000000000000000,Left channel: 00ff384e
9536,315203020.00000000000000000000,Right channel: 00000000
9537,315235020.00000000000000000000,Left channel: 00014811
9538,315267020.00000000000000000000,Right channel: 00000000
9539,315299020.00000000000000000000,Left channel: 00ff54ff
9540,315331040.00000000000000000000,Right channel: 00000000
9541,315363040.00000000000000000000,Left channel: 00ff3e76
9542,315395040.00000000000000000000,Right channel: 00000000
9543,315427040.00000000000000000000,Left channel: 00ffe0db
9544,315459060.00000000000000000000,Right channel: 00000000
9545,315491060.00000000000000000000,Left channel: 000144cc
9546,315523060.00000000000000000000,Right channel: 00000000
9547,315555060.00000000000000000000,Left channel: 00025a23
9548,315587080.00000000000000000000,Right channel: 00000000
9549,315619080.00000000000000000000,Left channel: 00003d86
9550,315651080.00000000000000000000,Right channel: 00000000
9551,315683080.00000000000000000000,Left channel: 00ff6a6d
9552,315715100.00000000000000000000,Right channel: 00000000
9553,315747100.00000000000000000000,Left channel: 00ffcbe2
9554,315779100.00000000000000000000,Right channel: 00000000
9555,315811100.00000000000000000000,Left channel: 000042cd
9556,315843100.00000000000000000000,Right channel: 00000000
9557,315875120.00000000000000000000,Left channel: 00ff32b6
9558,315907120.00000000000000000000,Right channel: 00000000
9559,315939120.00000000000000000000,Left channel: 00ff0721
9560,315971120.00000000000000000000,Right channel: 00000000
9561,316003140.00000000000000000000,Left channel: 00ff5140
9562,316035140.00000000000000000000,Right channel: 00000000
9563,316067140.00000000000000000000,Left channel: 00fff6eb
9564,316099140.00000000000000000000,Right channel: 00000000
9565,316131160.00000000000000000000,Left channel: 0001272d
9566,316163160.00000000000000000000,Right channel: 00000000
9567,316195160.00000000000000000000,Left channel: 00ff637e
9568,316227160.00000000000000000000,Right channel: 00000000
9569,316259180.00000000000000000000,Left channel: 00016e0c
9570,316291180.00000000000000000000,Right channel: 00000000
9571,316323180.00000000000000000000,Left channel: 00ffb005
9572,316355180.00000000000000000000,Right channel: 00000000
9573,316387180.00000000000000000000,Left channel: 000220b8
9574,316419200.00000000000000000000,Right channel: 00000000
9575,316451200.00000000000000000000,Left channel: 00ff8f39
9576,316483200.00000000000000000000,Right channel: 00000000
9577,316515200.00000000000000000000,Left channel: 00fd3ed6
9578,316547220.00000000000000000000,Right channel: 00000000
9579,316579220.00000000000000000000,Left channel: 00ff91a7
9580,316611220.00000000000000000000,Right channel: 00000000
9581,316643220.00000000000000000000,Left channel: 0000146b
9582,316675240.00000000000000000000,Right channel: 00000000
9583,316707240.00000000000000000000,Left channel: 0001bbdc
9584,316739240.00000000000000000000,Right channel: 00000000
9585,316771240.00000000000000000000,Left channel: 00ff08e1
9586,316803260.00000000000000000000,Right channel: 00000000
9587,316835260.00000000000000000000,Left channel: 00ffeab2
9588,316867260.00000000000000000000,Right channel: 00000000
9589,316899260.00000000000000000000,Left channel: 00001583
9590,316931260.00000000000000000000,Right channel: 00000000
9591,316963280.00000000000000000000,Left channel: 0000c2f4
9592,316995280.00000000000000000000,Right channel: 00000000
9593,317027280.00000000000000000000,Left channel: 00ffefbe
9594,317059280.00000000000000000000,Right channel: 00000000
9595,317091300.00000000000000000000,Left channel: 0000481c
9596,317123300.00000000000000000000,Right channel: 00000000
9597,317155300.00000000000000000000,Left channel: 00ff0953
9598,317187300.00000000000000000000,Right channel: 00000000
9599,317219320.00000000000000000000,Left channel: 00ff42c6
9600,317251320.00000000000000000000,Right channel: 00000000
9601,317283320.00000000000000000000,Left channel: 00fe44ec
9602,317315320.00000000000000000000,Right channel: 00000000
9603,317347340.00000000000000000000,Left channel: 00fdf5e6
9604,317379340.00000000000000000000,Right channel: 00000000
9605,317411340.00000000000000000000,Left channel: 0002414d
9606,317443340.00000000000000000000,Right channel: 00000000
9607,317475340.00000000000000000000,Left channel: 0000e2b7
9608,317507360.00000000000000000000,Right channel: 00000000
9609,317539360.00000000000000000000,Left channel: 00005b1a
9610,317571360.00000000000000000000,Right channel: 00000000
9611,317603360.00000000000000000000,Left channel: 0002613a
9612,317635380.00000000000000000000,Right channel: 00000000
9613,317667380.00000000000000000000,Left channel: 00ffaa88
9614,317699380.00000000000000000000,Right channel: 00000000
9615,317731380.00000000000000000000,Left channel: 00ff8b0e
9616,317763400.00000000000000000000,Right channel: 00000000
9617,317795400.00000000000000000000,Left channel: 0001827b
9618,317827400.00000000000000000000,Right channel: 00000000
9619,317859400.00000000000000000000,Left channel: 0000a56f
9620,317891420.00000000000000000000,Right channel: 00000000
9621,317923420.00000000000000000000,Left channel: 00fe65cc
9622,317955420.00000000000000000000,Right channel: 00000000
9623,317987420.00000000000000000000,Left channel: 00fc8bfa
9624,318019420.00000000000000000000,Right channel: 00000000
9625,318051440.00000000000000000000,Left channel: 00ffc60a
9626,318083440.00000000000000000000,Right channel: 00000000
9627,318115440.00000000000000000000,Left channel: 000015db
9628,318147440.00000000000000000000,Right channel: 00000000
9629,318179460.00000000000000000000,Left channel: 00011ed6
9630,318211460.00000000000000000000,Right channel: 00000000
9631,318243460.00000000000000000000,Left channel: 00023ff6
9632,318275460.00000000000000000000,Right channel: 00000000
9633,318307480.00000000000000000000,Left channel: 00ffc855
9634,318339480.00000000000000000000,Right channel: 00000000
9635,318371480.00000000000000000000,Left channel: 0000acc1
9636,318403480.00000000000000000000,Right channel: 00000000
9637,318435500.00000000000000000000,Left channel: 00011029
9638,318467500.00000000000000000000,Right channel: 00000000
9639,318499500.00000000000000000000,Left channel: 0001b581
9640,318531500.00000000000000000000,Right channel: 00000000
9641,318563500.00000000000000000000,Left channel: 00fef67b
9642,318595520.00000000000000000000,Right channel: 00000000
9643,318627520.00000000000000000000,Left channel: 00ffb583
9644,318659520.00000000000000000000,Right channel: 00000000
9645,318691520.00000000000000000000,Left channel: 00fff17e
9646,318723540.00000000000000000000,Right channel: 00000000
9647,318755540.00000000000000000000,Left channel: 00feb343
9648,318787540.00000000000000000000,Right channel: 00000000
9649,318819540.00000000000000000000,Left channel: 00ff161d
9650,318851560.00000000000000000000,Right channel: 00000000
9651,318883560.00000000000000000000,Left channel: 00009de0
9652,318915560.00000000000000000000,Right channel: 00000000
9653,318947560.00000000000000000000,Left channel: 00010027
9654,318979580.00000000000000000000,Right channel: 00000000
9655,319011580.00000000000000000000,Left channel: 00fee5dc
9656,319043580.00000000000000000000,Right channel: 00000000
9657,319075580.00000000000000000000,Left channel: 00012682
9658,319107580.00000000000000000000,Right channel: 00000000
9659,319139600.00000000000000000000,Left channel: 000131d5
9660,319171600.00000000000000000000,Right channel: 00000000
9661,319203600.00000000000000000000,Left channel: 00fe9ee3
9662,319235600.00000000000000000000,Right channel: 00000000
9663,319267620.00000000000000000000,Left channel: 00ff8b0f
9664,319299620.00000000000000000000,Right channel: 00000000
9665,319331620.00000000000000000000,Left channel: 00ff1078
9666,319363620.00000000000000000000,Right channel: 00000000
9667,319395640.00000000000000000000,Left channel: 00ff8c76
9668,319427640.00000000000000000000,Right channel: 00000000
9669,319459640.00000000000000000000,Left channel: 00fd4727
9670,319491640.00000000000000000000,Right channel: 00000000
9671,319523660.00000000000000000000,Left channel: 00002bbd
9672,319555660.00000000000000000000,Right channel: 00000000
9673,319587660.00000000000000000000,Left channel: 00ff66c5
9674,319619660.00000000000000000000,Right channel: 00000000
9675,319651660.00000000000000000000,Left channel: 00012457
9676,319683680.00000000000000000000,Right channel: 00000000
9677,319715680.00000000000000000000,Left channel: 00010419
9678,319747680.00000000000000000000,Right channel: 00000000
9679,319779680.00000000000000000000,Left channel: 00fe720a
9680,319811700.00000000000000000000,Right channel: 00000000
9681,319843700.00000000000000000000,Left channel: 00017b36
9682,319875700.00000000000000000000,Right channel: 00000000
9683,319907700.00000000000000000000,Left channel: 00fffe23
9684,319939720.00000000000000000000,Right channel: 00000000
