Id,Time[ns],I²S
9117,301792660.00000000000000000000,Left channel: 00ffb0df
9118,301824660.00000000000000000000,Right channel: 00000000
9119,301856680.00000000000000000000,Left channel: 0001a07e
9120,301888680.00000000000000000000,Right channel: 00000000
9121,301920680.00000000000000000000,Left channel: 0002b1f6
9122,301952680.00000000000000000000,Right channel: 00000000
9123,301984700.00000000000000000000,Left channel: 00ff000a
9124,302016700.00000000000000000000,Right channel: 00000000
9125,302048700.00000000000000000000,Left channel: 00fcf704
9126,302080700.00000000000000000000,Right channel: 00000000
9127,302112720.00000000000000000000,Left channel: 00023d70
9128,302144720.00000000000000000000,Right channel: 00000000
9129,302176720.00000000000000000000,Left channel: 00029436
9130,302208720.00000000000000000000,Right channel: 00000000
9131,302240720.00000000000000000000,Left channel: 00fe2966
9132,302272740.00000000000000000000,Right channel: 00000000
9133,302304740.00000000000000000000,Left channel: 00fc97a9
9134,302336740.00000000000000000000,Right channel: 00000000
9135,302368740.00000000000000000000,Left channel: 00ff8d87
9136,302400760.00000000000000000000,Right channel: 00000000
9137,302432760.00000000000000000000,Left channel: 0001b847
9138,302464760.00000000000000000000,Right channel: 00000000
9139,302496760.00000000000000000000,Left channel: 0000559c
9140,302528780.00000000000000000000,Right channel: 00000000
9141,302560780.00000000000000000000,Left channel: 00ff34eb
9142,302592780.00000000000000000000,Right channel: 00000000
9143,302624780.00000000000000000000,Left channel: 0000415c
9144,302656800.00000000000000000000,Right channel: 00000000
9145,302688800.00000000000000000000,Left channel: 0000281b
9146,302720800.00000000000000000000,Right channel: 00000000
9147,302752800.00000000000000000000,Left channel: 00023bdb
9148,302784800.00000000000000000000,Right channel: 00000000
9149,302816820.00000000000000000000,Left channel: 00018056
9150,302848820.00000000000000000000,Right channel: 00000000
9151,302880820.00000000000000000000,Left channel: 00fff2eb
9152,302912820.00000000000000000000,Right channel: 00000000
9153,302944840.00000000000000000000,Left channel: 0000216c
9154,302976840.00000000000000000000,Right channel: 00000000
9155,303008840.00000000000000000000,Left channel: 00024d15
9156,303040840.00000000000000000000,Right channel: 00000000
9157,303072860.00000000000000000000,Left channel: 0004c84b
9158,303104860.00000000000000000000,Right channel: 00000000
9159,303136860.00000000000000000000,Left channel: 00017247
9160,303168860.00000000000000000000,Right channel: 00000000
9161,303200880.00000000000000000000,Left channel: 00ff9774
9162,303232880.00000000000000000000,Right channel: 00000000
9163,303264880.00000000000000000000,Left channel: 00008625
9164,303296880.00000000000000000000,Right channel: 00000000
9165,303328880.00000000000000000000,Left channel: 00ff60b1
9166,303360900.00000000000000000000,Right channel: 00000000
9167,303392900.00000000000000000000,Left channel: 00ff8fe9
9168,303424900.00000000000000000000,Right channel: 00000000
9169,303456900.00000000000000000000,Left channel: 00ff0ba0
9170,303488920.00000000000000000000,Right channel: 00000000
9171,303520920.00000000000000000000,Left channel: 00fe5b07
9172,303552920.00000000000000000000,Right channel: 00000000
9173,303584920.00000000000000000000,Left channel: 00015205
9174,303616940.00000000000000000000,Right channel: 00000000
9175,303648940.00000000000000000000,Left channel: 0001e28a
9176,303680940.00000000000000000000,Right channel: 00000000
9177,303712940.00000000000000000000,Left channel: 00000668
9178,303744960.00000000000000000000,Right channel: 00000000
9179,303776960.00000000000000000000,Left channel: 00fe0698
9180,303808960.00000000000000000000,Right channel: 00000000
9181,303840960.00000000000000000000,Left channel: 00ff05ed
9182,303872960.00000000000000000000,Right channel: 00000000
9183,303904980.00000000000000000000,Left channel: 00ff31d1
9184,303936980.00000000000000000000,Right channel: 00000000
9185,303968980.00000000000000000000,Left channel: 00fcb2b1
9186,304000980.00000000000000000000,Right channel: 00000000
9187,304033000.00000000000000000000,Left channel: 00fdee9d
9188,304065000.00000000000000000000,Right channel: 00000000
9189,304097000.00000000000000000000,Left channel: 0000c2b7
9190,304129000.00000000000000000000,Right channel: 00000000
9191,304161020.00000000000000000000,Left channel: 0000d3a0
9192,304193020.00000000000000000000,Right channel: 00000000
9193,304225020.00000000000000000000,Left channel: 00001282
9194,304257020.00000000000000000000,Right channel: 00000000
9195,304289040.00000000000000000000,Left channel: 00fe999f
9196,304321040.00000000000000000000,Right channel: 00000000
9197,304353040.00000000000000000000,Left channel: 00fd158e
9198,304385040.00000000000000000000,Right channel: 00000000
9199,304417040.00000000000000000000,Left channel: 00fcfdab
9200,304449060.00000000000000000000,Right channel: 00000000
9201,304481060.00000000000000000000,Left channel: 00ff88f2
9202,304513060.00000000000000000000,Right channel: 00000000
9203,304545060.00000000000000000000,Left channel: 0001f4ee
9204,304577080.00000000000000000000,Right channel: 00000000
9205,304609080.00000000000000000000,Left channel: 00026abd
9206,304641080.00000000000000000000,Right channel: 00000000
9207,304673080.00000000000000000000,Left channel: 00025309
9208,304705100.00000000000000000000,Right channel: 00000000
9209,304737100.00000000000000000000,Left channel: 00ffc77f
9210,304769100.00000000000000000000,Right channel: 00000000
9211,304801100.00000000000000000000,Left channel: 00fc25f6
9212,304833120.00000000000000000000,Right channel: 00000000
9213,304865120.00000000000000000000,Left channel: 00fd8825
9214,304897120.00000000000000000000,Right channel: 00000000
9215,304929120.00000000000000000000,Left channel: 0001d0bc
9216,304961120.00000000000000000000,Right channel: 00000000
9217,304993140.00000000000000000000,Left channel: 000191b0
9218,305025140.00000000000000000000,Right channel: 00000000
9219,305057140.00000000000000000000,Left channel: 00fe33b2
9220,305089140.00000000000000000000,Right channel: 00000000
9221,305121160.00000000000000000000,Left channel: 00ff58cb
9222,305153160.00000000000000000000,Right channel: 00000000
9223,305185160.00000000000000000000,Left channel: 0001f807
9224,305217160.00000000000000000000,Right channel: 00000000
9225,305249180.00000000000000000000,Left channel: 00028a23
9226,305281180.00000000000000000000,Right channel: 00000000
9227,305313180.00000000000000000000,Left channel: 000245c2
9228,305345180.00000000000000000000,Right channel: 00000000
9229,305377200.00000000000000000000,Left channel: 00fcfc2a
9230,305409200.00000000000000000000,Right channel: 00000000
9231,305441200.00000000000000000000,Left channel: 00fd2e7f
9232,305473200.00000000000000000000,Right channel: 00000000
9233,305505200.00000000000000000000,Left channel: 0000e6e2
9234,305537220.00000000000000000000,Right channel: 00000000
9235,305569220.00000000000000000000,Left channel: 00025f09
9236,305601220.00000000000000000000,Right channel: 00000000
9237,305633220.00000000000000000000,Left channel: 00043480
9238,305665240.00000000000000000000,Right channel: 00000000
9239,305697240.00000000000000000000,Left channel: 000117d6
9240,305729240.00000000000000000000,Right channel: 00000000
9241,305761240.00000000000000000000,Left channel: 00fdad32
9242,305793260.00000000000000000000,Right channel: 00000000
9243,305825260.00000000000000000000,Left channel: 00fe3258
9244,305857260.00000000000000000000,Right channel: 00000000
9245,305889260.00000000000000000000,Left channel: 0000617c
9246,305921280.00000000000000000000,Right channel: 00000000
9247,305953280.00000000000000000000,Left channel: 0003da69
9248,305985280.00000000000000000000,Right channel: 00000000
9249,306017280.00000000000000000000,Left channel: 00015486
9250,306049280.00000000000000000000,Right channel: 00000000
9251,306081300.00000000000000000000,Left channel: 00ffbe27
9252,306113300.00000000000000000000,Right channel: 00000000
9253,306145300.00000000000000000000,Left channel: 0000266b
9254,306177300.00000000000000000000,Right channel: 00000000
9255,306209320.00000000000000000000,Left channel: 00ff4f58
9256,306241320.00000000000000000000,Right channel: 00000000
9257,306273320.00000000000000000000,Left channel: 0000fa5b
9258,306305320.00000000000000000000,Right channel: 00000000
9259,306337340.00000000000000000000,Left channel: 00ff871f
9260,306369340.00000000000000000000,Right channel: 00000000
9261,306401340.00000000000000000000,Left channel: 00fe890b
9262,306433340.00000000000000000000,Right channel: 00000000
9263,306465360.00000000000000000000,Left channel: 00ff1ec3
9264,306497360.00000000000000000000,Right channel: 00000000
9265,306529360.00000000000000000000,Left channel: 0001cb53
9266,306561360.00000000000000000000,Right channel: 00000000
9267,306593360.00000000000000000000,Left channel: 00027d38
9268,306625380.00000000000000000000,Right channel: 00000000
9269,306657380.00000000000000000000,Left channel: 00fe2d2a
9270,306689380.00000000000000000000,Right channel: 00000000
9271,306721380.00000000000000000000,Left channel: 00fef905
9272,306753400.00000000000000000000,Right channel: 00000000
9273,306785400.00000000000000000000,Left channel: 0000ca63
9274,306817400.00000000000000000000,Right channel: 00000000
9275,306849400.00000000000000000000,Left channel: 00ffbd55
9276,306881420.00000000000000000000,Right channel: 00000000
9277,306913420.00000000000000000000,Left channel: 00fd2ea5
9278,306945420.00000000000000000000,Right channel: 00000000
9279,306977420.00000000000000000000,Left channel: 00fdc256
9280,307009440.00000000000000000000,Right channel: 00000000
9281,307041440.00000000000000000000,Left channel: 00028dbf
9282,307073440.00000000000000000000,Right channel: 00000000
9283,307105440.00000000000000000000,Left channel: 0001b016
9284,307137440.00000000000000000000,Right channel: 00000000
9285,307169460.00000000000000000000,Left channel: 000093c5
9286,307201460.00000000000000000000,Right channel: 00000000
9287,307233460.00000000000000000000,Left channel: 000007a4
9288,307265460.00000000000000000000,Right channel: 00000000
9289,307297480.00000000000000000000,Left channel: 00fddc00
9290,307329480.00000000000000000000,Right channel: 00000000
9291,307361480.00000000000000000000,Left channel: 00ff1a4c
9292,307393480.00000000000000000000,Right channel: 00000000
9293,307425500.00000000000000000000,Left channel: 00ffe6b1
9294,307457500.00000000000000000000,Right channel: 00000000
9295,307489500.00000000000000000000,Left channel: 000063ba
9296,307521500.00000000000000000000,Right channel: 00000000
9297,307553520.00000000000000000000,Left channel: 000141e6
9298,307585520.00000000000000000000,Right channel: 00000000
9299,307617520.00000000000000000000,Left channel: 00026eda
9300,307649520.00000000000000000000,Right channel: 00000000
9301,307681520.00000000000000000000,Left channel: 00009d47
9302,307713540.00000000000000000000,Right channel: 00000000
9303,307745540.00000000000000000000,Left channel: 00ff79f9
9304,307777540.00000000000000000000,Right channel: 00000000
9305,307809540.00000000000000000000,Left channel: 00009dc6
9306,307841560.00000000000000000000,Right channel: 00000000
9307,307873560.00000000000000000000,Left channel: 00fe59bd
9308,307905560.00000000000000000000,Right channel: 00000000
9309,307937560.00000000000000000000,Left channel: 00ff0ad9
9310,307969580.00000000000000000000,Right channel: 00000000
9311,308001580.00000000000000000000,Left channel: 000097fe
9312,308033580.00000000000000000000,Right channel: 00000000
9313,308065580.00000000000000000000,Left channel: 0001726f
9314,308097600.00000000000000000000,Right channel: 00000000
9315,308129600.00000000000000000000,Left channel: 00011db3
9316,308161600.00000000000000000000,Right channel: 00000000
9317,308193600.00000000000000000000,Left channel: 00fecf57
9318,308225600.00000000000000000000,Right channel: 00000000
9319,308257620.00000000000000000000,Left channel: 00fe87a3
9320,308289620.00000000000000000000,Right channel: 00000000
9321,308321620.00000000000000000000,Left channel: 00fca311
9322,308353620.00000000000000000000,Right channel: 00000000
9323,308385640.00000000000000000000,Left channel: 00fc4da5
9324,308417640.00000000000000000000,Right channel: 00000000
9325,308449640.00000000000000000000,Left channel: 00fe9380
9326,308481640.00000000000000000000,Right channel: 00000000
9327,308513660.00000000000000000000,Left channel: 00fff106
9328,308545660.00000000000000000000,Right channel: 00000000
9329,308577660.00000000000000000000,Left channel: 00026848
9330,308609660.00000000000000000000,Right channel: 00000000
9331,308641680.00000000000000000000,Left channel: 0002b6f0
9332,308673680.00000000000000000000,Right channel: 00000000
9333,308705680.00000000000000000000,Left channel: 00010f40
9334,308737680.00000000000000000000,Right channel: 00000000
9335,308769680.00000000000000000000,Left channel: 00ff6204
9336,308801700.00000000000000000000,Right channel: 00000000
9337,308833700.00000000000000000000,Left channel: 00ffedbd
9338,308865700.00000000000000000000,Right channel: 00000000
9339,308897700.00000000000000000000,Left channel: 00ffa757
9340,308929720.00000000000000000000,Right channel: 00000000
9341,308961720.00000000000000000000,Left channel: 00fe1937
9342,308993720.00000000000000000000,Right channel: 00000000
9343,309025720.00000000000000000000,Left channel: 00ff7af1
9344,309057740.00000000000000000000,Right channel: 00000000
9345,309089740.00000000000000000000,Left channel: 00fe6f03
9346,309121740.00000000000000000000,Right channel: 00000000
9347,309153740.00000000000000000000,Left channel: 00ff320e
9348,309185760.00000000000000000000,Right channel: 00000000
9349,309217760.00000000000000000000,Left channel: 00ff03b2
9350,309249760.00000000000000000000,Right channel: 00000000
9351,309281760.00000000000000000000,Left channel: 00fd72fa
9352,309313760.00000000000000000000,Right channel: 00000000
9353,309345780.00000000000000000000,Left channel: 00fdcb80
9354,309377780.00000000000000000000,Right channel: 00000000
9355,309409780.00000000000000000000,Left channel: 00fe9472
9356,309441780.00000000000000000000,Right channel: 00000000
9357,309473800.00000000000000000000,Left channel: 0001f229
9358,309505800.00000000000000000000,Right channel: 00000000
9359,309537800.00000000000000000000,Left channel: 00024861
9360,309569800.00000000000000000000,Right channel: 00000000
9361,309601820.00000000000000000000,Left channel: 00040dc1
9362,309633820.00000000000000000000,Right channel: 00000000
9363,309665820.00000000000000000000,Left channel: 00038edd
9364,309697820.00000000000000000000,Right channel: 00000000
9365,309729840.00000000000000000000,Left channel: 0001e9df
9366,309761840.00000000000000000000,Right channel: 00000000
9367,309793840.00000000000000000000,Left channel: 0001f67e
9368,309825840.00000000000000000000,Right channel: 00000000
9369,309857840.00000000000000000000,Left channel: 00ffd815
9370,309889860.00000000000000000000,Right channel: 00000000
9371,309921860.00000000000000000000,Left channel: 000056f5
9372,309953860.00000000000000000000,Right channel: 00000000
9373,309985860.00000000000000000000,Left channel: 00008be1
9374,310017880.00000000000000000000,Right channel: 00000000
9375,310049880.00000000000000000000,Left channel: 0001253f
9376,310081880.00000000000000000000,Right channel: 00000000
9377,310113880.00000000000000000000,Left channel: 00fe7edd
9378,310145900.00000000000000000000,Right channel: 00000000
9379,310177900.00000000000000000000,Left channel: 00fcb7d3
9380,310209900.00000000000000000000,Right channel: 00000000
9381,310241900.00000000000000000000,Left channel: 00fe5259
9382,310273920.00000000000000000000,Right channel: 00000000
9383,310305920.00000000000000000000,Left channel: 0000ee78
9384,310337920.00000000000000000000,Right channel: 00000000
9385,310369920.00000000000000000000,Left channel: 0001cd2c
9386,310401920.00000000000000000000,Right channel: 00000000
9387,310433940.00000000000000000000,Left channel: 00ff9f78
9388,310465940.00000000000000000000,Right channel: 00000000
9389,310497940.00000000000000000000,Left channel: 00ff5c74
9390,310529940.00000000000000000000,Right channel: 00000000
9391,310561960.00000000000000000000,Left channel: 0001070a
9392,310593960.00000000000000000000,Right channel: 00000000
9393,310625960.00000000000000000000,Left channel: 000280df
9394,310657960.00000000000000000000,Right channel: 00000000
9395,310689980.00000000000000000000,Left channel: 00ffd55c
9396,310721980.00000000000000000000,Right channel: 00000000
9397,310753980.00000000000000000000,Left channel: 00fbe3c8
9398,310785980.00000000000000000000,Right channel: 00000000
9399,310818000.00000000000000000000,Left channel: 00fe6e61
9400,310850000.00000000000000000000,Right channel: 00000000
9401,310882000.00000000000000000000,Left channel: 0001291d
9402,310914000.00000000000000000000,Right channel: 00000000
9403,310946000.00000000000000000000,Left channel: 00004995
9404,310978020.00000000000000000000,Right channel: 00000000
9405,311010020.00000000000000000000,Left channel: 00febe56
9406,311042020.00000000000000000000,Right channel: 00000000
9407,311074020.00000000000000000000,Left channel: 00fd7df1
9408,311106040.00000000000000000000,Right channel: 00000000
9409,311138040.00000000000000000000,Left channel: 00ff1a0f
9410,311170040.00000000000000000000,Right channel: 00000000
9411,311202040.00000000000000000000,Left channel: 000383f0
9412,311234060.00000000000000000000,Right channel: 00000000
9413,311266060.00000000000000000000,Left channel: 000409aa
9414,311298060.00000000000000000000,Right channel: 00000000
9415,311330060.00000000000000000000,Left channel: 00fecc4f
9416,311362080.00000000000000000000,Right channel: 00000000
9417,311394080.00000000000000000000,Left channel: 00fd63e9
9418,311426080.00000000000000000000,Right channel: 00000000
9419,311458080.00000000000000000000,Left channel: 00032677
9420,311490080.00000000000000000000,Right channel: 00000000
9421,311522100.00000000000000000000,Left channel: 00068e7e
9422,311554100.00000000000000000000,Right channel: 00000000
9423,311586100.00000000000000000000,Left channel: 0001daf4
9424,311618100.00000000000000000000,Right channel: 00000000
9425,311650120.00000000000000000000,Left channel: 00fcdf1d
9426,311682120.00000000000000000000,Right channel: 00000000
9427,311714120.00000000000000000000,Left channel: 00ff7cf6
9428,311746120.00000000000000000000,Right channel: 00000000
9429,311778140.00000000000000000000,Left channel: 000233b1
9430,311810140.00000000000000000000,Right channel: 00000000
9431,311842140.00000000000000000000,Left channel: 0000d7e5
9432,311874140.00000000000000000000,Right channel: 00000000
9433,311906160.00000000000000000000,Left channel: 00fe59c8
9434,311938160.00000000000000000000,Right channel: 00000000
9435,311970160.00000000000000000000,Left channel: 00fb5e00
9436,312002160.00000000000000000000,Right channel: 00000000
9437,312034160.00000000000000000000,Left channel: 00fea23f
9438,312066180.00000000000000000000,Right channel: 00000000
9439,312098180.00000000000000000000,Left channel: 0000a12d
9440,312130180.00000000000000000000,Right channel: 00000000
9441,312162180.00000000000000000000,Left channel: 00ffdc37
9442,312194200.00000000000000000000,Right channel: 00000000
9443,312226200.00000000000000000000,Left channel: 000116ae
9444,312258200.00000000000000000000,Right channel: 00000000
9445,312290200.00000000000000000000,Left channel: 00ff0ae7
9446,312322220.00000000000000000000,Right channel: 00000000
9447,312354220.00000000000000000000,Left channel: 00ff111c
9448,312386220.00000000000000000000,Right channel: 00000000
9449,312418220.00000000000000000000,Left channel: 000115c3
9450,312450240.00000000000000000000,Right channel: 00000000
9451,312482240.00000000000000000000,Left channel: 0001286c
9452,312514240.00000000000000000000,Right channel: 00000000
9453,312546240.00000000000000000000,Left channel: 00013153
9454,312578240.00000000000000000000,Right channel: 00000000
9455,312610260.00000000000000000000,Left channel: 00fd2b8d
9456,312642260.00000000000000000000,Right channel: 00000000
9457,312674260.00000000000000000000,Left channel: 00fd3016
9458,312706260.00000000000000000000,Right channel: 00000000
9459,312738280.00000000000000000000,Left channel: 0000b62a
9460,312770280.00000000000000000000,Right channel: 00000000
9461,312802280.00000000000000000000,Left channel: 00ff773e
9462,312834280.00000000000000000000,Right channel: 00000000
9463,312866300.00000000000000000000,Left channel: 00fdd5a2
9464,312898300.00000000000000000000,Right channel: 00000000
9465,312930300.00000000000000000000,Left channel: 00fd8d39
9466,312962300.00000000000000000000,Right channel: 00000000
9467,312994320.00000000000000000000,Left channel: 00013380
9468,313026320.00000000000000000000,Right channel: 00000000
9469,313058320.00000000000000000000,Left channel: 0002fe68
9470,313090320.00000000000000000000,Right channel: 00000000
9471,313122320.00000000000000000000,Left channel: 0000051f
9472,313154340.00000000000000000000,Right channel: 00000000
9473,313186340.00000000000000000000,Left channel: 00feae60
9474,313218340.00000000000000000000,Right channel: 00000000
9475,313250340.00000000000000000000,Left channel: 0000c742
9476,313282360.00000000000000000000,Right channel: 00000000
9477,313314360.00000000000000000000,Left channel: 0003b18e
9478,313346360.00000000000000000000,Right channel: 00000000
9479,313378360.00000000000000000000,Left channel: 000412b6
9480,313410380.00000000000000000000,Right channel: 00000000
9481,313442380.00000000000000000000,Left channel: 0000a8ca
9482,313474380.00000000000000000000,Right channel: 00000000
9483,313506380.00000000000000000000,Left channel: 00fdaef6
9484,313538400.00000000000000000000,Right channel: 00000000
9485,313570400.00000000000000000000,Left channel: 00fe9b09
9486,313602400.00000000000000000000,Right channel: 00000000
9487,313634400.00000000000000000000,Left channel: 0000079b
9488,313666400.00000000000000000000,Right channel: 00000000
9489,313698420.00000000000000000000,Left channel: 0000ee9d
9490,313730420.00000000000000000000,Right channel: 00000000
9491,313762420.00000000000000000000,Left channel: 00ffc0ac
9492,313794420.00000000000000000000,Right channel: 00000000
9493,313826440.00000000000000000000,Left channel: 00020bb4
9494,313858440.00000000000000000000,Right channel: 00000000
9495,313890440.00000000000000000000,Left channel: 0002055f
9496,313922440.00000000000000000000,Right channel: 00000000
9497,313954460.00000000000000000000,Left channel: 0000892d
9498,313986460.00000000000000000000,Right channel: 00000000
9499,314018460.00000000000000000000,Left channel: 00ff6b23
9500,314050460.00000000000000000000,Right channel: 00000000
9501,314082480.00000000000000000000,Left channel: 00fda971
9502,314114480.00000000000000000000,Right channel: 00000000
9503,314146480.00000000000000000000,Left channel: 00fd974c
9504,314178480.00000000000000000000,Right channel: 00000000
9505,314210480.00000000000000000000,Left channel: 00ff6732
9506,314242500.00000000000000000000,Right channel: 00000000
9507,314274500.00000000000000000000,Left channel: 0001cf8c
9508,314306500.00000000000000000000,Right channel: 00000000
9509,314338500.00000000000000000000,Left channel: 00ff2341
9510,314370520.00000000000000000000,Right channel: 00000000
9511,314402520.00000000000000000000,Left channel: 00fd710a
9512,314434520.00000000000000000000,Right channel: 00000000
9513,314466520.00000000000000000000,Left channel: 0001018b
9514,314498540.00000000000000000000,Right channel: 00000000
9515,314530540.00000000000000000000,Left channel: 0002255a
9516,314562540.00000000000000000000,Right channel: 00000000
9517,314594540.00000000000000000000,Left channel: 0000f276
9518,314626560.00000000000000000000,Right channel: 00000000
9519,314658560.00000000000000000000,Left channel: 00003eea
9520,314690560.00000000000000000000,Right channel: 00000000
9521,314722560.00000000000000000000,Left channel: 00ffc7f0
9522,314754560.00000000000000000000,Right channel: 00000000
9523,314786580.00000000000000000000,Left channel: 00018c73
9524,314818580.00000000000000000000,Right channel: 00000000
9525,314850580.00000000000000000000,Left channel: 00007a23
9526,314882580.00000000000000000000,Right channel: 00000000
9527,314914600.00000000000000000000,Left channel: 00fd27f5
9528,314946600.00000000000000000000,Right channel: 00000000
9529,314978600.00000000000000000000,Left channel: 00fe9a13
9530,315010600.00000000000000000000,Right channel: 00000000
9531,315042620.00000000000000000000,Left channel: 000015a3
9532,315074620.00000000000000000000,Right channel: 00000000
9533,315106620.00000000000000000000,Left channel: 00feb08b
9534,315138620.00000000000000000000,Right channel: 00000000
9535,315170640.00000000000000000000,Left channel: 00fe7a7b
9536,315202640.00000000000000000000,Right channel: 00000000
9537,315234640.00000000000000000000,Left channel: 00ffc931
9538,315266640.00000000000000000000,Right channel: 00000000
9539,315298640.00000000000000000000,Left channel: 000289d1
9540,315330660.00000000000000000000,Right channel: 00000000
9541,315362660.00000000000000000000,Left channel: 0003c6d1
9542,315394660.00000000000000000000,Right channel: 00000000
9543,315426660.00000000000000000000,Left channel: 0001a8b6
9544,315458680.00000000000000000000,Right channel: 00000000
9545,315490680.00000000000000000000,Left channel: 00ffe454
9546,315522680.00000000000000000000,Right channel: 00000000
9547,315554680.00000000000000000000,Left channel: 00ffa988
9548,315586700.00000000000000000000,Right channel: 00000000
9549,315618700.00000000000000000000,Left channel: 00ffa986
9550,315650700.00000000000000000000,Right channel: 00000000
9551,315682700.00000000000000000000,Left channel: 00fe8550
9552,315714720.00000000000000000000,Right channel: 00000000
9553,315746720.00000000000000000000,Left channel: 00fe1af7
9554,315778720.00000000000000000000,Right channel: 00000000
9555,315810720.00000000000000000000,Left channel: 00ff2313
9556,315842720.00000000000000000000,Right channel: 00000000
9557,315874740.00000000000000000000,Left channel: 00004b8b
9558,315906740.00000000000000000000,Right channel: 00000000
9559,315938740.00000000000000000000,Left channel: 00003e83
9560,315970740.00000000000000000000,Right channel: 00000000
9561,316002760.00000000000000000000,Left channel: 00009ed0
9562,316034760.00000000000000000000,Right channel: 00000000
9563,316066760.00000000000000000000,Left channel: 00017654
9564,316098760.00000000000000000000,Right channel: 00000000
9565,316130780.00000000000000000000,Left channel: 0000ef49
9566,316162780.00000000000000000000,Right channel: 00000000
9567,316194780.00000000000000000000,Left channel: 0002abc3
9568,316226780.00000000000000000000,Right channel: 00000000
9569,316258800.00000000000000000000,Left channel: 00ff6716
9570,316290800.00000000000000000000,Right channel: 00000000
9571,316322800.00000000000000000000,Left channel: 00fc7d0f
9572,316354800.00000000000000000000,Right channel: 00000000
9573,316386800.00000000000000000000,Left channel: 00fdcae3
9574,316418820.00000000000000000000,Right channel: 00000000
9575,316450820.00000000000000000000,Left channel: 0000f3ff
9576,316482820.00000000000000000000,Right channel: 00000000
9577,316514820.00000000000000000000,Left channel: 00017899
9578,316546840.00000000000000000000,Right channel: 00000000
9579,316578840.00000000000000000000,Left channel: 00fe7c8f
9580,316610840.00000000000000000000,Right channel: 00000000
9581,316642840.00000000000000000000,Left channel: 00feea2c
9582,316674860.00000000000000000000,Right channel: 00000000
9583,316706860.00000000000000000000,Left channel: 000033b0
9584,316738860.00000000000000000000,Right channel: 00000000
9585,316770860.00000000000000000000,Left channel: 0000c31a
9586,316802880.00000000000000000000,Right channel: 00000000
9587,316834880.00000000000000000000,Left channel: 000107ee
9588,316866880.00000000000000000000,Right channel: 00000000
9589,316898880.00000000000000000000,Left channel: 00ffe617
9590,316930880.00000000000000000000,Right channel: 00000000
9591,316962900.00000000000000000000,Left channel: 00fe842e
9592,316994900.00000000000000000000,Right channel: 00000000
9593,317026900.00000000000000000000,Left channel: 00feae35
9594,317058900.00000000000000000000,Right channel: 00000000
9595,317090920.00000000000000000000,Left channel: 00fc1f31
9596,317122920.00000000000000000000,Right channel: 00000000
9597,317154920.00000000000000000000,Left channel: 00fca9f7
9598,317186920.00000000000000000000,Right channel: 00000000
9599,317218940.00000000000000000000,Left channel: 000253a4
9600,317250940.00000000000000000000,Right channel: 00000000
9601,317282940.00000000000000000000,Left channel: 00024920
9602,317314940.00000000000000000000,Right channel: 00000000
9603,317346960.00000000000000000000,Left channel: 0001ce20
9604,317378960.00000000000000000000,Right channel: 00000000
9605,317410960.00000000000000000000,Left channel: 0002fdef
9606,317442960.00000000000000000000,Right channel: 00000000
9607,317474960.00000000000000000000,Left channel: 0000dac1
9608,317506980.00000000000000000000,Right channel: 00000000
9609,317538980.00000000000000000000,Left channel: 000067b8
9610,317570980.00000000000000000000,Right channel: 00000000
9611,317602980.00000000000000000000,Left channel: 0002496c
9612,317635000.00000000000000000000,Right channel: 00000000
9613,317667000.00000000000000000000,Left channel: 0001d82b
9614,317699000.00000000000000000000,Right channel: 00000000
9615,317731000.00000000000000000000,Left channel: 00fce3da
9616,317763020.00000000000000000000,Right channel: 00000000
9617,317795020.00000000000000000000,Left channel: 00fa279d
9618,317827020.00000000000000000000,Right channel: 00000000
9619,317859020.00000000000000000000,Left channel: 00fe3b94
9620,317891040.00000000000000000000,Right channel: 00000000
9621,317923040.00000000000000000000,Left channel: 00014da1
9622,317955040.00000000000000000000,Right channel: 00000000
9623,317987040.00000000000000000000,Left channel: 00024d98
9624,318019040.00000000000000000000,Right channel: 00000000
9625,318051060.00000000000000000000,Left channel: 0003004e
9626,318083060.00000000000000000000,Right channel: 00000000
9627,318115060.00000000000000000000,Left channel: 0000f6da
9628,318147060.00000000000000000000,Right channel: 00000000
9629,318179080.00000000000000000000,Left channel: 0000fa25
9630,318211080.00000000000000000000,Right channel: 00000000
9631,318243080.00000000000000000000,Left channel: 000333ca
9632,318275080.00000000000000000000,Right channel: 00000000
9633,318307100.00000000000000000000,Left channel: 0003a103
9634,318339100.00000000000000000000,Right channel: 00000000
9635,318371100.00000000000000000000,Left channel: 0000039e
9636,318403100.00000000000000000000,Right channel: 00000000
9637,318435120.00000000000000000000,Left channel: 00fec9f4
9638,318467120.00000000000000000000,Right channel: 00000000
9639,318499120.00000000000000000000,Left channel: 00ffa00b
9640,318531120.00000000000000000000,Right channel: 00000000
9641,318563120.00000000000000000000,Left channel: 00fdb775
9642,318595140.00000000000000000000,Right channel: 00000000
9643,318627140.00000000000000000000,Left channel: 00fd2e18
9644,318659140.00000000000000000000,Right channel: 00000000
9645,318691140.00000000000000000000,Left channel: 00007968
9646,318723160.00000000000000000000,Right channel: 00000000
9647,318755160.00000000000000000000,Left channel: 00012c9d
9648,318787160.00000000000000000000,Right channel: 00000000
9649,318819160.00000000000000000000,Left channel: 00ff212e
9650,318851180.00000000000000000000,Right channel: 00000000
9651,318883180.00000000000000000000,Left channel: 0001866a
9652,318915180.00000000000000000000,Right channel: 00000000
9653,318947180.00000000000000000000,Left channel: 0001c38e
