Id,Time[ns],I²S
7209,240727200.00000000000000000000,Left channel: 00fdf1e5
7210,240759220.00000000000000000000,Right channel: 00000000
7211,240791220.00000000000000000000,Left channel: 00fed94b
7212,240823220.00000000000000000000,Right channel: 00000000
7213,240855220.00000000000000000000,Left channel: 00010a1e
7214,240887240.00000000000000000000,Right channel: 00000000
7215,240919240.00000000000000000000,Left channel: 0001e8dc
7216,240951240.00000000000000000000,Right channel: 00000000
7217,240983240.00000000000000000000,Left channel: 00ff2689
7218,241015260.00000000000000000000,Right channel: 00000000
7219,241047260.00000000000000000000,Left channel: 00fc1c3f
7220,241079260.00000000000000000000,Right channel: 00000000
7221,241111260.00000000000000000000,Left channel: 00fdf1cf
7222,241143280.00000000000000000000,Right channel: 00000000
7223,241175280.00000000000000000000,Left channel: 0000a61a
7224,241207280.00000000000000000000,Right channel: 00000000
7225,241239280.00000000000000000000,Left channel: 00004a44
7226,241271280.00000000000000000000,Right channel: 00000000
7227,241303300.00000000000000000000,Left channel: 000119e1
7228,241335300.00000000000000000000,Right channel: 00000000
7229,241367300.00000000000000000000,Left channel: 0002d95f
7230,241399300.00000000000000000000,Right channel: 00000000
7231,241431320.00000000000000000000,Left channel: 000180ff
7232,241463320.00000000000000000000,Right channel: 00000000
7233,241495320.00000000000000000000,Left channel: 00ff5ed5
7234,241527320.00000000000000000000,Right channel: 00000000
7235,241559340.00000000000000000000,Left channel: 00fe7a30
7236,241591340.00000000000000000000,Right channel: 00000000
7237,241623340.00000000000000000000,Left channel: 000076de
7238,241655340.00000000000000000000,Right channel: 00000000
7239,241687360.00000000000000000000,Left channel: 00015680
7240,241719360.00000000000000000000,Right channel: 00000000
7241,241751360.00000000000000000000,Left channel: 00fe6150
7242,241783360.00000000000000000000,Right channel: 00000000
7243,241815360.00000000000000000000,Left channel: 00fffba2
7244,241847380.00000000000000000000,Right channel: 00000000
7245,241879380.00000000000000000000,Left channel: 00fdab0d
7246,241911380.00000000000000000000,Right channel: 00000000
7247,241943380.00000000000000000000,Left channel: 00fc1ae5
7248,241975400.00000000000000000000,Right channel: 00000000
7249,242007400.00000000000000000000,Left channel: 000252a2
7250,242039400.00000000000000000000,Right channel: 00000000
7251,242071400.00000000000000000000,Left channel: 00059395
7252,242103420.00000000000000000000,Right channel: 00000000
7253,242135420.00000000000000000000,Left channel: 0003e11d
7254,242167420.00000000000000000000,Right channel: 00000000
7255,242199420.00000000000000000000,Left channel: 00ff8f74
7256,242231440.00000000000000000000,Right channel: 00000000
7257,242263440.00000000000000000000,Left channel: 00fec777
7258,242295440.00000000000000000000,Right channel: 00000000
7259,242327440.00000000000000000000,Left channel: 00fedfff
7260,242359440.00000000000000000000,Right channel: 00000000
7261,242391460.00000000000000000000,Left channel: 00fd3b22
7262,242423460.00000000000000000000,Right channel: 00000000
7263,242455460.00000000000000000000,Left channel: 0000ed45
7264,242487460.00000000000000000000,Right channel: 00000000
7265,242519480.00000000000000000000,Left channel: 000117ba
7266,242551480.00000000000000000000,Right channel: 00000000
7267,242583480.00000000000000000000,Left channel: 00fdd731
7268,242615480.00000000000000000000,Right channel: 00000000
7269,242647500.00000000000000000000,Left channel: 00fc0376
7270,242679500.00000000000000000000,Right channel: 00000000
7271,242711500.00000000000000000000,Left channel: 00feea15
7272,242743500.00000000000000000000,Right channel: 00000000
7273,242775520.00000000000000000000,Left channel: 000406eb
7274,242807520.00000000000000000000,Right channel: 00000000
7275,242839520.00000000000000000000,Left channel: 00037b10
7276,242871520.00000000000000000000,Right channel: 00000000
7277,242903520.00000000000000000000,Left channel: 0000df02
7278,242935540.00000000000000000000,Right channel: 00000000
7279,242967540.00000000000000000000,Left channel: 00ffa3fe
7280,242999540.00000000000000000000,Right channel: 00000000
7281,243031540.00000000000000000000,Left channel: 0000f5ac
7282,243063560.00000000000000000000,Right channel: 00000000
7283,243095560.00000000000000000000,Left channel: 00015040
7284,243127560.00000000000000000000,Right channel: 00000000
7285,243159560.00000000000000000000,Left channel: 00ffb2b5
7286,243191580.00000000000000000000,Right channel: 00000000
7287,243223580.00000000000000000000,Left channel: 00fc82db
7288,243255580.00000000000000000000,Right channel: 00000000
7289,243287580.00000000000000000000,Left channel: 00fa92c2
7290,243319580.00000000000000000000,Right channel: 00000000
7291,243351600.00000000000000000000,Left channel: 00fe3668
7292,243383600.00000000000000000000,Right channel: 00000000
7293,243415600.00000000000000000000,Left channel: 00febee7
7294,243447600.00000000000000000000,Right channel: 00000000
7295,243479620.00000000000000000000,Left channel: 00ff7451
7296,243511620.00000000000000000000,Right channel: 00000000
7297,243543620.00000000000000000000,Left channel: 0003cf5c
7298,243575620.00000000000000000000,Right channel: 00000000
7299,243607640.00000000000000000000,Left channel: 00030c54
7300,243639640.00000000000000000000,Right channel: 00000000
7301,243671640.00000000000000000000,Left channel: 000044fe
7302,243703640.00000000000000000000,Right channel: 00000000
7303,243735660.00000000000000000000,Left channel: 0001157b
7304,243767660.00000000000000000000,Right channel: 00000000
7305,243799660.00000000000000000000,Left channel: 0002d43e
7306,243831660.00000000000000000000,Right channel: 00000000
7307,243863660.00000000000000000000,Left channel: 00ff9f6e
7308,243895680.00000000000000000000,Right channel: 00000000
7309,243927680.00000000000000000000,Left channel: 00fef65e
7310,243959680.00000000000000000000,Right channel: 00000000
7311,243991680.00000000000000000000,Left channel: 0000717d
7312,244023700.00000000000000000000,Right channel: 00000000
7313,244055700.00000000000000000000,Left channel: 00fe73b5
7314,244087700.00000000000000000000,Right channel: 00000000
7315,244119700.00000000000000000000,Left channel: 00fc908d
7316,244151720.00000000000000000000,Right channel: 00000000
7317,244183720.00000000000000000000,Left channel: 00fcd938
7318,244215720.00000000000000000000,Right channel: 00000000
7319,244247720.00000000000000000000,Left channel: 0000743f
7320,244279740.00000000000000000000,Right channel: 00000000
7321,244311740.00000000000000000000,Left channel: 00fe79bd
7322,244343740.00000000000000000000,Right channel: 00000000
7323,244375740.00000000000000000000,Left channel: 00ffb687
7324,244407740.00000000000000000000,Right channel: 00000000
7325,244439760.00000000000000000000,Left channel: 000358d0
7326,244471760.00000000000000000000,Right channel: 00000000
7327,244503760.00000000000000000000,Left channel: 00003abb
7328,244535760.00000000000000000000,Right channel: 00000000
7329,244567780.00000000000000000000,Left channel: 00004e69
7330,244599780.00000000000000000000,Right channel: 00000000
7331,244631780.00000000000000000000,Left channel: 00013774
7332,244663780.00000000000000000000,Right channel: 00000000
7333,244695800.00000000000000000000,Left channel: 0002740e
7334,244727800.00000000000000000000,Right channel: 00000000
7335,244759800.00000000000000000000,Left channel: 0000d54d
7336,244791800.00000000000000000000,Right channel: 00000000
7337,244823820.00000000000000000000,Left channel: 0000679b
7338,244855820.00000000000000000000,Right channel: 00000000
7339,244887820.00000000000000000000,Left channel: 00013bca
7340,244919820.00000000000000000000,Right channel: 00000000
7341,244951820.00000000000000000000,Left channel: 00ff421d
7342,244983840.00000000000000000000,Right channel: 00000000
7343,245015840.00000000000000000000,Left channel: 00004d4c
7344,245047840.00000000000000000000,Right channel: 00000000
7345,245079840.00000000000000000000,Left channel: 00fee423
7346,245111860.00000000000000000000,Right channel: 00000000
7347,245143860.00000000000000000000,Left channel: 00fe8beb
7348,245175860.00000000000000000000,Right channel: 00000000
7349,245207860.00000000000000000000,Left channel: 00ff6af8
7350,245239880.00000000000000000000,Right channel: 00000000
7351,245271880.00000000000000000000,Left channel: 00ff8626
7352,245303880.00000000000000000000,Right channel: 00000000
7353,245335880.00000000000000000000,Left channel: 000022a5
7354,245367900.00000000000000000000,Right channel: 00000000
7355,245399900.00000000000000000000,Left channel: 0000f99e
7356,245431900.00000000000000000000,Right channel: 00000000
7357,245463900.00000000000000000000,Left channel: 00010b70
7358,245495900.00000000000000000000,Right channel: 00000000
7359,245527920.00000000000000000000,Left channel: 00fdc03c
7360,245559920.00000000000000000000,Right channel: 00000000
7361,245591920.00000000000000000000,Left channel: 00fe3119
7362,245623920.00000000000000000000,Right channel: 00000000
7363,245655940.00000000000000000000,Left channel: 000124a5
7364,245687940.00000000000000000000,Right channel: 00000000
7365,245719940.00000000000000000000,Left channel: 000131e3
7366,245751940.00000000000000000000,Right channel: 00000000
7367,245783960.00000000000000000000,Left channel: 00fff1b9
7368,245815960.00000000000000000000,Right channel: 00000000
7369,245847960.00000000000000000000,Left channel: 00ff7622
7370,245879960.00000000000000000000,Right channel: 00000000
7371,245911980.00000000000000000000,Left channel: 000086d8
7372,245943980.00000000000000000000,Right channel: 00000000
7373,245975980.00000000000000000000,Left channel: 00006c50
7374,246007980.00000000000000000000,Right channel: 00000000
7375,246039980.00000000000000000000,Left channel: 00ff926e
7376,246072000.00000000000000000000,Right channel: 00000000
7377,246104000.00000000000000000000,Left channel: 0000cee8
7378,246136000.00000000000000000000,Right channel: 00000000
7379,246168000.00000000000000000000,Left channel: 00ff4162
7380,246200020.00000000000000000000,Right channel: 00000000
7381,246232020.00000000000000000000,Left channel: 00008ce5
7382,246264020.00000000000000000000,Right channel: 00000000
7383,246296020.00000000000000000000,Left channel: 00034e7e
7384,246328040.00000000000000000000,Right channel: 00000000
7385,246360040.00000000000000000000,Left channel: 000185ce
7386,246392040.00000000000000000000,Right channel: 00000000
7387,246424040.00000000000000000000,Left channel: 00fe138d
7388,246456060.00000000000000000000,Right channel: 00000000
7389,246488060.00000000000000000000,Left channel: 00fd9453
7390,246520060.00000000000000000000,Right channel: 00000000
7391,246552060.00000000000000000000,Left channel: 0000d8cb
7392,246584060.00000000000000000000,Right channel: 00000000
7393,246616080.00000000000000000000,Left channel: 00013eef
7394,246648080.00000000000000000000,Right channel: 00000000
7395,246680080.00000000000000000000,Left channel: 00ffcace
7396,246712080.00000000000000000000,Right channel: 00000000
7397,246744100.00000000000000000000,Left channel: 00ffedb3
7398,246776100.00000000000000000000,Right channel: 00000000
7399,246808100.00000000000000000000,Left channel: 00ffebd5
7400,246840100.00000000000000000000,Right channel: 00000000
7401,246872120.00000000000000000000,Left channel: 00ffc5bc
7402,246904120.00000000000000000000,Right channel: 00000000
7403,246936120.00000000000000000000,Left channel: 00ffa9c6
7404,246968120.00000000000000000000,Right channel: 00000000
7405,247000140.00000000000000000000,Left channel: 0001889f
7406,247032140.00000000000000000000,Right channel: 00000000
7407,247064140.00000000000000000000,Left channel: 00027ead
7408,247096140.00000000000000000000,Right channel: 00000000
7409,247128140.00000000000000000000,Left channel: 0001dd38
7410,247160160.00000000000000000000,Right channel: 00000000
7411,247192160.00000000000000000000,Left channel: 00fd1513
7412,247224160.00000000000000000000,Right channel: 00000000
7413,247256160.00000000000000000000,Left channel: 00fb7393
7414,247288180.00000000000000000000,Right channel: 00000000
7415,247320180.00000000000000000000,Left channel: 000000d4
7416,247352180.00000000000000000000,Right channel: 00000000
7417,247384180.00000000000000000000,Left channel: 0001cbb3
7418,247416200.00000000000000000000,Right channel: 00000000
7419,247448200.00000000000000000000,Left channel: 00fe064c
7420,247480200.00000000000000000000,Right channel: 00000000
7421,247512200.00000000000000000000,Left channel: 00fd7c71
7422,247544220.00000000000000000000,Right channel: 00000000
7423,247576220.00000000000000000000,Left channel: 00014945
7424,247608220.00000000000000000000,Right channel: 00000000
7425,247640220.00000000000000000000,Left channel: 000359fe
7426,247672220.00000000000000000000,Right channel: 00000000
7427,247704240.00000000000000000000,Left channel: 0000f9ef
7428,247736240.00000000000000000000,Right channel: 00000000
7429,247768240.00000000000000000000,Left channel: 00fda3a0
7430,247800240.00000000000000000000,Right channel: 00000000
7431,247832260.00000000000000000000,Left channel: 00fe4511
7432,247864260.00000000000000000000,Right channel: 00000000
7433,247896260.00000000000000000000,Left channel: 0000087e
7434,247928260.00000000000000000000,Right channel: 00000000
7435,247960280.00000000000000000000,Left channel: 0000eb73
7436,247992280.00000000000000000000,Right channel: 00000000
7437,248024280.00000000000000000000,Left channel: 00016b9d
7438,248056280.00000000000000000000,Right channel: 00000000
7439,248088280.00000000000000000000,Left channel: 000063e6
7440,248120300.00000000000000000000,Right channel: 00000000
7441,248152300.00000000000000000000,Left channel: 00feee4a
7442,248184300.00000000000000000000,Right channel: 00000000
7443,248216300.00000000000000000000,Left channel: 00ff401a
7444,248248320.00000000000000000000,Right channel: 00000000
7445,248280320.00000000000000000000,Left channel: 00ff25c3
7446,248312320.00000000000000000000,Right channel: 00000000
7447,248344320.00000000000000000000,Left channel: 00fe59d8
7448,248376340.00000000000000000000,Right channel: 00000000
7449,248408340.00000000000000000000,Left channel: 00020396
7450,248440340.00000000000000000000,Right channel: 00000000
7451,248472340.00000000000000000000,Left channel: 00044931
7452,248504360.00000000000000000000,Right channel: 00000000
7453,248536360.00000000000000000000,Left channel: 0001541f
7454,248568360.00000000000000000000,Right channel: 00000000
7455,248600360.00000000000000000000,Left channel: 00007403
7456,248632360.00000000000000000000,Right channel: 00000000
7457,248664380.00000000000000000000,Left channel: 0001fbe1
7458,248696380.00000000000000000000,Right channel: 00000000
7459,248728380.00000000000000000000,Left channel: 0000c955
7460,248760380.00000000000000000000,Right channel: 00000000
7461,248792400.00000000000000000000,Left channel: 00fd8e03
7462,248824400.00000000000000000000,Right channel: 00000000
7463,248856400.00000000000000000000,Left channel: 00004817
7464,248888400.00000000000000000000,Right channel: 00000000
7465,248920420.00000000000000000000,Left channel: 000155d7
7466,248952420.00000000000000000000,Right channel: 00000000
7467,248984420.00000000000000000000,Left channel: 00fe50f6
7468,249016420.00000000000000000000,Right channel: 00000000
7469,249048440.00000000000000000000,Left channel: 00fc702d
7470,249080440.00000000000000000000,Right channel: 00000000
7471,249112440.00000000000000000000,Left channel: 00fc664c
7472,249144440.00000000000000000000,Right channel: 00000000
7473,249176440.00000000000000000000,Left channel: 00018e48
7474,249208460.00000000000000000000,Right channel: 00000000
7475,249240460.00000000000000000000,Left channel: 00014be5
7476,249272460.00000000000000000000,Right channel: 00000000
7477,249304460.00000000000000000000,Left channel: 00fdf51e
7478,249336480.00000000000000000000,Right channel: 00000000
7479,249368480.00000000000000000000,Left channel: 00ff3e71
7480,249400480.00000000000000000000,Right channel: 00000000
7481,249432480.00000000000000000000,Left channel: 000086c3
7482,249464500.00000000000000000000,Right channel: 00000000
7483,249496500.00000000000000000000,Left channel: 00034700
7484,249528500.00000000000000000000,Right channel: 00000000
7485,249560500.00000000000000000000,Left channel: 00022679
7486,249592520.00000000000000000000,Right channel: 00000000
7487,249624520.00000000000000000000,Left channel: 00fdf13b
7488,249656520.00000000000000000000,Right channel: 00000000
7489,249688520.00000000000000000000,Left channel: 00fd627f
7490,249720520.00000000000000000000,Right channel: 00000000
7491,249752540.00000000000000000000,Left channel: 00fefc5b
7492,249784540.00000000000000000000,Right channel: 00000000
7493,249816540.00000000000000000000,Left channel: 00011e26
7494,249848540.00000000000000000000,Right channel: 00000000
7495,249880560.00000000000000000000,Left channel: 00ffd4b6
7496,249912560.00000000000000000000,Right channel: 00000000
7497,249944560.00000000000000000000,Left channel: 00fe6023
7498,249976560.00000000000000000000,Right channel: 00000000
7499,250008580.00000000000000000000,Left channel: 00ffed6f
7500,250040580.00000000000000000000,Right channel: 00000000
7501,250072580.00000000000000000000,Left channel: 0001f622
7502,250104580.00000000000000000000,Right channel: 00000000
7503,250136600.00000000000000000000,Left channel: 0001680c
7504,250168600.00000000000000000000,Right channel: 00000000
7505,250200600.00000000000000000000,Left channel: 000193ce
7506,250232600.00000000000000000000,Right channel: 00000000
7507,250264600.00000000000000000000,Left channel: 00032411
7508,250296620.00000000000000000000,Right channel: 00000000
7509,250328620.00000000000000000000,Left channel: 00fea541
7510,250360620.00000000000000000000,Right channel: 00000000
7511,250392620.00000000000000000000,Left channel: 00fccdd7
7512,250424640.00000000000000000000,Right channel: 00000000
7513,250456640.00000000000000000000,Left channel: 00005d31
7514,250488640.00000000000000000000,Right channel: 00000000
7515,250520640.00000000000000000000,Left channel: 00010080
7516,250552660.00000000000000000000,Right channel: 00000000
7517,250584660.00000000000000000000,Left channel: 00002564
7518,250616660.00000000000000000000,Right channel: 00000000
7519,250648660.00000000000000000000,Left channel: 00ff23ef
7520,250680680.00000000000000000000,Right channel: 00000000
7521,250712680.00000000000000000000,Left channel: 00ffbc32
7522,250744680.00000000000000000000,Right channel: 00000000
7523,250776680.00000000000000000000,Left channel: 000263f3
7524,250808680.00000000000000000000,Right channel: 00000000
7525,250840700.00000000000000000000,Left channel: 00013ea9
7526,250872700.00000000000000000000,Right channel: 00000000
7527,250904700.00000000000000000000,Left channel: 00005f1a
7528,250936700.00000000000000000000,Right channel: 00000000
7529,250968720.00000000000000000000,Left channel: 0002653d
7530,251000720.00000000000000000000,Right channel: 00000000
7531,251032720.00000000000000000000,Left channel: 000273b6
7532,251064720.00000000000000000000,Right channel: 00000000
7533,251096740.00000000000000000000,Left channel: 00fdbfcf
7534,251128740.00000000000000000000,Right channel: 00000000
7535,251160740.00000000000000000000,Left channel: 00faf205
7536,251192740.00000000000000000000,Right channel: 00000000
7537,251224760.00000000000000000000,Left channel: 00fed1d7
7538,251256760.00000000000000000000,Right channel: 00000000
7539,251288760.00000000000000000000,Left channel: 0001b5bf
7540,251320760.00000000000000000000,Right channel: 00000000
7541,251352760.00000000000000000000,Left channel: 00ffab5e
7542,251384780.00000000000000000000,Right channel: 00000000
7543,251416780.00000000000000000000,Left channel: 00fd27ed
7544,251448780.00000000000000000000,Right channel: 00000000
7545,251480780.00000000000000000000,Left channel: 00fc621f
7546,251512800.00000000000000000000,Right channel: 00000000
7547,251544800.00000000000000000000,Left channel: 00ff44c0
7548,251576800.00000000000000000000,Right channel: 00000000
7549,251608800.00000000000000000000,Left channel: 0003b8b5
7550,251640820.00000000000000000000,Right channel: 00000000
7551,251672820.00000000000000000000,Left channel: 00031186
7552,251704820.00000000000000000000,Right channel: 00000000
7553,251736820.00000000000000000000,Left channel: 00ff961c
7554,251768840.00000000000000000000,Right channel: 00000000
7555,251800840.00000000000000000000,Left channel: 00fea89d
7556,251832840.00000000000000000000,Right channel: 00000000
7557,251864840.00000000000000000000,Left channel: 00ffb548
7558,251896840.00000000000000000000,Right channel: 00000000
7559,251928860.00000000000000000000,Left channel: 000232d7
7560,251960860.00000000000000000000,Right channel: 00000000
7561,251992860.00000000000000000000,Left channel: 0000b037
7562,252024860.00000000000000000000,Right channel: 00000000
7563,252056880.00000000000000000000,Left channel: 00ffa84d
7564,252088880.00000000000000000000,Right channel: 00000000
7565,252120880.00000000000000000000,Left channel: 00ffcb57
7566,252152880.00000000000000000000,Right channel: 00000000
7567,252184900.00000000000000000000,Left channel: 00fdb6d2
7568,252216900.00000000000000000000,Right channel: 00000000
7569,252248900.00000000000000000000,Left channel: 00fecfc6
7570,252280900.00000000000000000000,Right channel: 00000000
7571,252312920.00000000000000000000,Left channel: 0002ab6e
7572,252344920.00000000000000000000,Right channel: 00000000
7573,252376920.00000000000000000000,Left channel: 00027654
7574,252408920.00000000000000000000,Right channel: 00000000
7575,252440920.00000000000000000000,Left channel: 00010eb2
7576,252472940.00000000000000000000,Right channel: 00000000
7577,252504940.00000000000000000000,Left channel: 000088ce
7578,252536940.00000000000000000000,Right channel: 00000000
7579,252568940.00000000000000000000,Left channel: 00fe899f
7580,252600960.00000000000000000000,Right channel: 00000000
7581,252632960.00000000000000000000,Left channel: 00fef0f6
7582,252664960.00000000000000000000,Right channel: 00000000
7583,252696960.00000000000000000000,Left channel: 00ff82cc
7584,252728980.00000000000000000000,Right channel: 00000000
7585,252760980.00000000000000000000,Left channel: 00fe31e5
7586,252792980.00000000000000000000,Right channel: 00000000
7587,252824980.00000000000000000000,Left channel: 000132fc
7588,252857000.00000000000000000000,Right channel: 00000000
7589,252889000.00000000000000000000,Left channel: 0000a16c
7590,252921000.00000000000000000000,Right channel: 00000000
7591,252953000.00000000000000000000,Left channel: 00fbcc88
7592,252985000.00000000000000000000,Right channel: 00000000
7593,253017020.00000000000000000000,Left channel: 00fc5994
7594,253049020.00000000000000000000,Right channel: 00000000
7595,253081020.00000000000000000000,Left channel: 00015dcd
7596,253113020.00000000000000000000,Right channel: 00000000
7597,253145040.00000000000000000000,Left channel: 0004cc61
7598,253177040.00000000000000000000,Right channel: 00000000
7599,253209040.00000000000000000000,Left channel: 0003243e
7600,253241040.00000000000000000000,Right channel: 00000000
7601,253273060.00000000000000000000,Left channel: 00fe170e
7602,253305060.00000000000000000000,Right channel: 00000000
7603,253337060.00000000000000000000,Left channel: 00fd1e57
7604,253369060.00000000000000000000,Right channel: 00000000
7605,253401080.00000000000000000000,Left channel: 00ff78be
7606,253433080.00000000000000000000,Right channel: 00000000
7607,253465080.00000000000000000000,Left channel: 00030187
7608,253497080.00000000000000000000,Right channel: 00000000
7609,253529080.00000000000000000000,Left channel: 0002b524
7610,253561100.00000000000000000000,Right channel: 00000000
7611,253593100.00000000000000000000,Left channel: 00feeb5c
7612,253625100.00000000000000000000,Right channel: 00000000
7613,253657100.00000000000000000000,Left channel: 00fe1fb9
7614,253689120.00000000000000000000,Right channel: 00000000
7615,253721120.00000000000000000000,Left channel: 00fdaca3
7616,253753120.00000000000000000000,Right channel: 00000000
7617,253785120.00000000000000000000,Left channel: 00ffcf79
7618,253817140.00000000000000000000,Right channel: 00000000
7619,253849140.00000000000000000000,Left channel: 0001d3cc
7620,253881140.00000000000000000000,Right channel: 00000000
7621,253913140.00000000000000000000,Left channel: 00ffe1b2
7622,253945140.00000000000000000000,Right channel: 00000000
7623,253977160.00000000000000000000,Left channel: 00fe0b43
7624,254009160.00000000000000000000,Right channel: 00000000
7625,254041160.00000000000000000000,Left channel: 0000b6d6
7626,254073160.00000000000000000000,Right channel: 00000000
7627,254105180.00000000000000000000,Left channel: 000215f4
7628,254137180.00000000000000000000,Right channel: 00000000
7629,254169180.00000000000000000000,Left channel: 000047c2
7630,254201180.00000000000000000000,Right channel: 00000000
7631,254233200.00000000000000000000,Left channel: 00ffbe8e
7632,254265200.00000000000000000000,Right channel: 00000000
7633,254297200.00000000000000000000,Left channel: 00000acc
7634,254329200.00000000000000000000,Right channel: 00000000
7635,254361220.00000000000000000000,Left channel: 00006566
7636,254393220.00000000000000000000,Right channel: 00000000
7637,254425220.00000000000000000000,Left channel: 00fdbd1e
7638,254457220.00000000000000000000,Right channel: 00000000
7639,254489220.00000000000000000000,Left channel: 00fdf2cb
7640,254521240.00000000000000000000,Right channel: 00000000
7641,254553240.00000000000000000000,Left channel: 000220d0
7642,254585240.00000000000000000000,Right channel: 00000000
7643,254617240.00000000000000000000,Left channel: 0001fa41
7644,254649260.00000000000000000000,Right channel: 00000000
7645,254681260.00000000000000000000,Left channel: 000361c3
7646,254713260.00000000000000000000,Right channel: 00000000
7647,254745260.00000000000000000000,Left channel: 0000d7ae
7648,254777280.00000000000000000000,Right channel: 00000000
7649,254809280.00000000000000000000,Left channel: 00fcfb3d
7650,254841280.00000000000000000000,Right channel: 00000000
7651,254873280.00000000000000000000,Left channel: 00fed3f3
7652,254905300.00000000000000000000,Right channel: 00000000
7653,254937300.00000000000000000000,Left channel: 0001de13
7654,254969300.00000000000000000000,Right channel: 00000000
7655,255001300.00000000000000000000,Left channel: 00041654
7656,255033300.00000000000000000000,Right channel: 00000000
7657,255065320.00000000000000000000,Left channel: 00032b82
7658,255097320.00000000000000000000,Right channel: 00000000
7659,255129320.00000000000000000000,Left channel: 00ffd399
7660,255161320.00000000000000000000,Right channel: 00000000
7661,255193340.00000000000000000000,Left channel: 00fe5c8e
7662,255225340.00000000000000000000,Right channel: 00000000
7663,255257340.00000000000000000000,Left channel: 00ff1ee1
7664,255289340.00000000000000000000,Right channel: 00000000
7665,255321360.00000000000000000000,Left channel: 00ff7aa7
7666,255353360.00000000000000000000,Right channel: 00000000
7667,255385360.00000000000000000000,Left channel: 0000eb47
7668,255417360.00000000000000000000,Right channel: 00000000
7669,255449380.00000000000000000000,Left channel: 00011c83
7670,255481380.00000000000000000000,Right channel: 00000000
7671,255513380.00000000000000000000,Left channel: 00fe2748
7672,255545380.00000000000000000000,Right channel: 00000000
7673,255577380.00000000000000000000,Left channel: 00fceb70
7674,255609400.00000000000000000000,Right channel: 00000000
7675,255641400.00000000000000000000,Left channel: 00ff1917
7676,255673400.00000000000000000000,Right channel: 00000000
7677,255705400.00000000000000000000,Left channel: 0000a527
7678,255737420.00000000000000000000,Right channel: 00000000
7679,255769420.00000000000000000000,Left channel: 00fdc100
7680,255801420.00000000000000000000,Right channel: 00000000
7681,255833420.00000000000000000000,Left channel: 00fb520d
7682,255865440.00000000000000000000,Right channel: 00000000
7683,255897440.00000000000000000000,Left channel: 00003301
7684,255929440.00000000000000000000,Right channel: 00000000
7685,255961440.00000000000000000000,Left channel: 0003b212
7686,255993460.00000000000000000000,Right channel: 00000000
7687,256025460.00000000000000000000,Left channel: 00ffa5b4
7688,256057460.00000000000000000000,Right channel: 00000000
7689,256089460.00000000000000000000,Left channel: 00fd3141
7690,256121460.00000000000000000000,Right channel: 00000000
7691,256153480.00000000000000000000,Left channel: 00fe509c
7692,256185480.00000000000000000000,Right channel: 00000000
7693,256217480.00000000000000000000,Left channel: 00fe9040
7694,256249480.00000000000000000000,Right channel: 00000000
7695,256281500.00000000000000000000,Left channel: 0001b43c
7696,256313500.00000000000000000000,Right channel: 00000000
7697,256345500.00000000000000000000,Left channel: 0000c710
7698,256377500.00000000000000000000,Right channel: 00000000
7699,256409520.00000000000000000000,Left channel: 00fea3dc
7700,256441520.00000000000000000000,Right channel: 00000000
7701,256473520.00000000000000000000,Left channel: 00ffe49a
7702,256505520.00000000000000000000,Right channel: 00000000
7703,256537540.00000000000000000000,Left channel: 0000628d
7704,256569540.00000000000000000000,Right channel: 00000000
7705,256601540.00000000000000000000,Left channel: 000169cd
7706,256633540.00000000000000000000,Right channel: 00000000
7707,256665540.00000000000000000000,Left channel: 00fc9fb3
7708,256697560.00000000000000000000,Right channel: 00000000
7709,256729560.00000000000000000000,Left channel: 00fce12b
7710,256761560.00000000000000000000,Right channel: 00000000
7711,256793560.00000000000000000000,Left channel: 00026d9f
7712,256825580.00000000000000000000,Right channel: 00000000
7713,256857580.00000000000000000000,Left channel: 00018a08
7714,256889580.00000000000000000000,Right channel: 00000000
7715,256921580.00000000000000000000,Left channel: 0001ac25
7716,256953600.00000000000000000000,Right channel: 00000000
7717,256985600.00000000000000000000,Left channel: 0000c3ad
7718,257017600.00000000000000000000,Right channel: 00000000
7719,257049600.00000000000000000000,Left channel: 0000bb52
7720,257081620.00000000000000000000,Right channel: 00000000
7721,257113620.00000000000000000000,Left channel: 0001153a
7722,257145620.00000000000000000000,Right channel: 00000000
7723,257177620.00000000000000000000,Left channel: 000140fe
7724,257209620.00000000000000000000,Right channel: 00000000
7725,257241640.00000000000000000000,Left channel: 000272e3
7726,257273640.00000000000000000000,Right channel: 00000000
7727,257305640.00000000000000000000,Left channel: 0000a04a
7728,257337640.00000000000000000000,Right channel: 00000000
7729,257369660.00000000000000000000,Left channel: 00006372
7730,257401660.00000000000000000000,Right channel: 00000000
7731,257433660.00000000000000000000,Left channel: 00ff9a31
7732,257465660.00000000000000000000,Right channel: 00000000
7733,257497680.00000000000000000000,Left channel: 00ff0730
7734,257529680.00000000000000000000,Right channel: 00000000
7735,257561680.00000000000000000000,Left channel: 00fe30ad
7736,257593680.00000000000000000000,Right channel: 00000000
7737,257625700.00000000000000000000,Left channel: 00ff658c
7738,257657700.00000000000000000000,Right channel: 00000000
7739,257689700.00000000000000000000,Left channel: 00042131
7740,257721700.00000000000000000000,Right channel: 00000000
7741,257753700.00000000000000000000,Left channel: 0002c8db
7742,257785720.00000000000000000000,Right channel: 00000000
7743,257817720.00000000000000000000,Left channel: 00fe0ce3
7744,257849720.00000000000000000000,Right channel: 00000000
7745,257881720.00000000000000000000,Left channel: 00fdd1fd
7746,257913740.00000000000000000000,Right channel: 00000000
