Id,Time[ns],I²S
2271,82688900.00000000000000000000,Left channel: 00fee67e
2272,82720900.00000000000000000000,Right channel: 00000000
2273,82752920.00000000000000000000,Left channel: 00fdea95
2274,82784920.00000000000000000000,Right channel: 00000000
2275,82816920.00000000000000000000,Left channel: 00fe20b8
2276,82848920.00000000000000000000,Right channel: 00000000
2277,82880920.00000000000000000000,Left channel: 000053d5
2278,82912940.00000000000000000000,Right channel: 00000000
2279,82944940.00000000000000000000,Left channel: 00fec173
2280,82976940.00000000000000000000,Right channel: 00000000
2281,83008940.00000000000000000000,Left channel: 00fdc722
2282,83040960.00000000000000000000,Right channel: 00000000
2283,83072960.00000000000000000000,Left channel: 00ff50b3
2284,83104960.00000000000000000000,Right channel: 00000000
2285,83136960.00000000000000000000,Left channel: 000047c7
2286,83168980.00000000000000000000,Right channel: 00000000
2287,83200980.00000000000000000000,Left channel: 000293b3
2288,83232980.00000000000000000000,Right channel: 00000000
2289,83264980.00000000000000000000,Left channel: 000086bb
2290,83297000.00000000000000000000,Right channel: 00000000
2291,83329000.00000000000000000000,Left channel: 00ff40ca
2292,83361000.00000000000000000000,Right channel: 00000000
2293,83393000.00000000000000000000,Left channel: 00015ccb
2294,83425000.00000000000000000000,Right channel: 00000000
2295,83457020.00000000000000000000,Left channel: 00030870
2296,83489020.00000000000000000000,Right channel: 00000000
2297,83521020.00000000000000000000,Left channel: 000296d1
2298,83553020.00000000000000000000,Right channel: 00000000
2299,83585040.00000000000000000000,Left channel: 00fe5f77
2300,83617040.00000000000000000000,Right channel: 00000000
2301,83649040.00000000000000000000,Left channel: 00fe60e8
2302,83681040.00000000000000000000,Right channel: 00000000
2303,83713060.00000000000000000000,Left channel: 0000c21c
2304,83745060.00000000000000000000,Right channel: 00000000
2305,83777060.00000000000000000000,Left channel: 0000619e
2306,83809060.00000000000000000000,Right channel: 00000000
2307,83841080.00000000000000000000,Left channel: 00011e00
2308,83873080.00000000000000000000,Right channel: 00000000
2309,83905080.00000000000000000000,Left channel: 00fd548b
2310,83937080.00000000000000000000,Right channel: 00000000
2311,83969080.00000000000000000000,Left channel: 00fc9a15
2312,84001100.00000000000000000000,Right channel: 00000000
2313,84033100.00000000000000000000,Left channel: 00016f7b
2314,84065100.00000000000000000000,Right channel: 00000000
2315,84097100.00000000000000000000,Left channel: 0001ce6a
2316,84129120.00000000000000000000,Right channel: 00000000
2317,84161120.00000000000000000000,Left channel: 00fe40c0
2318,84193120.00000000000000000000,Right channel: 00000000
2319,84225120.00000000000000000000,Left channel: 00fc6532
2320,84257140.00000000000000000000,Right channel: 00000000
2321,84289140.00000000000000000000,Left channel: 00fed5ca
2322,84321140.00000000000000000000,Right channel: 00000000
2323,84353140.00000000000000000000,Left channel: 0001be47
2324,84385160.00000000000000000000,Right channel: 00000000
2325,84417160.00000000000000000000,Left channel: 000208cb
2326,84449160.00000000000000000000,Right channel: 00000000
2327,84481160.00000000000000000000,Left channel: 00038f7a
2328,84513160.00000000000000000000,Right channel: 00000000
2329,84545180.00000000000000000000,Left channel: 0001c75d
2330,84577180.00000000000000000000,Right channel: 00000000
2331,84609180.00000000000000000000,Left channel: 00fc1b97
2332,84641180.00000000000000000000,Right channel: 00000000
2333,84673200.00000000000000000000,Left channel: 00fcb517
2334,84705200.00000000000000000000,Right channel: 00000000
2335,84737200.00000000000000000000,Left channel: 0001219b
2336,84769200.00000000000000000000,Right channel: 00000000
2337,84801220.00000000000000000000,Left channel: 0001babf
2338,84833220.00000000000000000000,Right channel: 00000000
2339,84865220.00000000000000000000,Left channel: 00fd8512
2340,84897220.00000000000000000000,Right channel: 00000000
2341,84929240.00000000000000000000,Left channel: 00fcb0c5
2342,84961240.00000000000000000000,Right channel: 00000000
2343,84993240.00000000000000000000,Left channel: 00ffe949
2344,85025240.00000000000000000000,Right channel: 00000000
2345,85057240.00000000000000000000,Left channel: 00018b2e
2346,85089260.00000000000000000000,Right channel: 00000000
2347,85121260.00000000000000000000,Left channel: 00011e40
2348,85153260.00000000000000000000,Right channel: 00000000
2349,85185260.00000000000000000000,Left channel: 00ffe9b7
2350,85217280.00000000000000000000,Right channel: 00000000
2351,85249280.00000000000000000000,Left channel: 00015d11
2352,85281280.00000000000000000000,Right channel: 00000000
2353,85313280.00000000000000000000,Left channel: 0003fd78
2354,85345300.00000000000000000000,Right channel: 00000000
2355,85377300.00000000000000000000,Left channel: 000120fc
2356,85409300.00000000000000000000,Right channel: 00000000
2357,85441300.00000000000000000000,Left channel: 00fff02f
2358,85473320.00000000000000000000,Right channel: 00000000
2359,85505320.00000000000000000000,Left channel: 00014285
2360,85537320.00000000000000000000,Right channel: 00000000
2361,85569320.00000000000000000000,Left channel: 00000b3e
2362,85601320.00000000000000000000,Right channel: 00000000
2363,85633340.00000000000000000000,Left channel: 00fe89f7
2364,85665340.00000000000000000000,Right channel: 00000000
2365,85697340.00000000000000000000,Left channel: 00ff233e
2366,85729340.00000000000000000000,Right channel: 00000000
2367,85761360.00000000000000000000,Left channel: 00fd2907
2368,85793360.00000000000000000000,Right channel: 00000000
2369,85825360.00000000000000000000,Left channel: 00fcf28e
2370,85857360.00000000000000000000,Right channel: 00000000
2371,85889380.00000000000000000000,Left channel: 00ff35e8
2372,85921380.00000000000000000000,Right channel: 00000000
2373,85953380.00000000000000000000,Left channel: 0000babb
2374,85985380.00000000000000000000,Right channel: 00000000
2375,86017400.00000000000000000000,Left channel: 00015737
2376,86049400.00000000000000000000,Right channel: 00000000
2377,86081400.00000000000000000000,Left channel: 00022fea
2378,86113400.00000000000000000000,Right channel: 00000000
2379,86145400.00000000000000000000,Left channel: 0001b81c
2380,86177420.00000000000000000000,Right channel: 00000000
2381,86209420.00000000000000000000,Left channel: 0000b748
2382,86241420.00000000000000000000,Right channel: 00000000
2383,86273420.00000000000000000000,Left channel: 0000b0ae
2384,86305440.00000000000000000000,Right channel: 00000000
2385,86337440.00000000000000000000,Left channel: 00fff6fb
2386,86369440.00000000000000000000,Right channel: 00000000
2387,86401440.00000000000000000000,Left channel: 00008ff5
2388,86433460.00000000000000000000,Right channel: 00000000
2389,86465460.00000000000000000000,Left channel: 00fef3eb
2390,86497460.00000000000000000000,Right channel: 00000000
2391,86529460.00000000000000000000,Left channel: 00feac66
2392,86561480.00000000000000000000,Right channel: 00000000
2393,86593480.00000000000000000000,Left channel: 00ffccf2
2394,86625480.00000000000000000000,Right channel: 00000000
2395,86657480.00000000000000000000,Left channel: 00ff5656
2396,86689480.00000000000000000000,Right channel: 00000000
2397,86721500.00000000000000000000,Left channel: 00007bf9
2398,86753500.00000000000000000000,Right channel: 00000000
2399,86785500.00000000000000000000,Left channel: 0001252c
2400,86817500.00000000000000000000,Right channel: 00000000
2401,86849520.00000000000000000000,Left channel: 0000a39b
2402,86881520.00000000000000000000,Right channel: 00000000
2403,86913520.00000000000000000000,Left channel: 000181ec
2404,86945520.00000000000000000000,Right channel: 00000000
2405,86977540.00000000000000000000,Left channel: 000159fd
2406,87009540.00000000000000000000,Right channel: 00000000
2407,87041540.00000000000000000000,Left channel: 00027edf
2408,87073540.00000000000000000000,Right channel: 00000000
2409,87105560.00000000000000000000,Left channel: 00017127
2410,87137560.00000000000000000000,Right channel: 00000000
2411,87169560.00000000000000000000,Left channel: 00ff553f
2412,87201560.00000000000000000000,Right channel: 00000000
2413,87233560.00000000000000000000,Left channel: 00ff6fea
2414,87265580.00000000000000000000,Right channel: 00000000
2415,87297580.00000000000000000000,Left channel: 00fd8824
2416,87329580.00000000000000000000,Right channel: 00000000
2417,87361580.00000000000000000000,Left channel: 00fd1e76
2418,87393600.00000000000000000000,Right channel: 00000000
2419,87425600.00000000000000000000,Left channel: 0000bdfd
2420,87457600.00000000000000000000,Right channel: 00000000
2421,87489600.00000000000000000000,Left channel: 00ff72d7
2422,87521620.00000000000000000000,Right channel: 00000000
2423,87553620.00000000000000000000,Left channel: 00fc4c93
2424,87585620.00000000000000000000,Right channel: 00000000
2425,87617620.00000000000000000000,Left channel: 00ff4dbb
2426,87649640.00000000000000000000,Right channel: 00000000
2427,87681640.00000000000000000000,Left channel: 00024691
2428,87713640.00000000000000000000,Right channel: 00000000
2429,87745640.00000000000000000000,Left channel: 00000be1
2430,87777640.00000000000000000000,Right channel: 00000000
2431,87809660.00000000000000000000,Left channel: 00fd292e
2432,87841660.00000000000000000000,Right channel: 00000000
2433,87873660.00000000000000000000,Left channel: 00fcd823
2434,87905660.00000000000000000000,Right channel: 00000000
2435,87937680.00000000000000000000,Left channel: 00febd87
2436,87969680.00000000000000000000,Right channel: 00000000
2437,88001680.00000000000000000000,Left channel: 00fed7b2
2438,88033680.00000000000000000000,Right channel: 00000000
2439,88065700.00000000000000000000,Left channel: 000095d7
2440,88097700.00000000000000000000,Right channel: 00000000
2441,88129700.00000000000000000000,Left channel: 0002949d
2442,88161700.00000000000000000000,Right channel: 00000000
2443,88193720.00000000000000000000,Left channel: 00fe976b
2444,88225720.00000000000000000000,Right channel: 00000000
2445,88257720.00000000000000000000,Left channel: 00fe64f0
2446,88289720.00000000000000000000,Right channel: 00000000
2447,88321720.00000000000000000000,Left channel: 00023ce2
2448,88353740.00000000000000000000,Right channel: 00000000
2449,88385740.00000000000000000000,Left channel: 0002e9b8
2450,88417740.00000000000000000000,Right channel: 00000000
2451,88449740.00000000000000000000,Left channel: 00011cd4
2452,88481760.00000000000000000000,Right channel: 00000000
2453,88513760.00000000000000000000,Left channel: 00fe82c3
2454,88545760.00000000000000000000,Right channel: 00000000
2455,88577760.00000000000000000000,Left channel: 000031b1
2456,88609780.00000000000000000000,Right channel: 00000000
2457,88641780.00000000000000000000,Left channel: 0003b8b7
2458,88673780.00000000000000000000,Right channel: 00000000
2459,88705780.00000000000000000000,Left channel: 00028929
2460,88737800.00000000000000000000,Right channel: 00000000
2461,88769800.00000000000000000000,Left channel: 00fde22f
2462,88801800.00000000000000000000,Right channel: 00000000
2463,88833800.00000000000000000000,Left channel: 00fc5ee6
2464,88865800.00000000000000000000,Right channel: 00000000
2465,88897820.00000000000000000000,Left channel: 0001abbf
2466,88929820.00000000000000000000,Right channel: 00000000
2467,88961820.00000000000000000000,Left channel: 000337cb
2468,88993820.00000000000000000000,Right channel: 00000000
2469,89025840.00000000000000000000,Left channel: 000071f7
2470,89057840.00000000000000000000,Right channel: 00000000
2471,89089840.00000000000000000000,Left channel: 00ff2ab1
2472,89121840.00000000000000000000,Right channel: 00000000
2473,89153860.00000000000000000000,Left channel: 00ff18d5
2474,89185860.00000000000000000000,Right channel: 00000000
2475,89217860.00000000000000000000,Left channel: 00035458
2476,89249860.00000000000000000000,Right channel: 00000000
2477,89281880.00000000000000000000,Left channel: 00025b54
2478,89313880.00000000000000000000,Right channel: 00000000
2479,89345880.00000000000000000000,Left channel: 00003e82
2480,89377880.00000000000000000000,Right channel: 00000000
2481,89409880.00000000000000000000,Left channel: 00feaddf
2482,89441900.00000000000000000000,Right channel: 00000000
2483,89473900.00000000000000000000,Left channel: 00fde002
2484,89505900.00000000000000000000,Right channel: 00000000
2485,89537900.00000000000000000000,Left channel: 00000a8b
2486,89569920.00000000000000000000,Right channel: 00000000
2487,89601920.00000000000000000000,Left channel: 00ff1d58
2488,89633920.00000000000000000000,Right channel: 00000000
2489,89665920.00000000000000000000,Left channel: 00fed41c
2490,89697940.00000000000000000000,Right channel: 00000000
2491,89729940.00000000000000000000,Left channel: 0000577a
2492,89761940.00000000000000000000,Right channel: 00000000
2493,89793940.00000000000000000000,Left channel: 0000092d
2494,89825960.00000000000000000000,Right channel: 00000000
2495,89857960.00000000000000000000,Left channel: 000267c1
2496,89889960.00000000000000000000,Right channel: 00000000
2497,89921960.00000000000000000000,Left channel: 0000e6f7
2498,89953960.00000000000000000000,Right channel: 00000000
2499,89985980.00000000000000000000,Left channel: 00fed808
2500,90017980.00000000000000000000,Right channel: 00000000
2501,90049980.00000000000000000000,Left channel: 00ffae51
2502,90081980.00000000000000000000,Right channel: 00000000
2503,90114000.00000000000000000000,Left channel: 00ff1db5
2504,90146000.00000000000000000000,Right channel: 00000000
2505,90178000.00000000000000000000,Left channel: 0002ab4e
2506,90210000.00000000000000000000,Right channel: 00000000
2507,90242020.00000000000000000000,Left channel: 00017286
2508,90274020.00000000000000000000,Right channel: 00000000
2509,90306020.00000000000000000000,Left channel: 00ffe5ce
2510,90338020.00000000000000000000,Right channel: 00000000
2511,90370040.00000000000000000000,Left channel: 00012396
2512,90402040.00000000000000000000,Right channel: 00000000
2513,90434040.00000000000000000000,Left channel: 00fe7619
2514,90466040.00000000000000000000,Right channel: 00000000
2515,90498040.00000000000000000000,Left channel: 00fe8a8c
2516,90530060.00000000000000000000,Right channel: 00000000
2517,90562060.00000000000000000000,Left channel: 00feb48d
2518,90594060.00000000000000000000,Right channel: 00000000
2519,90626060.00000000000000000000,Left channel: 00fcae23
2520,90658080.00000000000000000000,Right channel: 00000000
2521,90690080.00000000000000000000,Left channel: 00fe5cf6
2522,90722080.00000000000000000000,Right channel: 00000000
2523,90754080.00000000000000000000,Left channel: 00034421
2524,90786100.00000000000000000000,Right channel: 00000000
2525,90818100.00000000000000000000,Left channel: 000496e3
2526,90850100.00000000000000000000,Right channel: 00000000
2527,90882100.00000000000000000000,Left channel: 00fdd6d8
2528,90914120.00000000000000000000,Right channel: 00000000
2529,90946120.00000000000000000000,Left channel: 00fa8eb5
2530,90978120.00000000000000000000,Right channel: 00000000
2531,91010120.00000000000000000000,Left channel: 00fff5d3
2532,91042120.00000000000000000000,Right channel: 00000000
2533,91074140.00000000000000000000,Left channel: 0003c660
2534,91106140.00000000000000000000,Right channel: 00000000
2535,91138140.00000000000000000000,Left channel: 0000393b
2536,91170140.00000000000000000000,Right channel: 00000000
2537,91202160.00000000000000000000,Left channel: 00fd873f
2538,91234160.00000000000000000000,Right channel: 00000000
2539,91266160.00000000000000000000,Left channel: 00ff7d1b
2540,91298160.00000000000000000000,Right channel: 00000000
2541,91330180.00000000000000000000,Left channel: 0001cb0d
2542,91362180.00000000000000000000,Right channel: 00000000
2543,91394180.00000000000000000000,Left channel: 000138bb
2544,91426180.00000000000000000000,Right channel: 00000000
2545,91458200.00000000000000000000,Left channel: 0000d0ca
2546,91490200.00000000000000000000,Right channel: 00000000
2547,91522200.00000000000000000000,Left channel: 000151c0
2548,91554200.00000000000000000000,Right channel: 00000000
2549,91586200.00000000000000000000,Left channel: 00fdebe0
2550,91618220.00000000000000000000,Right channel: 00000000
2551,91650220.00000000000000000000,Left channel: 00fea980
2552,91682220.00000000000000000000,Right channel: 00000000
2553,91714220.00000000000000000000,Left channel: 00019676
2554,91746240.00000000000000000000,Right channel: 00000000
2555,91778240.00000000000000000000,Left channel: 00ffc5a6
2556,91810240.00000000000000000000,Right channel: 00000000
2557,91842240.00000000000000000000,Left channel: 00fed1f8
2558,91874260.00000000000000000000,Right channel: 00000000
2559,91906260.00000000000000000000,Left channel: 00fdc6a8
2560,91938260.00000000000000000000,Right channel: 00000000
2561,91970260.00000000000000000000,Left channel: 00fee206
2562,92002280.00000000000000000000,Right channel: 00000000
2563,92034280.00000000000000000000,Left channel: 00feef88
2564,92066280.00000000000000000000,Right channel: 00000000
2565,92098280.00000000000000000000,Left channel: 00fee229
2566,92130280.00000000000000000000,Right channel: 00000000
2567,92162300.00000000000000000000,Left channel: 00047678
2568,92194300.00000000000000000000,Right channel: 00000000
2569,92226300.00000000000000000000,Left channel: 00057baa
2570,92258300.00000000000000000000,Right channel: 00000000
2571,92290320.00000000000000000000,Left channel: 0003c2e9
2572,92322320.00000000000000000000,Right channel: 00000000
2573,92354320.00000000000000000000,Left channel: 000333ed
2574,92386320.00000000000000000000,Right channel: 00000000
2575,92418340.00000000000000000000,Left channel: 00018777
2576,92450340.00000000000000000000,Right channel: 00000000
2577,92482340.00000000000000000000,Left channel: 000270ac
2578,92514340.00000000000000000000,Right channel: 00000000
2579,92546360.00000000000000000000,Left channel: 0000e152
2580,92578360.00000000000000000000,Right channel: 00000000
2581,92610360.00000000000000000000,Left channel: 00fe3891
2582,92642360.00000000000000000000,Right channel: 00000000
2583,92674360.00000000000000000000,Left channel: 00fdbda1
2584,92706380.00000000000000000000,Right channel: 00000000
2585,92738380.00000000000000000000,Left channel: 00fdc92a
2586,92770380.00000000000000000000,Right channel: 00000000
2587,92802380.00000000000000000000,Left channel: 00fdf518
2588,92834400.00000000000000000000,Right channel: 00000000
2589,92866400.00000000000000000000,Left channel: 00ff9a5e
2590,92898400.00000000000000000000,Right channel: 00000000
2591,92930400.00000000000000000000,Left channel: 0000e52e
2592,92962420.00000000000000000000,Right channel: 00000000
2593,92994420.00000000000000000000,Left channel: 00002073
2594,93026420.00000000000000000000,Right channel: 00000000
2595,93058420.00000000000000000000,Left channel: 00fdf2dc
2596,93090440.00000000000000000000,Right channel: 00000000
2597,93122440.00000000000000000000,Left channel: 00fe4438
2598,93154440.00000000000000000000,Right channel: 00000000
2599,93186440.00000000000000000000,Left channel: 00024d28
2600,93218440.00000000000000000000,Right channel: 00000000
2601,93250460.00000000000000000000,Left channel: 00015b7f
2602,93282460.00000000000000000000,Right channel: 00000000
2603,93314460.00000000000000000000,Left channel: 00fed1f6
2604,93346460.00000000000000000000,Right channel: 00000000
2605,93378480.00000000000000000000,Left channel: 00ff402a
2606,93410480.00000000000000000000,Right channel: 00000000
2607,93442480.00000000000000000000,Left channel: 00ff92a0
2608,93474480.00000000000000000000,Right channel: 00000000
2609,93506500.00000000000000000000,Left channel: 00fc5d8b
2610,93538500.00000000000000000000,Right channel: 00000000
2611,93570500.00000000000000000000,Left channel: 00fade12
2612,93602500.00000000000000000000,Right channel: 00000000
2613,93634520.00000000000000000000,Left channel: 00015faf
2614,93666520.00000000000000000000,Right channel: 00000000
2615,93698520.00000000000000000000,Left channel: 00061459
2616,93730520.00000000000000000000,Right channel: 00000000
2617,93762520.00000000000000000000,Left channel: 0003f6ac
2618,93794540.00000000000000000000,Right channel: 00000000
2619,93826540.00000000000000000000,Left channel: 00004bdd
2620,93858540.00000000000000000000,Right channel: 00000000
2621,93890540.00000000000000000000,Left channel: 00fe3198
2622,93922560.00000000000000000000,Right channel: 00000000
2623,93954560.00000000000000000000,Left channel: 00ff27bc
2624,93986560.00000000000000000000,Right channel: 00000000
2625,94018560.00000000000000000000,Left channel: 000165c7
2626,94050580.00000000000000000000,Right channel: 00000000
2627,94082580.00000000000000000000,Left channel: 000168eb
2628,94114580.00000000000000000000,Right channel: 00000000
2629,94146580.00000000000000000000,Left channel: 00fc3400
2630,94178600.00000000000000000000,Right channel: 00000000
2631,94210600.00000000000000000000,Left channel: 00fa5a09
2632,94242600.00000000000000000000,Right channel: 00000000
2633,94274600.00000000000000000000,Left channel: 00fd61fe
2634,94306600.00000000000000000000,Right channel: 00000000
2635,94338620.00000000000000000000,Left channel: 0000efc4
2636,94370620.00000000000000000000,Right channel: 00000000
2637,94402620.00000000000000000000,Left channel: 0002ef12
2638,94434620.00000000000000000000,Right channel: 00000000
2639,94466640.00000000000000000000,Left channel: 0001285d
2640,94498640.00000000000000000000,Right channel: 00000000
2641,94530640.00000000000000000000,Left channel: 000005fd
2642,94562640.00000000000000000000,Right channel: 00000000
2643,94594660.00000000000000000000,Left channel: 00011a21
2644,94626660.00000000000000000000,Right channel: 00000000
2645,94658660.00000000000000000000,Left channel: 00013079
2646,94690660.00000000000000000000,Right channel: 00000000
2647,94722680.00000000000000000000,Left channel: 0001f7bb
2648,94754680.00000000000000000000,Right channel: 00000000
2649,94786680.00000000000000000000,Left channel: 0000ba79
2650,94818680.00000000000000000000,Right channel: 00000000
2651,94850680.00000000000000000000,Left channel: 00007b10
2652,94882700.00000000000000000000,Right channel: 00000000
2653,94914700.00000000000000000000,Left channel: 0000f2eb
2654,94946700.00000000000000000000,Right channel: 00000000
2655,94978700.00000000000000000000,Left channel: 00fe5807
2656,95010720.00000000000000000000,Right channel: 00000000
2657,95042720.00000000000000000000,Left channel: 00ff7c78
2658,95074720.00000000000000000000,Right channel: 00000000
2659,95106720.00000000000000000000,Left channel: 0000a2ce
2660,95138740.00000000000000000000,Right channel: 00000000
2661,95170740.00000000000000000000,Left channel: 000144a3
2662,95202740.00000000000000000000,Right channel: 00000000
2663,95234740.00000000000000000000,Left channel: 0000b2ca
2664,95266760.00000000000000000000,Right channel: 00000000
2665,95298760.00000000000000000000,Left channel: 00ff1578
2666,95330760.00000000000000000000,Right channel: 00000000
2667,95362760.00000000000000000000,Left channel: 00ff7c35
2668,95394760.00000000000000000000,Right channel: 00000000
2669,95426780.00000000000000000000,Left channel: 00003fc4
2670,95458780.00000000000000000000,Right channel: 00000000
2671,95490780.00000000000000000000,Left channel: 0001edb2
2672,95522780.00000000000000000000,Right channel: 00000000
2673,95554800.00000000000000000000,Left channel: 00032376
2674,95586800.00000000000000000000,Right channel: 00000000
2675,95618800.00000000000000000000,Left channel: 00ffe3da
2676,95650800.00000000000000000000,Right channel: 00000000
2677,95682820.00000000000000000000,Left channel: 00fd9134
2678,95714820.00000000000000000000,Right channel: 00000000
2679,95746820.00000000000000000000,Left channel: 00ffe353
2680,95778820.00000000000000000000,Right channel: 00000000
2681,95810840.00000000000000000000,Left channel: 00ffec86
2682,95842840.00000000000000000000,Right channel: 00000000
2683,95874840.00000000000000000000,Left channel: 0000fb79
2684,95906840.00000000000000000000,Right channel: 00000000
2685,95938840.00000000000000000000,Left channel: 00031e79
2686,95970860.00000000000000000000,Right channel: 00000000
2687,96002860.00000000000000000000,Left channel: 00fe8d94
2688,96034860.00000000000000000000,Right channel: 00000000
2689,96066860.00000000000000000000,Left channel: 00fe7a42
2690,96098880.00000000000000000000,Right channel: 00000000
2691,96130880.00000000000000000000,Left channel: 00fd74bd
2692,96162880.00000000000000000000,Right channel: 00000000
2693,96194880.00000000000000000000,Left channel: 00fcd459
2694,96226900.00000000000000000000,Right channel: 00000000
2695,96258900.00000000000000000000,Left channel: 0001f8c8
2696,96290900.00000000000000000000,Right channel: 00000000
2697,96322900.00000000000000000000,Left channel: 0002000f
2698,96354920.00000000000000000000,Right channel: 00000000
2699,96386920.00000000000000000000,Left channel: 0000d7ca
2700,96418920.00000000000000000000,Right channel: 00000000
2701,96450920.00000000000000000000,Left channel: 00fde7bb
2702,96482920.00000000000000000000,Right channel: 00000000
2703,96514940.00000000000000000000,Left channel: 00fd48ec
2704,96546940.00000000000000000000,Right channel: 00000000
2705,96578940.00000000000000000000,Left channel: 00032d2d
2706,96610940.00000000000000000000,Right channel: 00000000
2707,96642960.00000000000000000000,Left channel: 0003091c
2708,96674960.00000000000000000000,Right channel: 00000000
2709,96706960.00000000000000000000,Left channel: 00002598
2710,96738960.00000000000000000000,Right channel: 00000000
2711,96770980.00000000000000000000,Left channel: 00fdccdd
2712,96802980.00000000000000000000,Right channel: 00000000
2713,96834980.00000000000000000000,Left channel: 00ff5b6b
2714,96866980.00000000000000000000,Right channel: 00000000
2715,96899000.00000000000000000000,Left channel: 00037c23
2716,96931000.00000000000000000000,Right channel: 00000000
2717,96963000.00000000000000000000,Left channel: 00ffd7e1
2718,96995000.00000000000000000000,Right channel: 00000000
2719,97027000.00000000000000000000,Left channel: 00fe5c7a
2720,97059020.00000000000000000000,Right channel: 00000000
2721,97091020.00000000000000000000,Left channel: 00003c9f
2722,97123020.00000000000000000000,Right channel: 00000000
2723,97155020.00000000000000000000,Left channel: 00006403
2724,97187040.00000000000000000000,Right channel: 00000000
2725,97219040.00000000000000000000,Left channel: 00ff54c4
2726,97251040.00000000000000000000,Right channel: 00000000
2727,97283040.00000000000000000000,Left channel: 00ff3492
2728,97315060.00000000000000000000,Right channel: 00000000
2729,97347060.00000000000000000000,Left channel: 0001e58b
2730,97379060.00000000000000000000,Right channel: 00000000
2731,97411060.00000000000000000000,Left channel: 0001cdb9
2732,97443080.00000000000000000000,Right channel: 00000000
2733,97475080.00000000000000000000,Left channel: 00fe6682
2734,97507080.00000000000000000000,Right channel: 00000000
2735,97539080.00000000000000000000,Left channel: 00fc258b
2736,97571080.00000000000000000000,Right channel: 00000000
2737,97603100.00000000000000000000,Left channel: 00fdf258
2738,97635100.00000000000000000000,Right channel: 00000000
2739,97667100.00000000000000000000,Left channel: 00012d31
2740,97699100.00000000000000000000,Right channel: 00000000
2741,97731120.00000000000000000000,Left channel: 00ff4a1f
2742,97763120.00000000000000000000,Right channel: 00000000
2743,97795120.00000000000000000000,Left channel: 00fd0e0f
2744,97827120.00000000000000000000,Right channel: 00000000
2745,97859140.00000000000000000000,Left channel: 00006278
2746,97891140.00000000000000000000,Right channel: 00000000
2747,97923140.00000000000000000000,Left channel: 0001bc47
2748,97955140.00000000000000000000,Right channel: 00000000
2749,97987160.00000000000000000000,Left channel: 00ffd882
2750,98019160.00000000000000000000,Right channel: 00000000
2751,98051160.00000000000000000000,Left channel: 0000541e
2752,98083160.00000000000000000000,Right channel: 00000000
2753,98115160.00000000000000000000,Left channel: 000169cd
2754,98147180.00000000000000000000,Right channel: 00000000
2755,98179180.00000000000000000000,Left channel: 0000820d
2756,98211180.00000000000000000000,Right channel: 00000000
2757,98243180.00000000000000000000,Left channel: 00ff23ec
2758,98275200.00000000000000000000,Right channel: 00000000
2759,98307200.00000000000000000000,Left channel: 00ffa091
2760,98339200.00000000000000000000,Right channel: 00000000
2761,98371200.00000000000000000000,Left channel: 00ff2373
2762,98403220.00000000000000000000,Right channel: 00000000
2763,98435220.00000000000000000000,Left channel: 0000a593
2764,98467220.00000000000000000000,Right channel: 00000000
2765,98499220.00000000000000000000,Left channel: 00032238
2766,98531240.00000000000000000000,Right channel: 00000000
2767,98563240.00000000000000000000,Left channel: 00ff6b01
2768,98595240.00000000000000000000,Right channel: 00000000
2769,98627240.00000000000000000000,Left channel: 00fd374d
2770,98659240.00000000000000000000,Right channel: 00000000
2771,98691260.00000000000000000000,Left channel: 000044fa
2772,98723260.00000000000000000000,Right channel: 00000000
2773,98755260.00000000000000000000,Left channel: 00049449
2774,98787260.00000000000000000000,Right channel: 00000000
2775,98819280.00000000000000000000,Left channel: 00039932
2776,98851280.00000000000000000000,Right channel: 00000000
2777,98883280.00000000000000000000,Left channel: 000206ab
2778,98915280.00000000000000000000,Right channel: 00000000
2779,98947300.00000000000000000000,Left channel: 0003903a
2780,98979300.00000000000000000000,Right channel: 00000000
2781,99011300.00000000000000000000,Left channel: 00fff2d8
2782,99043300.00000000000000000000,Right channel: 00000000
2783,99075320.00000000000000000000,Left channel: 00fb71ed
2784,99107320.00000000000000000000,Right channel: 00000000
2785,99139320.00000000000000000000,Left channel: 00fc4f3f
2786,99171320.00000000000000000000,Right channel: 00000000
2787,99203320.00000000000000000000,Left channel: 00001856
2788,99235340.00000000000000000000,Right channel: 00000000
2789,99267340.00000000000000000000,Left channel: 00034f8b
2790,99299340.00000000000000000000,Right channel: 00000000
2791,99331340.00000000000000000000,Left channel: 0000e6f7
2792,99363360.00000000000000000000,Right channel: 00000000
2793,99395360.00000000000000000000,Left channel: 00fbd43f
2794,99427360.00000000000000000000,Right channel: 00000000
2795,99459360.00000000000000000000,Left channel: 00fce413
2796,99491380.00000000000000000000,Right channel: 00000000
2797,99523380.00000000000000000000,Left channel: 000325b2
2798,99555380.00000000000000000000,Right channel: 00000000
2799,99587380.00000000000000000000,Left channel: 0003f25c
2800,99619400.00000000000000000000,Right channel: 00000000
2801,99651400.00000000000000000000,Left channel: 00fe95ad
2802,99683400.00000000000000000000,Right channel: 00000000
2803,99715400.00000000000000000000,Left channel: 00fe37f9
2804,99747400.00000000000000000000,Right channel: 00000000
2805,99779420.00000000000000000000,Left channel: 00ff9bd5
2806,99811420.00000000000000000000,Right channel: 00000000
2807,99843420.00000000000000000000,Left channel: 0000567a
2808,99875420.00000000000000000000,Right channel: 00000000
