Id,Time[ns],I²S
19458,408572380.00000000000000000000,Left channel: 0000ffca
19459,408592880.00000000000000000000,Right channel: 00000000
19460,408613360.00000000000000000000,Left channel: 0000ffbd
19461,408633840.00000000000000000000,Right channel: 00000000
19462,408654320.00000000000000000000,Left channel: 0000ffb6
19463,408674800.00000000000000000000,Right channel: 00000000
19464,408695280.00000000000000000000,Left channel: 0000ffb1
19465,408715760.00000000000000000000,Right channel: 00000000
19466,408736260.00000000000000000000,Left channel: 0000ffb6
19467,408756740.00000000000000000000,Right channel: 00000000
19468,408777220.00000000000000000000,Left channel: 0000ffaf
19469,408797700.00000000000000000000,Right channel: 00000000
19470,408818180.00000000000000000000,Left channel: 0000ffb2
19471,408838660.00000000000000000000,Right channel: 00000000
19472,408859160.00000000000000000000,Left channel: 0000ffba
19473,408879640.00000000000000000000,Right channel: 00000000
19474,408900120.00000000000000000000,Left channel: 0000ffbe
19475,408920600.00000000000000000000,Right channel: 00000000
19476,408941080.00000000000000000000,Left channel: 0000ffc2
19477,408961560.00000000000000000000,Right channel: 00000000
19478,408982040.00000000000000000000,Left channel: 0000ffc8
19479,409002540.00000000000000000000,Right channel: 00000000
19480,409023020.00000000000000000000,Left channel: 0000ffce
19481,409043500.00000000000000000000,Right channel: 00000000
19482,409063980.00000000000000000000,Left channel: 0000ffcc
19483,409084460.00000000000000000000,Right channel: 00000000
19484,409104940.00000000000000000000,Left channel: 0000ffca
19485,409125440.00000000000000000000,Right channel: 00000000
19486,409145920.00000000000000000000,Left channel: 0000ffd2
19487,409166400.00000000000000000000,Right channel: 00000000
19488,409186880.00000000000000000000,Left channel: 0000ffd5
19489,409207360.00000000000000000000,Right channel: 00000000
19490,409227840.00000000000000000000,Left channel: 0000ffd0
19491,409248320.00000000000000000000,Right channel: 00000000
19492,409268820.00000000000000000000,Left channel: 0000ffcd
19493,409289300.00000000000000000000,Right channel: 00000000
19494,409309780.00000000000000000000,Left channel: 0000ffc5
19495,409330260.00000000000000000000,Right channel: 00000000
19496,409350740.00000000000000000000,Left channel: 0000ffbe
19497,409371220.00000000000000000000,Right channel: 00000000
19498,409391700.00000000000000000000,Left channel: 0000ffb8
19499,409412200.00000000000000000000,Right channel: 00000000
19500,409432680.00000000000000000000,Left channel: 0000ffad
19501,409453160.00000000000000000000,Right channel: 00000000
19502,409473640.00000000000000000000,Left channel: 0000ffaf
19503,409494120.00000000000000000000,Right channel: 00000000
19504,409514600.00000000000000000000,Left channel: 0000ffaf
19505,409535100.00000000000000000000,Right channel: 00000000
19506,409555580.00000000000000000000,Left channel: 0000ffac
19507,409576060.00000000000000000000,Right channel: 00000000
19508,409596540.00000000000000000000,Left channel: 0000ffb6
19509,409617020.00000000000000000000,Right channel: 00000000
19510,409637500.00000000000000000000,Left channel: 0000ffbd
19511,409657980.00000000000000000000,Right channel: 00000000
19512,409678480.00000000000000000000,Left channel: 0000ffc5
19513,409698960.00000000000000000000,Right channel: 00000000
19514,409719440.00000000000000000000,Left channel: 0000ffd3
19515,409739920.00000000000000000000,Right channel: 00000000
19516,409760400.00000000000000000000,Left channel: 0000ffd9
19517,409780880.00000000000000000000,Right channel: 00000000
19518,409801380.00000000000000000000,Left channel: 0000ffdb
19519,409821860.00000000000000000000,Right channel: 00000000
19520,409842340.00000000000000000000,Left channel: 0000ffde
19521,409862820.00000000000000000000,Right channel: 00000000
19522,409883300.00000000000000000000,Left channel: 0000ffe1
19523,409903780.00000000000000000000,Right channel: 00000000
19524,409924260.00000000000000000000,Left channel: 0000ffdb
19525,409944760.00000000000000000000,Right channel: 00000000
19526,409965240.00000000000000000000,Left channel: 0000ffe3
19527,409985720.00000000000000000000,Right channel: 00000000
19528,410006200.00000000000000000000,Left channel: 0000fff0
19529,410026680.00000000000000000000,Right channel: 00000000
19530,410047160.00000000000000000000,Left channel: 0000ffec
19531,410067640.00000000000000000000,Right channel: 00000000
19532,410088140.00000000000000000000,Left channel: 0000ffeb
19533,410108620.00000000000000000000,Right channel: 00000000
19534,410129100.00000000000000000000,Left channel: 0000ffef
19535,410149580.00000000000000000000,Right channel: 00000000
19536,410170060.00000000000000000000,Left channel: 0000fff1
19537,410190540.00000000000000000000,Right channel: 00000000
19538,410211040.00000000000000000000,Left channel: 0000fff3
19539,410231520.00000000000000000000,Right channel: 00000000
19540,410252000.00000000000000000000,Left channel: 0000fff0
19541,410272480.00000000000000000000,Right channel: 00000000
19542,410292960.00000000000000000000,Left channel: 0000ffec
19543,410313440.00000000000000000000,Right channel: 00000000
19544,410333920.00000000000000000000,Left channel: 0000ffe7
19545,410354420.00000000000000000000,Right channel: 00000000
19546,410374900.00000000000000000000,Left channel: 0000ffe0
19547,410395380.00000000000000000000,Right channel: 00000000
19548,410415860.00000000000000000000,Left channel: 0000ffd9
19549,410436340.00000000000000000000,Right channel: 00000000
19550,410456820.00000000000000000000,Left channel: 0000ffd6
19551,410477320.00000000000000000000,Right channel: 00000000
19552,410497800.00000000000000000000,Left channel: 0000ffd7
19553,410518280.00000000000000000000,Right channel: 00000000
19554,410538760.00000000000000000000,Left channel: 0000ffd7
19555,410559240.00000000000000000000,Right channel: 00000000
19556,410579720.00000000000000000000,Left channel: 0000ffd4
19557,410600200.00000000000000000000,Right channel: 00000000
19558,410620680.00000000000000000000,Left channel: 0000ffd6
19559,410641180.00000000000000000000,Right channel: 00000000
19560,410661660.00000000000000000000,Left channel: 0000ffd3
19561,410682140.00000000000000000000,Right channel: 00000000
19562,410702620.00000000000000000000,Left channel: 0000ffcc
19563,410723100.00000000000000000000,Right channel: 00000000
19564,410743580.00000000000000000000,Left channel: 0000ffd6
19565,410764080.00000000000000000000,Right channel: 00000000
19566,410784560.00000000000000000000,Left channel: 0000ffdb
19567,410805040.00000000000000000000,Right channel: 00000000
19568,410825520.00000000000000000000,Left channel: 0000ffdd
19569,410846000.00000000000000000000,Right channel: 00000000
19570,410866480.00000000000000000000,Left channel: 0000ffe3
19571,410886980.00000000000000000000,Right channel: 00000000
19572,410907460.00000000000000000000,Left channel: 0000ffe8
19573,410927940.00000000000000000000,Right channel: 00000000
19574,410948420.00000000000000000000,Left channel: 0000ffe8
19575,410968900.00000000000000000000,Right channel: 00000000
19576,410989380.00000000000000000000,Left channel: 0000ffe9
19577,411009860.00000000000000000000,Right channel: 00000000
19578,411030340.00000000000000000000,Left channel: 0000ffea
19579,411050840.00000000000000000000,Right channel: 00000000
19580,411071320.00000000000000000000,Left channel: 0000ffe7
19581,411091800.00000000000000000000,Right channel: 00000000
19582,411112280.00000000000000000000,Left channel: 0000ffeb
19583,411132760.00000000000000000000,Right channel: 00000000
19584,411153240.00000000000000000000,Left channel: 0000fff1
19585,411173740.00000000000000000000,Right channel: 00000000
19586,411194220.00000000000000000000,Left channel: 0000ffec
19587,411214700.00000000000000000000,Right channel: 00000000
19588,411235180.00000000000000000000,Left channel: 0000ffe9
19589,411255660.00000000000000000000,Right channel: 00000000
19590,411276140.00000000000000000000,Left channel: 0000ffea
19591,411296620.00000000000000000000,Right channel: 00000000
19592,411317120.00000000000000000000,Left channel: 0000ffea
19593,411337600.00000000000000000000,Right channel: 00000000
19594,411358080.00000000000000000000,Left channel: 0000ffe8
19595,411378560.00000000000000000000,Right channel: 00000000
19596,411399040.00000000000000000000,Left channel: 0000ffe2
19597,411419520.00000000000000000000,Right channel: 00000000
19598,411440020.00000000000000000000,Left channel: 0000ffde
19599,411460500.00000000000000000000,Right channel: 00000000
19600,411480980.00000000000000000000,Left channel: 0000ffde
19601,411501460.00000000000000000000,Right channel: 00000000
19602,411521940.00000000000000000000,Left channel: 0000ffde
19603,411542420.00000000000000000000,Right channel: 00000000
19604,411562900.00000000000000000000,Left channel: 0000ffdf
19605,411583400.00000000000000000000,Right channel: 00000000
19606,411603880.00000000000000000000,Left channel: 0000ffdf
19607,411624360.00000000000000000000,Right channel: 00000000
19608,411644840.00000000000000000000,Left channel: 0000ffe7
19609,411665320.00000000000000000000,Right channel: 00000000
19610,411685800.00000000000000000000,Left channel: 0000ffe7
19611,411706280.00000000000000000000,Right channel: 00000000
19612,411726780.00000000000000000000,Left channel: 0000ffe8
19613,411747260.00000000000000000000,Right channel: 00000000
19614,411767740.00000000000000000000,Left channel: 0000fff0
19615,411788220.00000000000000000000,Right channel: 00000000
19616,411808700.00000000000000000000,Left channel: 0000fff1
19617,411829180.00000000000000000000,Right channel: 00000000
19618,411849680.00000000000000000000,Left channel: 0000ffee
19619,411870160.00000000000000000000,Right channel: 00000000
19620,411890640.00000000000000000000,Left channel: 0000fff1
19621,411911120.00000000000000000000,Right channel: 00000000
19622,411931600.00000000000000000000,Left channel: 0000fff7
19623,411952080.00000000000000000000,Right channel: 00000000
19624,411972560.00000000000000000000,Left channel: 00000000
19625,411993060.00000000000000000000,Right channel: 00000000
19626,412013540.00000000000000000000,Left channel: 0000fff2
19627,412034020.00000000000000000000,Right channel: 00000000
19628,412054500.00000000000000000000,Left channel: 0000fff7
19629,412074980.00000000000000000000,Right channel: 00000000
19630,412095460.00000000000000000000,Left channel: 0000fff2
19631,412115940.00000000000000000000,Right channel: 00000000
19632,412136440.00000000000000000000,Left channel: 0000fff3
19633,412156920.00000000000000000000,Right channel: 00000000
19634,412177400.00000000000000000000,Left channel: 0000fff9
19635,412197880.00000000000000000000,Right channel: 00000000
19636,412218360.00000000000000000000,Left channel: 0000fff2
19637,412238840.00000000000000000000,Right channel: 00000000
19638,412259340.00000000000000000000,Left channel: 0000fff6
19639,412279820.00000000000000000000,Right channel: 00000000
19640,412300300.00000000000000000000,Left channel: 0000ffee
19641,412320780.00000000000000000000,Right channel: 00000000
19642,412341260.00000000000000000000,Left channel: 0000ffeb
19643,412361740.00000000000000000000,Right channel: 00000000
19644,412382220.00000000000000000000,Left channel: 0000ffe3
19645,412402720.00000000000000000000,Right channel: 00000000
19646,412423200.00000000000000000000,Left channel: 0000ffe1
19647,412443680.00000000000000000000,Right channel: 00000000
19648,412464160.00000000000000000000,Left channel: 0000ffda
19649,412484640.00000000000000000000,Right channel: 00000000
19650,412505120.00000000000000000000,Left channel: 0000ffd3
19651,412525620.00000000000000000000,Right channel: 00000000
19652,412546100.00000000000000000000,Left channel: 0000ffd6
19653,412566580.00000000000000000000,Right channel: 00000000
19654,412587060.00000000000000000000,Left channel: 0000ffcf
19655,412607540.00000000000000000000,Right channel: 00000000
19656,412628020.00000000000000000000,Left channel: 0000ffd0
19657,412648500.00000000000000000000,Right channel: 00000000
19658,412669000.00000000000000000000,Left channel: 0000ffce
19659,412689480.00000000000000000000,Right channel: 00000000
19660,412709960.00000000000000000000,Left channel: 0000ffd5
19661,412730440.00000000000000000000,Right channel: 00000000
19662,412750920.00000000000000000000,Left channel: 0000ffd4
19663,412771400.00000000000000000000,Right channel: 00000000
19664,412791900.00000000000000000000,Left channel: 0000ffd2
19665,412812380.00000000000000000000,Right channel: 00000000
19666,412832860.00000000000000000000,Left channel: 0000ffd5
19667,412853340.00000000000000000000,Right channel: 00000000
19668,412873820.00000000000000000000,Left channel: 0000ffd3
19669,412894300.00000000000000000000,Right channel: 00000000
19670,412914780.00000000000000000000,Left channel: 0000ffd0
19671,412935280.00000000000000000000,Right channel: 00000000
19672,412955760.00000000000000000000,Left channel: 0000ffcc
19673,412976240.00000000000000000000,Right channel: 00000000
19674,412996720.00000000000000000000,Left channel: 0000ffca
19675,413017200.00000000000000000000,Right channel: 00000000
19676,413037680.00000000000000000000,Left channel: 0000ffc6
19677,413058160.00000000000000000000,Right channel: 00000000
19678,413078660.00000000000000000000,Left channel: 0000ffc3
19679,413099140.00000000000000000000,Right channel: 00000000
19680,413119620.00000000000000000000,Left channel: 0000ffbc
19681,413140100.00000000000000000000,Right channel: 00000000
19682,413160580.00000000000000000000,Left channel: 0000ffbb
19683,413181060.00000000000000000000,Right channel: 00000000
19684,413201560.00000000000000000000,Left channel: 0000ffb9
19685,413222040.00000000000000000000,Right channel: 00000000
19686,413242520.00000000000000000000,Left channel: 0000ffbc
19687,413263000.00000000000000000000,Right channel: 00000000
19688,413283480.00000000000000000000,Left channel: 0000ffc8
19689,413303960.00000000000000000000,Right channel: 00000000
19690,413324440.00000000000000000000,Left channel: 0000ffd6
19691,413344940.00000000000000000000,Right channel: 00000000
19692,413365420.00000000000000000000,Left channel: 0000ffd6
19693,413385900.00000000000000000000,Right channel: 00000000
19694,413406380.00000000000000000000,Left channel: 0000ffd7
19695,413426860.00000000000000000000,Right channel: 00000000
19696,413447340.00000000000000000000,Left channel: 0000ffdf
19697,413467840.00000000000000000000,Right channel: 00000000
19698,413488320.00000000000000000000,Left channel: 0000ffe3
19699,413508800.00000000000000000000,Right channel: 00000000
19700,413529280.00000000000000000000,Left channel: 0000ffe8
19701,413549760.00000000000000000000,Right channel: 00000000
19702,413570240.00000000000000000000,Left channel: 0000ffe8
19703,413590720.00000000000000000000,Right channel: 00000000
19704,413611220.00000000000000000000,Left channel: 0000fff1
19705,413631700.00000000000000000000,Right channel: 00000000
19706,413652180.00000000000000000000,Left channel: 0000ffee
19707,413672660.00000000000000000000,Right channel: 00000000
19708,413693140.00000000000000000000,Left channel: 0000fff1
19709,413713620.00000000000000000000,Right channel: 00000000
19710,413734100.00000000000000000000,Left channel: 0000fff5
19711,413754600.00000000000000000000,Right channel: 00000000
19712,413775080.00000000000000000000,Left channel: 0000fff2
19713,413795560.00000000000000000000,Right channel: 00000000
19714,413816040.00000000000000000000,Left channel: 0000fff2
19715,413836520.00000000000000000000,Right channel: 00000000
19716,413857000.00000000000000000000,Left channel: 0000ffee
19717,413877500.00000000000000000000,Right channel: 00000000
19718,413897980.00000000000000000000,Left channel: 0000ffec
19719,413918460.00000000000000000000,Right channel: 00000000
19720,413938940.00000000000000000000,Left channel: 0000ffec
19721,413959420.00000000000000000000,Right channel: 00000000
19722,413979900.00000000000000000000,Left channel: 0000ffea
19723,414000380.00000000000000000000,Right channel: 00000000
19724,414020880.00000000000000000000,Left channel: 0000ffef
19725,414041360.00000000000000000000,Right channel: 00000000
19726,414061840.00000000000000000000,Left channel: 0000fff1
19727,414082320.00000000000000000000,Right channel: 00000000
19728,414102800.00000000000000000000,Left channel: 0000fff7
19729,414123280.00000000000000000000,Right channel: 00000000
19730,414143780.00000000000000000000,Left channel: 0000ffff
19731,414164260.00000000000000000000,Right channel: 00000000
19732,414184740.00000000000000000000,Left channel: 0000fffe
19733,414205220.00000000000000000000,Right channel: 00000000
19734,414225700.00000000000000000000,Left channel: 00000005
19735,414246180.00000000000000000000,Right channel: 00000000
19736,414266660.00000000000000000000,Left channel: 00000006
19737,414287160.00000000000000000000,Right channel: 00000000
19738,414307640.00000000000000000000,Left channel: 00000006
19739,414328120.00000000000000000000,Right channel: 00000000
19740,414348600.00000000000000000000,Left channel: 00000006
19741,414369080.00000000000000000000,Right channel: 00000000
19742,414389560.00000000000000000000,Left channel: 0000ffff
19743,414410060.00000000000000000000,Right channel: 00000000
19744,414430540.00000000000000000000,Left channel: 00000002
19745,414451020.00000000000000000000,Right channel: 00000000
19746,414471500.00000000000000000000,Left channel: 0000fffa
19747,414491980.00000000000000000000,Right channel: 00000000
19748,414512460.00000000000000000000,Left channel: 0000ffef
19749,414532940.00000000000000000000,Right channel: 00000000
19750,414553440.00000000000000000000,Left channel: 0000ffe7
19751,414573920.00000000000000000000,Right channel: 00000000
19752,414594400.00000000000000000000,Left channel: 0000ffdf
19753,414614880.00000000000000000000,Right channel: 00000000
19754,414635360.00000000000000000000,Left channel: 0000ffe1
19755,414655840.00000000000000000000,Right channel: 00000000
19756,414676320.00000000000000000000,Left channel: 0000ffe0
19757,414696820.00000000000000000000,Right channel: 00000000
19758,414717300.00000000000000000000,Left channel: 0000ffe5
19759,414737780.00000000000000000000,Right channel: 00000000
19760,414758260.00000000000000000000,Left channel: 0000ffe7
19761,414778740.00000000000000000000,Right channel: 00000000
19762,414799220.00000000000000000000,Left channel: 0000ffea
19763,414819720.00000000000000000000,Right channel: 00000000
19764,414840200.00000000000000000000,Left channel: 0000ffea
19765,414860680.00000000000000000000,Right channel: 00000000
19766,414881160.00000000000000000000,Left channel: 0000fff7
19767,414901640.00000000000000000000,Right channel: 00000000
19768,414922120.00000000000000000000,Left channel: 0000fffc
19769,414942600.00000000000000000000,Right channel: 00000000
19770,414963080.00000000000000000000,Left channel: 0000fff7
19771,414983580.00000000000000000000,Right channel: 00000000
19772,415004060.00000000000000000000,Left channel: 0000fff4
19773,415024540.00000000000000000000,Right channel: 00000000
19774,415045020.00000000000000000000,Left channel: 0000fff0
19775,415065500.00000000000000000000,Right channel: 00000000
19776,415085980.00000000000000000000,Left channel: 0000ffe5
19777,415106480.00000000000000000000,Right channel: 00000000
19778,415126960.00000000000000000000,Left channel: 0000ffe1
19779,415147440.00000000000000000000,Right channel: 00000000
19780,415167920.00000000000000000000,Left channel: 0000ffe3
19781,415188400.00000000000000000000,Right channel: 00000000
19782,415208880.00000000000000000000,Left channel: 0000ffdc
19783,415229360.00000000000000000000,Right channel: 00000000
19784,415249860.00000000000000000000,Left channel: 0000ffdf
19785,415270340.00000000000000000000,Right channel: 00000000
19786,415290820.00000000000000000000,Left channel: 0000ffde
19787,415311300.00000000000000000000,Right channel: 00000000
19788,415331780.00000000000000000000,Left channel: 0000ffe0
19789,415352260.00000000000000000000,Right channel: 00000000
19790,415372740.00000000000000000000,Left channel: 0000ffe2
19791,415393240.00000000000000000000,Right channel: 00000000
19792,415413720.00000000000000000000,Left channel: 0000ffe3
19793,415434200.00000000000000000000,Right channel: 00000000
19794,415454680.00000000000000000000,Left channel: 0000ffe6
19795,415475160.00000000000000000000,Right channel: 00000000
19796,415495640.00000000000000000000,Left channel: 0000ffe0
19797,415516140.00000000000000000000,Right channel: 00000000
19798,415536620.00000000000000000000,Left channel: 0000ffdc
19799,415557100.00000000000000000000,Right channel: 00000000
19800,415577580.00000000000000000000,Left channel: 0000ffe1
19801,415598060.00000000000000000000,Right channel: 00000000
19802,415618540.00000000000000000000,Left channel: 0000ffe7
19803,415639020.00000000000000000000,Right channel: 00000000
19804,415659520.00000000000000000000,Left channel: 0000ffef
19805,415680000.00000000000000000000,Right channel: 00000000
19806,415700480.00000000000000000000,Left channel: 0000fff6
19807,415720960.00000000000000000000,Right channel: 00000000
19808,415741440.00000000000000000000,Left channel: 0000fffc
19809,415761920.00000000000000000000,Right channel: 00000000
19810,415782420.00000000000000000000,Left channel: 00000003
19811,415802900.00000000000000000000,Right channel: 00000000
19812,415823380.00000000000000000000,Left channel: 00000003
19813,415843860.00000000000000000000,Right channel: 00000000
19814,415864340.00000000000000000000,Left channel: 00000000
19815,415884820.00000000000000000000,Right channel: 00000000
19816,415905300.00000000000000000000,Left channel: 0000fff9
19817,415925800.00000000000000000000,Right channel: 00000000
19818,415946280.00000000000000000000,Left channel: 0000fff0
19819,415966760.00000000000000000000,Right channel: 00000000
19820,415987240.00000000000000000000,Left channel: 0000ffe9
19821,416007720.00000000000000000000,Right channel: 00000000
19822,416028200.00000000000000000000,Left channel: 0000ffe9
19823,416048680.00000000000000000000,Right channel: 00000000
19824,416069180.00000000000000000000,Left channel: 0000ffec
19825,416089660.00000000000000000000,Right channel: 00000000
19826,416110140.00000000000000000000,Left channel: 0000ffed
19827,416130620.00000000000000000000,Right channel: 00000000
19828,416151100.00000000000000000000,Left channel: 0000ffea
19829,416171580.00000000000000000000,Right channel: 00000000
19830,416192080.00000000000000000000,Left channel: 0000fff5
19831,416212560.00000000000000000000,Right channel: 00000000
19832,416233040.00000000000000000000,Left channel: 0000fff3
19833,416253520.00000000000000000000,Right channel: 00000000
19834,416274000.00000000000000000000,Left channel: 0000ffea
19835,416294480.00000000000000000000,Right channel: 00000000
19836,416314960.00000000000000000000,Left channel: 0000fff1
19837,416335460.00000000000000000000,Right channel: 00000000
19838,416355940.00000000000000000000,Left channel: 0000ffec
19839,416376420.00000000000000000000,Right channel: 00000000
19840,416396900.00000000000000000000,Left channel: 0000ffec
19841,416417380.00000000000000000000,Right channel: 00000000
19842,416437860.00000000000000000000,Left channel: 0000ffea
19843,416458360.00000000000000000000,Right channel: 00000000
19844,416478840.00000000000000000000,Left channel: 0000ffef
19845,416499320.00000000000000000000,Right channel: 00000000
19846,416519800.00000000000000000000,Left channel: 0000fff2
19847,416540280.00000000000000000000,Right channel: 00000000
19848,416560760.00000000000000000000,Left channel: 0000ffed
19849,416581240.00000000000000000000,Right channel: 00000000
19850,416601740.00000000000000000000,Left channel: 0000ffee
19851,416622220.00000000000000000000,Right channel: 00000000
19852,416642700.00000000000000000000,Left channel: 0000ffe9
19853,416663180.00000000000000000000,Right channel: 00000000
19854,416683660.00000000000000000000,Left channel: 0000ffe8
19855,416704140.00000000000000000000,Right channel: 00000000
19856,416724620.00000000000000000000,Left channel: 0000ffe6
19857,416745120.00000000000000000000,Right channel: 00000000
19858,416765600.00000000000000000000,Left channel: 0000ffe9
19859,416786080.00000000000000000000,Right channel: 00000000
19860,416806560.00000000000000000000,Left channel: 0000ffe9
19861,416827040.00000000000000000000,Right channel: 00000000
19862,416847520.00000000000000000000,Left channel: 0000ffe6
19863,416868020.00000000000000000000,Right channel: 00000000
19864,416888500.00000000000000000000,Left channel: 0000ffe3
19865,416908980.00000000000000000000,Right channel: 00000000
19866,416929460.00000000000000000000,Left channel: 0000ffe0
19867,416949940.00000000000000000000,Right channel: 00000000
19868,416970420.00000000000000000000,Left channel: 0000ffd9
19869,416990900.00000000000000000000,Right channel: 00000000
19870,417011400.00000000000000000000,Left channel: 0000ffd7
19871,417031880.00000000000000000000,Right channel: 00000000
19872,417052360.00000000000000000000,Left channel: 0000ffcf
19873,417072840.00000000000000000000,Right channel: 00000000
19874,417093320.00000000000000000000,Left channel: 0000ffce
19875,417113800.00000000000000000000,Right channel: 00000000
19876,417134300.00000000000000000000,Left channel: 0000ffd0
19877,417154780.00000000000000000000,Right channel: 00000000
19878,417175260.00000000000000000000,Left channel: 0000ffca
19879,417195740.00000000000000000000,Right channel: 00000000
19880,417216220.00000000000000000000,Left channel: 0000ffc9
19881,417236700.00000000000000000000,Right channel: 00000000
19882,417257180.00000000000000000000,Left channel: 0000ffc5
19883,417277680.00000000000000000000,Right channel: 00000000
19884,417298160.00000000000000000000,Left channel: 0000ffc8
19885,417318640.00000000000000000000,Right channel: 00000000
19886,417339120.00000000000000000000,Left channel: 0000ffc6
19887,417359600.00000000000000000000,Right channel: 00000000
19888,417380080.00000000000000000000,Left channel: 0000ffc6
19889,417400580.00000000000000000000,Right channel: 00000000
19890,417421060.00000000000000000000,Left channel: 0000ffc9
19891,417441540.00000000000000000000,Right channel: 00000000
19892,417462020.00000000000000000000,Left channel: 0000ffc3
19893,417482500.00000000000000000000,Right channel: 00000000
19894,417502980.00000000000000000000,Left channel: 0000ffc4
19895,417523460.00000000000000000000,Right channel: 00000000
19896,417543960.00000000000000000000,Left channel: 0000ffbe
19897,417564440.00000000000000000000,Right channel: 00000000
19898,417584920.00000000000000000000,Left channel: 0000ffc0
19899,417605400.00000000000000000000,Right channel: 00000000
19900,417625880.00000000000000000000,Left channel: 0000ffc4
19901,417646360.00000000000000000000,Right channel: 00000000
19902,417666840.00000000000000000000,Left channel: 0000ffbf
19903,417687340.00000000000000000000,Right channel: 00000000
19904,417707820.00000000000000000000,Left channel: 0000ffbe
19905,417728300.00000000000000000000,Right channel: 00000000
19906,417748780.00000000000000000000,Left channel: 0000ffba
19907,417769260.00000000000000000000,Right channel: 00000000
19908,417789740.00000000000000000000,Left channel: 0000ffbc
19909,417810240.00000000000000000000,Right channel: 00000000
19910,417830720.00000000000000000000,Left channel: 0000ffc2
19911,417851200.00000000000000000000,Right channel: 00000000
19912,417871680.00000000000000000000,Left channel: 0000ffbf
19913,417892160.00000000000000000000,Right channel: 00000000
19914,417912640.00000000000000000000,Left channel: 0000ffc1
19915,417933120.00000000000000000000,Right channel: 00000000
19916,417953620.00000000000000000000,Left channel: 0000ffbe
19917,417974100.00000000000000000000,Right channel: 00000000
19918,417994580.00000000000000000000,Left channel: 0000ffaf
19919,418015060.00000000000000000000,Right channel: 00000000
19920,418035540.00000000000000000000,Left channel: 0000ffad
19921,418056020.00000000000000000000,Right channel: 00000000
19922,418076520.00000000000000000000,Left channel: 0000ffab
19923,418097000.00000000000000000000,Right channel: 00000000
19924,418117480.00000000000000000000,Left channel: 0000ffae
19925,418137960.00000000000000000000,Right channel: 00000000
19926,418158440.00000000000000000000,Left channel: 0000ffab
19927,418178920.00000000000000000000,Right channel: 00000000
19928,418199400.00000000000000000000,Left channel: 0000ffac
19929,418219900.00000000000000000000,Right channel: 00000000
19930,418240380.00000000000000000000,Left channel: 0000ffa6
19931,418260860.00000000000000000000,Right channel: 00000000
19932,418281340.00000000000000000000,Left channel: 0000ffa8
19933,418301820.00000000000000000000,Right channel: 00000000
19934,418322300.00000000000000000000,Left channel: 0000ffa9
19935,418342780.00000000000000000000,Right channel: 00000000
19936,418363280.00000000000000000000,Left channel: 0000ffa1
19937,418383760.00000000000000000000,Right channel: 00000000
19938,418404240.00000000000000000000,Left channel: 0000ff9f
19939,418424720.00000000000000000000,Right channel: 00000000
19940,418445200.00000000000000000000,Left channel: 0000ff9a
19941,418465680.00000000000000000000,Right channel: 00000000
19942,418486180.00000000000000000000,Left channel: 0000ff9e
19943,418506660.00000000000000000000,Right channel: 00000000
19944,418527140.00000000000000000000,Left channel: 0000ff9d
19945,418547620.00000000000000000000,Right channel: 00000000
19946,418568100.00000000000000000000,Left channel: 0000ff9f
19947,418588580.00000000000000000000,Right channel: 00000000
19948,418609060.00000000000000000000,Left channel: 0000ffa0
19949,418629540.00000000000000000000,Right channel: 00000000
19950,418650040.00000000000000000000,Left channel: 0000ffa7
19951,418670520.00000000000000000000,Right channel: 00000000
19952,418691000.00000000000000000000,Left channel: 0000ffaa
19953,418711480.00000000000000000000,Right channel: 00000000
19954,418731960.00000000000000000000,Left channel: 0000ffa6
19955,418752460.00000000000000000000,Right channel: 00000000
19956,418772940.00000000000000000000,Left channel: 0000ffae
19957,418793420.00000000000000000000,Right channel: 00000000
19958,418813900.00000000000000000000,Left channel: 0000ffac
19959,418834380.00000000000000000000,Right channel: 00000000
19960,418854860.00000000000000000000,Left channel: 0000ffb1
19961,418875340.00000000000000000000,Right channel: 00000000
19962,418895820.00000000000000000000,Left channel: 0000ffb5
19963,418916320.00000000000000000000,Right channel: 00000000
19964,418936800.00000000000000000000,Left channel: 0000ffc1
19965,418957280.00000000000000000000,Right channel: 00000000
19966,418977760.00000000000000000000,Left channel: 0000ffc2
19967,418998240.00000000000000000000,Right channel: 00000000
19968,419018720.00000000000000000000,Left channel: 0000ffc4
19969,419039220.00000000000000000000,Right channel: 00000000
19970,419059700.00000000000000000000,Left channel: 0000ffc2
19971,419080180.00000000000000000000,Right channel: 00000000
19972,419100660.00000000000000000000,Left channel: 0000ffbf
19973,419121140.00000000000000000000,Right channel: 00000000
19974,419141620.00000000000000000000,Left channel: 0000ffc0
19975,419162120.00000000000000000000,Right channel: 00000000
19976,419182600.00000000000000000000,Left channel: 0000ffbb
19977,419203080.00000000000000000000,Right channel: 00000000
19978,419223560.00000000000000000000,Left channel: 0000ffbc
19979,419244040.00000000000000000000,Right channel: 00000000
19980,419264520.00000000000000000000,Left channel: 0000ffba
19981,419285000.00000000000000000000,Right channel: 00000000
19982,419305480.00000000000000000000,Left channel: 0000ffb7
19983,419325980.00000000000000000000,Right channel: 00000000
19984,419346460.00000000000000000000,Left channel: 0000ffb0
19985,419366940.00000000000000000000,Right channel: 00000000
19986,419387420.00000000000000000000,Left channel: 0000ffb0
19987,419407900.00000000000000000000,Right channel: 00000000
19988,419428380.00000000000000000000,Left channel: 0000ffb2
19989,419448880.00000000000000000000,Right channel: 00000000
