Id,Time[ns],I²S
7270,242680420.00000000000000000000,Right channel: 00000000
7271,242712420.00000000000000000000,Left channel: 00feb902
7272,242744440.00000000000000000000,Right channel: 00000000
7273,242776440.00000000000000000000,Left channel: 00041eb3
7274,242808440.00000000000000000000,Right channel: 00000000
7275,242840440.00000000000000000000,Left channel: 00035a17
7276,242872440.00000000000000000000,Right channel: 00000000
7277,242904460.00000000000000000000,Left channel: 00012eaa
7278,242936460.00000000000000000000,Right channel: 00000000
7279,242968460.00000000000000000000,Left channel: 00ff4ca7
7280,243000460.00000000000000000000,Right channel: 00000000
7281,243032480.00000000000000000000,Left channel: 0000a104
7282,243064480.00000000000000000000,Right channel: 00000000
7283,243096480.00000000000000000000,Left channel: 0001d4f8
7284,243128480.00000000000000000000,Right channel: 00000000
7285,243160500.00000000000000000000,Left channel: 00001de3
7286,243192500.00000000000000000000,Right channel: 00000000
7287,243224500.00000000000000000000,Left channel: 00fcd754
7288,243256500.00000000000000000000,Right channel: 00000000
7289,243288520.00000000000000000000,Left channel: 00fad2ea
7290,243320520.00000000000000000000,Right channel: 00000000
7291,243352520.00000000000000000000,Left channel: 00fe870d
7292,243384520.00000000000000000000,Right channel: 00000000
7293,243416520.00000000000000000000,Left channel: 00fe992d
7294,243448540.00000000000000000000,Right channel: 00000000
7295,243480540.00000000000000000000,Left channel: 00ff68b6
7296,243512540.00000000000000000000,Right channel: 00000000
7297,243544540.00000000000000000000,Left channel: 0003b486
7298,243576560.00000000000000000000,Right channel: 00000000
7299,243608560.00000000000000000000,Left channel: 0002e815
7300,243640560.00000000000000000000,Right channel: 00000000
7301,243672560.00000000000000000000,Left channel: 0000739e
7302,243704580.00000000000000000000,Right channel: 00000000
7303,243736580.00000000000000000000,Left channel: 0001421d
7304,243768580.00000000000000000000,Right channel: 00000000
7305,243800580.00000000000000000000,Left channel: 0002c145
7306,243832600.00000000000000000000,Right channel: 00000000
7307,243864600.00000000000000000000,Left channel: 00ff6ff1
7308,243896600.00000000000000000000,Right channel: 00000000
7309,243928600.00000000000000000000,Left channel: 00ff4b4d
7310,243960600.00000000000000000000,Right channel: 00000000
7311,243992620.00000000000000000000,Left channel: 0000fa96
7312,244024620.00000000000000000000,Right channel: 00000000
7313,244056620.00000000000000000000,Left channel: 00fe7d78
7314,244088620.00000000000000000000,Right channel: 00000000
7315,244120640.00000000000000000000,Left channel: 00fd025a
7316,244152640.00000000000000000000,Right channel: 00000000
7317,244184640.00000000000000000000,Left channel: 00fd1e72
7318,244216640.00000000000000000000,Right channel: 00000000
7319,244248660.00000000000000000000,Left channel: 0000687d
7320,244280660.00000000000000000000,Right channel: 00000000
7321,244312660.00000000000000000000,Left channel: 00fea079
7322,244344660.00000000000000000000,Right channel: 00000000
7323,244376680.00000000000000000000,Left channel: 00ff75fc
7324,244408680.00000000000000000000,Right channel: 00000000
7325,244440680.00000000000000000000,Left channel: 00035850
7326,244472680.00000000000000000000,Right channel: 00000000
7327,244504680.00000000000000000000,Left channel: 00ffc92d
7328,244536700.00000000000000000000,Right channel: 00000000
7329,244568700.00000000000000000000,Left channel: 0000965d
7330,244600700.00000000000000000000,Right channel: 00000000
7331,244632700.00000000000000000000,Left channel: 0001bea0
7332,244664720.00000000000000000000,Right channel: 00000000
7333,244696720.00000000000000000000,Left channel: 000288ef
7334,244728720.00000000000000000000,Right channel: 00000000
7335,244760720.00000000000000000000,Left channel: 00012671
7336,244792740.00000000000000000000,Right channel: 00000000
7337,244824740.00000000000000000000,Left channel: 0000bbac
7338,244856740.00000000000000000000,Right channel: 00000000
7339,244888740.00000000000000000000,Left channel: 00017170
7340,244920760.00000000000000000000,Right channel: 00000000
7341,244952760.00000000000000000000,Left channel: 00ff3af4
7342,244984760.00000000000000000000,Right channel: 00000000
7343,245016760.00000000000000000000,Left channel: 000070bc
7344,245048760.00000000000000000000,Right channel: 00000000
7345,245080780.00000000000000000000,Left channel: 00fed16d
7346,245112780.00000000000000000000,Right channel: 00000000
7347,245144780.00000000000000000000,Left channel: 00fdf991
7348,245176780.00000000000000000000,Right channel: 00000000
7349,245208800.00000000000000000000,Left channel: 00ff2358
7350,245240800.00000000000000000000,Right channel: 00000000
7351,245272800.00000000000000000000,Left channel: 00ff1fa7
7352,245304800.00000000000000000000,Right channel: 00000000
7353,245336820.00000000000000000000,Left channel: 00005cd5
7354,245368820.00000000000000000000,Right channel: 00000000
7355,245400820.00000000000000000000,Left channel: 000154d6
7356,245432820.00000000000000000000,Right channel: 00000000
7357,245464840.00000000000000000000,Left channel: 0000fd64
7358,245496840.00000000000000000000,Right channel: 00000000
7359,245528840.00000000000000000000,Left channel: 00fddee4
7360,245560840.00000000000000000000,Right channel: 00000000
7361,245592840.00000000000000000000,Left channel: 00fe7f9a
7362,245624860.00000000000000000000,Right channel: 00000000
7363,245656860.00000000000000000000,Left channel: 0001b7a6
7364,245688860.00000000000000000000,Right channel: 00000000
7365,245720860.00000000000000000000,Left channel: 000139a0
7366,245752880.00000000000000000000,Right channel: 00000000
7367,245784880.00000000000000000000,Left channel: 000069fd
7368,245816880.00000000000000000000,Right channel: 00000000
7369,245848880.00000000000000000000,Left channel: 00ffdf56
7370,245880900.00000000000000000000,Right channel: 00000000
7371,245912900.00000000000000000000,Left channel: 000061c2
7372,245944900.00000000000000000000,Right channel: 00000000
7373,245976900.00000000000000000000,Left channel: 00fff06e
7374,246008920.00000000000000000000,Right channel: 00000000
7375,246040920.00000000000000000000,Left channel: 00ff54f1
7376,246072920.00000000000000000000,Right channel: 00000000
7377,246104920.00000000000000000000,Left channel: 0000f098
7378,246136920.00000000000000000000,Right channel: 00000000
7379,246168940.00000000000000000000,Left channel: 00fede95
7380,246200940.00000000000000000000,Right channel: 00000000
7381,246232940.00000000000000000000,Left channel: 000050d9
7382,246264940.00000000000000000000,Right channel: 00000000
7383,246296960.00000000000000000000,Left channel: 00033f23
7384,246328960.00000000000000000000,Right channel: 00000000
7385,246360960.00000000000000000000,Left channel: 0001aa35
7386,246392960.00000000000000000000,Right channel: 00000000
7387,246424980.00000000000000000000,Left channel: 00fe1df6
7388,246456980.00000000000000000000,Right channel: 00000000
7389,246488980.00000000000000000000,Left channel: 00fd5b67
7390,246520980.00000000000000000000,Right channel: 00000000
7391,246553000.00000000000000000000,Left channel: 0001570e
7392,246585000.00000000000000000000,Right channel: 00000000
7393,246617000.00000000000000000000,Left channel: 00016825
7394,246649000.00000000000000000000,Right channel: 00000000
7395,246681000.00000000000000000000,Left channel: 00ff973d
7396,246713020.00000000000000000000,Right channel: 00000000
7397,246745020.00000000000000000000,Left channel: 00ffcca3
7398,246777020.00000000000000000000,Right channel: 00000000
7399,246809020.00000000000000000000,Left channel: 00ffbdf6
7400,246841040.00000000000000000000,Right channel: 00000000
7401,246873040.00000000000000000000,Left channel: 0000028f
7402,246905040.00000000000000000000,Right channel: 00000000
7403,246937040.00000000000000000000,Left channel: 00ffdadb
7404,246969060.00000000000000000000,Right channel: 00000000
7405,247001060.00000000000000000000,Left channel: 000136d3
7406,247033060.00000000000000000000,Right channel: 00000000
7407,247065060.00000000000000000000,Left channel: 0002c68a
7408,247097080.00000000000000000000,Right channel: 00000000
7409,247129080.00000000000000000000,Left channel: 0001a2b7
7410,247161080.00000000000000000000,Right channel: 00000000
7411,247193080.00000000000000000000,Left channel: 00fcee76
7412,247225080.00000000000000000000,Right channel: 00000000
7413,247257100.00000000000000000000,Left channel: 00fb1ccd
7414,247289100.00000000000000000000,Right channel: 00000000
7415,247321100.00000000000000000000,Left channel: 00006121
7416,247353100.00000000000000000000,Right channel: 00000000
7417,247385120.00000000000000000000,Left channel: 00021796
7418,247417120.00000000000000000000,Right channel: 00000000
7419,247449120.00000000000000000000,Left channel: 00fdf283
7420,247481120.00000000000000000000,Right channel: 00000000
7421,247513140.00000000000000000000,Left channel: 00fda2cf
7422,247545140.00000000000000000000,Right channel: 00000000
7423,247577140.00000000000000000000,Left channel: 00015754
7424,247609140.00000000000000000000,Right channel: 00000000
7425,247641160.00000000000000000000,Left channel: 000356d4
7426,247673160.00000000000000000000,Right channel: 00000000
7427,247705160.00000000000000000000,Left channel: 0000e102
7428,247737160.00000000000000000000,Right channel: 00000000
7429,247769160.00000000000000000000,Left channel: 00fd8a7a
7430,247801180.00000000000000000000,Right channel: 00000000
7431,247833180.00000000000000000000,Left channel: 00fe4f78
7432,247865180.00000000000000000000,Right channel: 00000000
7433,247897180.00000000000000000000,Left channel: 00fffa09
7434,247929200.00000000000000000000,Right channel: 00000000
7435,247961200.00000000000000000000,Left channel: 00016801
7436,247993200.00000000000000000000,Right channel: 00000000
7437,248025200.00000000000000000000,Left channel: 00017e93
7438,248057220.00000000000000000000,Right channel: 00000000
7439,248089220.00000000000000000000,Left channel: 000049da
7440,248121220.00000000000000000000,Right channel: 00000000
7441,248153220.00000000000000000000,Left channel: 00fee5a6
7442,248185240.00000000000000000000,Right channel: 00000000
7443,248217240.00000000000000000000,Left channel: 00ffa99f
7444,248249240.00000000000000000000,Right channel: 00000000
7445,248281240.00000000000000000000,Left channel: 00ff37b6
7446,248313240.00000000000000000000,Right channel: 00000000
7447,248345260.00000000000000000000,Left channel: 00fe7bed
7448,248377260.00000000000000000000,Right channel: 00000000
7449,248409260.00000000000000000000,Left channel: 000204af
7450,248441260.00000000000000000000,Right channel: 00000000
7451,248473280.00000000000000000000,Left channel: 0003eeef
7452,248505280.00000000000000000000,Right channel: 00000000
7453,248537280.00000000000000000000,Left channel: 00015a66
7454,248569280.00000000000000000000,Right channel: 00000000
7455,248601300.00000000000000000000,Left channel: 0000f607
7456,248633300.00000000000000000000,Right channel: 00000000
7457,248665300.00000000000000000000,Left channel: 0001f7e2
7458,248697300.00000000000000000000,Right channel: 00000000
7459,248729320.00000000000000000000,Left channel: 00009180
7460,248761320.00000000000000000000,Right channel: 00000000
7461,248793320.00000000000000000000,Left channel: 00fdcce7
7462,248825320.00000000000000000000,Right channel: 00000000
7463,248857320.00000000000000000000,Left channel: 00008bcf
7464,248889340.00000000000000000000,Right channel: 00000000
7465,248921340.00000000000000000000,Left channel: 000161d0
7466,248953340.00000000000000000000,Right channel: 00000000
7467,248985340.00000000000000000000,Left channel: 00fe067d
7468,249017360.00000000000000000000,Right channel: 00000000
7469,249049360.00000000000000000000,Left channel: 00fc98b5
7470,249081360.00000000000000000000,Right channel: 00000000
7471,249113360.00000000000000000000,Left channel: 00fcaf84
7472,249145380.00000000000000000000,Right channel: 00000000
7473,249177380.00000000000000000000,Left channel: 00021531
7474,249209380.00000000000000000000,Right channel: 00000000
7475,249241380.00000000000000000000,Left channel: 00017e12
7476,249273400.00000000000000000000,Right channel: 00000000
7477,249305400.00000000000000000000,Left channel: 00fda7b0
7478,249337400.00000000000000000000,Right channel: 00000000
7479,249369400.00000000000000000000,Left channel: 00ff68eb
7480,249401400.00000000000000000000,Right channel: 00000000
7481,249433420.00000000000000000000,Left channel: 0000923b
7482,249465420.00000000000000000000,Right channel: 00000000
7483,249497420.00000000000000000000,Left channel: 00038e2e
7484,249529420.00000000000000000000,Right channel: 00000000
7485,249561440.00000000000000000000,Left channel: 0001f496
7486,249593440.00000000000000000000,Right channel: 00000000
7487,249625440.00000000000000000000,Left channel: 00fe5345
7488,249657440.00000000000000000000,Right channel: 00000000
7489,249689460.00000000000000000000,Left channel: 00fd943f
7490,249721460.00000000000000000000,Right channel: 00000000
7491,249753460.00000000000000000000,Left channel: 00fef658
7492,249785460.00000000000000000000,Right channel: 00000000
7493,249817480.00000000000000000000,Left channel: 00014e46
7494,249849480.00000000000000000000,Right channel: 00000000
7495,249881480.00000000000000000000,Left channel: 00ffe1d8
7496,249913480.00000000000000000000,Right channel: 00000000
7497,249945480.00000000000000000000,Left channel: 00fe3e64
7498,249977500.00000000000000000000,Right channel: 00000000
7499,250009500.00000000000000000000,Left channel: 00ff99fd
7500,250041500.00000000000000000000,Right channel: 00000000
7501,250073500.00000000000000000000,Left channel: 0001c363
7502,250105520.00000000000000000000,Right channel: 00000000
7503,250137520.00000000000000000000,Left channel: 0001701e
7504,250169520.00000000000000000000,Right channel: 00000000
7505,250201520.00000000000000000000,Left channel: 0001a972
7506,250233540.00000000000000000000,Right channel: 00000000
7507,250265540.00000000000000000000,Left channel: 0002e8cb
7508,250297540.00000000000000000000,Right channel: 00000000
7509,250329540.00000000000000000000,Left channel: 00feb82e
7510,250361560.00000000000000000000,Right channel: 00000000
7511,250393560.00000000000000000000,Left channel: 00fd63f8
7512,250425560.00000000000000000000,Right channel: 00000000
7513,250457560.00000000000000000000,Left channel: 0001345d
7514,250489560.00000000000000000000,Right channel: 00000000
7515,250521580.00000000000000000000,Left channel: 0000c290
7516,250553580.00000000000000000000,Right channel: 00000000
7517,250585580.00000000000000000000,Left channel: 00fff91e
7518,250617580.00000000000000000000,Right channel: 00000000
7519,250649600.00000000000000000000,Left channel: 00ff8767
7520,250681600.00000000000000000000,Right channel: 00000000
7521,250713600.00000000000000000000,Left channel: 000027ba
7522,250745600.00000000000000000000,Right channel: 00000000
7523,250777620.00000000000000000000,Left channel: 00025620
7524,250809620.00000000000000000000,Right channel: 00000000
7525,250841620.00000000000000000000,Left channel: 0000d491
7526,250873620.00000000000000000000,Right channel: 00000000
7527,250905640.00000000000000000000,Left channel: 00007d95
7528,250937640.00000000000000000000,Right channel: 00000000
7529,250969640.00000000000000000000,Left channel: 00028274
7530,251001640.00000000000000000000,Right channel: 00000000
7531,251033640.00000000000000000000,Left channel: 000238ab
7532,251065660.00000000000000000000,Right channel: 00000000
7533,251097660.00000000000000000000,Left channel: 00fd401f
7534,251129660.00000000000000000000,Right channel: 00000000
7535,251161660.00000000000000000000,Left channel: 00fb36ea
7536,251193680.00000000000000000000,Right channel: 00000000
7537,251225680.00000000000000000000,Left channel: 00ff4c92
7538,251257680.00000000000000000000,Right channel: 00000000
7539,251289680.00000000000000000000,Left channel: 000224f9
7540,251321700.00000000000000000000,Right channel: 00000000
7541,251353700.00000000000000000000,Left channel: 00002177
7542,251385700.00000000000000000000,Right channel: 00000000
7543,251417700.00000000000000000000,Left channel: 00fce33a
7544,251449720.00000000000000000000,Right channel: 00000000
7545,251481720.00000000000000000000,Left channel: 00fc5e62
7546,251513720.00000000000000000000,Right channel: 00000000
7547,251545720.00000000000000000000,Left channel: 00ff4802
7548,251577720.00000000000000000000,Right channel: 00000000
7549,251609740.00000000000000000000,Left channel: 0003c59f
7550,251641740.00000000000000000000,Right channel: 00000000
7551,251673740.00000000000000000000,Left channel: 0002de15
7552,251705740.00000000000000000000,Right channel: 00000000
7553,251737760.00000000000000000000,Left channel: 00ff6f48
7554,251769760.00000000000000000000,Right channel: 00000000
7555,251801760.00000000000000000000,Left channel: 00fe98b0
7556,251833760.00000000000000000000,Right channel: 00000000
7557,251865780.00000000000000000000,Left channel: 00ff9b0e
7558,251897780.00000000000000000000,Right channel: 00000000
7559,251929780.00000000000000000000,Left channel: 000238f9
7560,251961780.00000000000000000000,Right channel: 00000000
7561,251993800.00000000000000000000,Left channel: 000134d4
7562,252025800.00000000000000000000,Right channel: 00000000
7563,252057800.00000000000000000000,Left channel: 00ff62c6
7564,252089800.00000000000000000000,Right channel: 00000000
7565,252121800.00000000000000000000,Left channel: 00ff9b52
7566,252153820.00000000000000000000,Right channel: 00000000
7567,252185820.00000000000000000000,Left channel: 00fdc7a2
7568,252217820.00000000000000000000,Right channel: 00000000
7569,252249820.00000000000000000000,Left channel: 00fee414
7570,252281840.00000000000000000000,Right channel: 00000000
7571,252313840.00000000000000000000,Left channel: 0002779b
7572,252345840.00000000000000000000,Right channel: 00000000
7573,252377840.00000000000000000000,Left channel: 0001fed5
7574,252409860.00000000000000000000,Right channel: 00000000
7575,252441860.00000000000000000000,Left channel: 0000fd7d
7576,252473860.00000000000000000000,Right channel: 00000000
7577,252505860.00000000000000000000,Left channel: 0000bfae
7578,252537880.00000000000000000000,Right channel: 00000000
7579,252569880.00000000000000000000,Left channel: 00fec9ae
7580,252601880.00000000000000000000,Right channel: 00000000
7581,252633880.00000000000000000000,Left channel: 00fead10
7582,252665880.00000000000000000000,Right channel: 00000000
7583,252697900.00000000000000000000,Left channel: 00ff2d10
7584,252729900.00000000000000000000,Right channel: 00000000
7585,252761900.00000000000000000000,Left channel: 00fea61b
7586,252793900.00000000000000000000,Right channel: 00000000
7587,252825920.00000000000000000000,Left channel: 0001acf0
7588,252857920.00000000000000000000,Right channel: 00000000
7589,252889920.00000000000000000000,Left channel: 0000f6ae
7590,252921920.00000000000000000000,Right channel: 00000000
7591,252953940.00000000000000000000,Left channel: 00fb4897
7592,252985940.00000000000000000000,Right channel: 00000000
7593,253017940.00000000000000000000,Left channel: 00fc75e7
7594,253049940.00000000000000000000,Right channel: 00000000
7595,253081960.00000000000000000000,Left channel: 0001a607
7596,253113960.00000000000000000000,Right channel: 00000000
7597,253145960.00000000000000000000,Left channel: 0004dcc4
7598,253177960.00000000000000000000,Right channel: 00000000
7599,253209960.00000000000000000000,Left channel: 0002f1d4
7600,253241980.00000000000000000000,Right channel: 00000000
7601,253273980.00000000000000000000,Left channel: 00fdc6e6
7602,253305980.00000000000000000000,Right channel: 00000000
7603,253337980.00000000000000000000,Left channel: 00fc90fc
7604,253370000.00000000000000000000,Right channel: 00000000
7605,253402000.00000000000000000000,Left channel: 00ffde9e
7606,253434000.00000000000000000000,Right channel: 00000000
7607,253466000.00000000000000000000,Left channel: 00037d3c
7608,253498020.00000000000000000000,Right channel: 00000000
7609,253530020.00000000000000000000,Left channel: 0002b84e
7610,253562020.00000000000000000000,Right channel: 00000000
7611,253594020.00000000000000000000,Left channel: 00fed9bb
7612,253626040.00000000000000000000,Right channel: 00000000
7613,253658040.00000000000000000000,Left channel: 00fde272
7614,253690040.00000000000000000000,Right channel: 00000000
7615,253722040.00000000000000000000,Left channel: 00fd87ff
7616,253754060.00000000000000000000,Right channel: 00000000
7617,253786060.00000000000000000000,Left channel: 0000350c
7618,253818060.00000000000000000000,Right channel: 00000000
7619,253850060.00000000000000000000,Left channel: 00020d57
7620,253882060.00000000000000000000,Right channel: 00000000
7621,253914080.00000000000000000000,Left channel: 00ff871f
7622,253946080.00000000000000000000,Right channel: 00000000
7623,253978080.00000000000000000000,Left channel: 00fdebe4
7624,254010080.00000000000000000000,Right channel: 00000000
7625,254042100.00000000000000000000,Left channel: 000111aa
7626,254074100.00000000000000000000,Right channel: 00000000
7627,254106100.00000000000000000000,Left channel: 00026919
7628,254138100.00000000000000000000,Right channel: 00000000
7629,254170120.00000000000000000000,Left channel: 00000fb1
7630,254202120.00000000000000000000,Right channel: 00000000
7631,254234120.00000000000000000000,Left channel: 00ff88a7
7632,254266120.00000000000000000000,Right channel: 00000000
7633,254298120.00000000000000000000,Left channel: 000070c2
7634,254330140.00000000000000000000,Right channel: 00000000
7635,254362140.00000000000000000000,Left channel: 0000e05a
7636,254394140.00000000000000000000,Right channel: 00000000
7637,254426140.00000000000000000000,Left channel: 00fdd2ae
7638,254458160.00000000000000000000,Right channel: 00000000
7639,254490160.00000000000000000000,Left channel: 00fd8155
7640,254522160.00000000000000000000,Right channel: 00000000
7641,254554160.00000000000000000000,Left channel: 00021069
7642,254586180.00000000000000000000,Right channel: 00000000
7643,254618180.00000000000000000000,Left channel: 00024da1
7644,254650180.00000000000000000000,Right channel: 00000000
7645,254682180.00000000000000000000,Left channel: 0003a305
7646,254714200.00000000000000000000,Right channel: 00000000
7647,254746200.00000000000000000000,Left channel: 0000cba1
7648,254778200.00000000000000000000,Right channel: 00000000
7649,254810200.00000000000000000000,Left channel: 00fc66dd
7650,254842200.00000000000000000000,Right channel: 00000000
7651,254874220.00000000000000000000,Left channel: 00feeeed
7652,254906220.00000000000000000000,Right channel: 00000000
7653,254938220.00000000000000000000,Left channel: 00024a68
7654,254970220.00000000000000000000,Right channel: 00000000
7655,255002240.00000000000000000000,Left channel: 00045fc2
7656,255034240.00000000000000000000,Right channel: 00000000
7657,255066240.00000000000000000000,Left channel: 0002e149
7658,255098240.00000000000000000000,Right channel: 00000000
7659,255130260.00000000000000000000,Left channel: 00ffbb5a
7660,255162260.00000000000000000000,Right channel: 00000000
7661,255194260.00000000000000000000,Left channel: 00fe9346
7662,255226260.00000000000000000000,Right channel: 00000000
7663,255258280.00000000000000000000,Left channel: 00ff6715
7664,255290280.00000000000000000000,Right channel: 00000000
7665,255322280.00000000000000000000,Left channel: 00ffdd85
7666,255354280.00000000000000000000,Right channel: 00000000
7667,255386280.00000000000000000000,Left channel: 0000eec9
7668,255418300.00000000000000000000,Right channel: 00000000
7669,255450300.00000000000000000000,Left channel: 0001391b
7670,255482300.00000000000000000000,Right channel: 00000000
7671,255514300.00000000000000000000,Left channel: 00fe0cb5
7672,255546320.00000000000000000000,Right channel: 00000000
7673,255578320.00000000000000000000,Left channel: 00fca124
7674,255610320.00000000000000000000,Right channel: 00000000
7675,255642320.00000000000000000000,Left channel: 00ff77d0
7676,255674340.00000000000000000000,Right channel: 00000000
7677,255706340.00000000000000000000,Left channel: 0000b204
7678,255738340.00000000000000000000,Right channel: 00000000
7679,255770340.00000000000000000000,Left channel: 00fda3f0
7680,255802360.00000000000000000000,Right channel: 00000000
7681,255834360.00000000000000000000,Left channel: 00fbb275
7682,255866360.00000000000000000000,Right channel: 00000000
7683,255898360.00000000000000000000,Left channel: 0000498a
7684,255930360.00000000000000000000,Right channel: 00000000
7685,255962380.00000000000000000000,Left channel: 0003aa84
7686,255994380.00000000000000000000,Right channel: 00000000
7687,256026380.00000000000000000000,Left channel: 00ffb068
7688,256058380.00000000000000000000,Right channel: 00000000
7689,256090400.00000000000000000000,Left channel: 00fd2398
7690,256122400.00000000000000000000,Right channel: 00000000
7691,256154400.00000000000000000000,Left channel: 00fe9a3b
7692,256186400.00000000000000000000,Right channel: 00000000
7693,256218420.00000000000000000000,Left channel: 00feecf9
7694,256250420.00000000000000000000,Right channel: 00000000
7695,256282420.00000000000000000000,Left channel: 0001be0f
7696,256314420.00000000000000000000,Right channel: 00000000
7697,256346440.00000000000000000000,Left channel: 00008f9e
7698,256378440.00000000000000000000,Right channel: 00000000
7699,256410440.00000000000000000000,Left channel: 00fe8f1e
7700,256442440.00000000000000000000,Right channel: 00000000
7701,256474440.00000000000000000000,Left channel: 00fffa4c
7702,256506460.00000000000000000000,Right channel: 00000000
7703,256538460.00000000000000000000,Left channel: 00004450
7704,256570460.00000000000000000000,Right channel: 00000000
7705,256602460.00000000000000000000,Left channel: 00014365
7706,256634480.00000000000000000000,Right channel: 00000000
7707,256666480.00000000000000000000,Left channel: 00fc6e59
7708,256698480.00000000000000000000,Right channel: 00000000
7709,256730480.00000000000000000000,Left channel: 00fcacaa
7710,256762500.00000000000000000000,Right channel: 00000000
7711,256794500.00000000000000000000,Left channel: 0002c010
7712,256826500.00000000000000000000,Right channel: 00000000
7713,256858500.00000000000000000000,Left channel: 0001c1b8
7714,256890520.00000000000000000000,Right channel: 00000000
7715,256922520.00000000000000000000,Left channel: 0001b804
7716,256954520.00000000000000000000,Right channel: 00000000
7717,256986520.00000000000000000000,Left channel: 000090ca
7718,257018520.00000000000000000000,Right channel: 00000000
7719,257050540.00000000000000000000,Left channel: 0000b130
7720,257082540.00000000000000000000,Right channel: 00000000
7721,257114540.00000000000000000000,Left channel: 0001484c
7722,257146540.00000000000000000000,Right channel: 00000000
7723,257178560.00000000000000000000,Left channel: 000180e0
7724,257210560.00000000000000000000,Right channel: 00000000
7725,257242560.00000000000000000000,Left channel: 00027041
7726,257274560.00000000000000000000,Right channel: 00000000
7727,257306580.00000000000000000000,Left channel: 00003f7f
7728,257338580.00000000000000000000,Right channel: 00000000
7729,257370580.00000000000000000000,Left channel: 00005ef8
7730,257402580.00000000000000000000,Right channel: 00000000
7731,257434600.00000000000000000000,Left channel: 00ffcd07
7732,257466600.00000000000000000000,Right channel: 00000000
7733,257498600.00000000000000000000,Left channel: 00ff3e4f
7734,257530600.00000000000000000000,Right channel: 00000000
7735,257562600.00000000000000000000,Left channel: 00fe3f13
7736,257594620.00000000000000000000,Right channel: 00000000
7737,257626620.00000000000000000000,Left channel: 00ff4e1d
7738,257658620.00000000000000000000,Right channel: 00000000
7739,257690620.00000000000000000000,Left channel: 000498c7
7740,257722640.00000000000000000000,Right channel: 00000000
7741,257754640.00000000000000000000,Left channel: 00028ec9
7742,257786640.00000000000000000000,Right channel: 00000000
7743,257818640.00000000000000000000,Left channel: 00fdbacf
7744,257850660.00000000000000000000,Right channel: 00000000
7745,257882660.00000000000000000000,Left channel: 00fdfe56
7746,257914660.00000000000000000000,Right channel: 00000000
7747,257946660.00000000000000000000,Left channel: 00fe691c
7748,257978680.00000000000000000000,Right channel: 00000000
7749,258010680.00000000000000000000,Left channel: 00ff858f
7750,258042680.00000000000000000000,Right channel: 00000000
7751,258074680.00000000000000000000,Left channel: 00ffaf3e
7752,258106680.00000000000000000000,Right channel: 00000000
7753,258138700.00000000000000000000,Left channel: 00002fe3
7754,258170700.00000000000000000000,Right channel: 00000000
7755,258202700.00000000000000000000,Left channel: 00017de5
7756,258234700.00000000000000000000,Right channel: 00000000
7757,258266720.00000000000000000000,Left channel: 00020029
7758,258298720.00000000000000000000,Right channel: 00000000
7759,258330720.00000000000000000000,Left channel: 0001374f
7760,258362720.00000000000000000000,Right channel: 00000000
7761,258394740.00000000000000000000,Left channel: 00ffbf9e
7762,258426740.00000000000000000000,Right channel: 00000000
7763,258458740.00000000000000000000,Left channel: 0000fcdc
7764,258490740.00000000000000000000,Right channel: 00000000
7765,258522760.00000000000000000000,Left channel: 00027fd1
7766,258554760.00000000000000000000,Right channel: 00000000
7767,258586760.00000000000000000000,Left channel: 0000d172
7768,258618760.00000000000000000000,Right channel: 00000000
7769,258650760.00000000000000000000,Left channel: 0000026e
7770,258682780.00000000000000000000,Right channel: 00000000
7771,258714780.00000000000000000000,Left channel: 00005adb
7772,258746780.00000000000000000000,Right channel: 00000000
7773,258778780.00000000000000000000,Left channel: 00fd8fee
7774,258810800.00000000000000000000,Right channel: 00000000
7775,258842800.00000000000000000000,Left channel: 00ffecb0
7776,258874800.00000000000000000000,Right channel: 00000000
7777,258906800.00000000000000000000,Left channel: 0000ca58
7778,258938820.00000000000000000000,Right channel: 00000000
7779,258970820.00000000000000000000,Left channel: 00fdf534
7780,259002820.00000000000000000000,Right channel: 00000000
7781,259034820.00000000000000000000,Left channel: 00fedb0e
7782,259066840.00000000000000000000,Right channel: 00000000
7783,259098840.00000000000000000000,Left channel: 0001d6e2
7784,259130840.00000000000000000000,Right channel: 00000000
7785,259162840.00000000000000000000,Left channel: 0002a8dc
7786,259194840.00000000000000000000,Right channel: 00000000
7787,259226860.00000000000000000000,Left channel: 00ff11c9
7788,259258860.00000000000000000000,Right channel: 00000000
7789,259290860.00000000000000000000,Left channel: 00fdacde
7790,259322860.00000000000000000000,Right channel: 00000000
7791,259354880.00000000000000000000,Left channel: 00ff57ff
7792,259386880.00000000000000000000,Right channel: 00000000
7793,259418880.00000000000000000000,Left channel: 00ff1ff3
7794,259450880.00000000000000000000,Right channel: 00000000
7795,259482900.00000000000000000000,Left channel: 00fe45dd
7796,259514900.00000000000000000000,Right channel: 00000000
7797,259546900.00000000000000000000,Left channel: 00000715
7798,259578900.00000000000000000000,Right channel: 00000000
7799,259610920.00000000000000000000,Left channel: 0000e9e6
7800,259642920.00000000000000000000,Right channel: 00000000
7801,259674920.00000000000000000000,Left channel: 00ffeec3
7802,259706920.00000000000000000000,Right channel: 00000000
7803,259738920.00000000000000000000,Left channel: 00ffea2b
7804,259770940.00000000000000000000,Right channel: 00000000
7805,259802940.00000000000000000000,Left channel: 00fe6d4b
7806,259834940.00000000000000000000,Right channel: 00000000
