Id,Time[ns],I²S
2749,97987360.00000000000000000000,Left channel: 00000b39
2750,98019360.00000000000000000000,Right channel: 00000000
2751,98051380.00000000000000000000,Left channel: 00002eb1
2752,98083380.00000000000000000000,Right channel: 00000000
2753,98115380.00000000000000000000,Left channel: 000186ff
2754,98147380.00000000000000000000,Right channel: 00000000
2755,98179400.00000000000000000000,Left channel: 00004020
2756,98211400.00000000000000000000,Right channel: 00000000
2757,98243400.00000000000000000000,Left channel: 00feff23
2758,98275400.00000000000000000000,Right channel: 00000000
2759,98307400.00000000000000000000,Left channel: 00ffbaae
2760,98339420.00000000000000000000,Right channel: 00000000
2761,98371420.00000000000000000000,Left channel: 00fef602
2762,98403420.00000000000000000000,Right channel: 00000000
2763,98435420.00000000000000000000,Left channel: 0000297d
2764,98467440.00000000000000000000,Right channel: 00000000
2765,98499440.00000000000000000000,Left channel: 0002f9d1
2766,98531440.00000000000000000000,Right channel: 00000000
2767,98563440.00000000000000000000,Left channel: 00ff7247
2768,98595460.00000000000000000000,Right channel: 00000000
2769,98627460.00000000000000000000,Left channel: 00fd51e1
2770,98659460.00000000000000000000,Right channel: 00000000
2771,98691460.00000000000000000000,Left channel: 00ffc92c
2772,98723480.00000000000000000000,Right channel: 00000000
2773,98755480.00000000000000000000,Left channel: 00044609
2774,98787480.00000000000000000000,Right channel: 00000000
2775,98819480.00000000000000000000,Left channel: 0003bf2c
2776,98851480.00000000000000000000,Right channel: 00000000
2777,98883500.00000000000000000000,Left channel: 0001f038
2778,98915500.00000000000000000000,Right channel: 00000000
2779,98947500.00000000000000000000,Left channel: 0003d2d2
2780,98979500.00000000000000000000,Right channel: 00000000
2781,99011520.00000000000000000000,Left channel: 00001792
2782,99043520.00000000000000000000,Right channel: 00000000
2783,99075520.00000000000000000000,Left channel: 00fb7e31
2784,99107520.00000000000000000000,Right channel: 00000000
2785,99139540.00000000000000000000,Left channel: 00fc73c7
2786,99171540.00000000000000000000,Right channel: 00000000
2787,99203540.00000000000000000000,Left channel: 00001b15
2788,99235540.00000000000000000000,Right channel: 00000000
2789,99267560.00000000000000000000,Left channel: 000335bf
2790,99299560.00000000000000000000,Right channel: 00000000
2791,99331560.00000000000000000000,Left channel: 0000d167
2792,99363560.00000000000000000000,Right channel: 00000000
2793,99395560.00000000000000000000,Left channel: 00fbdd32
2794,99427580.00000000000000000000,Right channel: 00000000
2795,99459580.00000000000000000000,Left channel: 00fce4ed
2796,99491580.00000000000000000000,Right channel: 00000000
2797,99523580.00000000000000000000,Left channel: 0002f3b9
2798,99555600.00000000000000000000,Right channel: 00000000
2799,99587600.00000000000000000000,Left channel: 0003e1e8
2800,99619600.00000000000000000000,Right channel: 00000000
2801,99651600.00000000000000000000,Left channel: 00fe9c81
2802,99683620.00000000000000000000,Right channel: 00000000
2803,99715620.00000000000000000000,Left channel: 00fe4a0d
2804,99747620.00000000000000000000,Right channel: 00000000
2805,99779620.00000000000000000000,Left channel: 00002ed1
2806,99811640.00000000000000000000,Right channel: 00000000
2807,99843640.00000000000000000000,Left channel: 0000724e
2808,99875640.00000000000000000000,Right channel: 00000000
2809,99907640.00000000000000000000,Left channel: 00ff95c4
2810,99939640.00000000000000000000,Right channel: 00000000
2811,99971660.00000000000000000000,Left channel: 00004faf
2812,100003660.00000000000000000000,Right channel: 00000000
2813,100035660.00000000000000000000,Left channel: 0001c8b6
2814,100067660.00000000000000000000,Right channel: 00000000
2815,100099680.00000000000000000000,Left channel: 0000c3f6
2816,100131680.00000000000000000000,Right channel: 00000000
2817,100163680.00000000000000000000,Left channel: 00006148
2818,100195680.00000000000000000000,Right channel: 00000000
2819,100227700.00000000000000000000,Left channel: 00ff59ce
2820,100259700.00000000000000000000,Right channel: 00000000
2821,100291700.00000000000000000000,Left channel: 00fdd8b1
2822,100323700.00000000000000000000,Right channel: 00000000
2823,100355720.00000000000000000000,Left channel: 00003f68
2824,100387720.00000000000000000000,Right channel: 00000000
2825,100419720.00000000000000000000,Left channel: 0000e418
2826,100451720.00000000000000000000,Right channel: 00000000
2827,100483720.00000000000000000000,Left channel: 00fd91ec
2828,100515740.00000000000000000000,Right channel: 00000000
2829,100547740.00000000000000000000,Left channel: 00fb12e5
2830,100579740.00000000000000000000,Right channel: 00000000
2831,100611740.00000000000000000000,Left channel: 00fd5919
2832,100643760.00000000000000000000,Right channel: 00000000
2833,100675760.00000000000000000000,Left channel: 00ff61ec
2834,100707760.00000000000000000000,Right channel: 00000000
2835,100739760.00000000000000000000,Left channel: 00ff38d9
2836,100771780.00000000000000000000,Right channel: 00000000
2837,100803780.00000000000000000000,Left channel: 00006a5b
2838,100835780.00000000000000000000,Right channel: 00000000
2839,100867780.00000000000000000000,Left channel: 00027c9c
2840,100899800.00000000000000000000,Right channel: 00000000
2841,100931800.00000000000000000000,Left channel: 000259c0
2842,100963800.00000000000000000000,Right channel: 00000000
2843,100995800.00000000000000000000,Left channel: 00ffd662
2844,101027800.00000000000000000000,Right channel: 00000000
2845,101059820.00000000000000000000,Left channel: 00005a42
2846,101091820.00000000000000000000,Right channel: 00000000
2847,101123820.00000000000000000000,Left channel: 000234d1
2848,101155820.00000000000000000000,Right channel: 00000000
2849,101187840.00000000000000000000,Left channel: 00029ef0
2850,101219840.00000000000000000000,Right channel: 00000000
2851,101251840.00000000000000000000,Left channel: 00ff4b50
2852,101283840.00000000000000000000,Right channel: 00000000
2853,101315860.00000000000000000000,Left channel: 00fd4181
2854,101347860.00000000000000000000,Right channel: 00000000
2855,101379860.00000000000000000000,Left channel: 00ff6a4d
2856,101411860.00000000000000000000,Right channel: 00000000
2857,101443860.00000000000000000000,Left channel: 00023d2b
2858,101475880.00000000000000000000,Right channel: 00000000
2859,101507880.00000000000000000000,Left channel: 0002f628
2860,101539880.00000000000000000000,Right channel: 00000000
2861,101571880.00000000000000000000,Left channel: 00001269
2862,101603900.00000000000000000000,Right channel: 00000000
2863,101635900.00000000000000000000,Left channel: 00fec305
2864,101667900.00000000000000000000,Right channel: 00000000
2865,101699900.00000000000000000000,Left channel: 00ff8b25
2866,101731920.00000000000000000000,Right channel: 00000000
2867,101763920.00000000000000000000,Left channel: 00032a12
2868,101795920.00000000000000000000,Right channel: 00000000
2869,101827920.00000000000000000000,Left channel: 00040d00
2870,101859940.00000000000000000000,Right channel: 00000000
2871,101891940.00000000000000000000,Left channel: 00012009
2872,101923940.00000000000000000000,Right channel: 00000000
2873,101955940.00000000000000000000,Left channel: 00006b3d
2874,101987940.00000000000000000000,Right channel: 00000000
2875,102019960.00000000000000000000,Left channel: 00fdc9e9
2876,102051960.00000000000000000000,Right channel: 00000000
2877,102083960.00000000000000000000,Left channel: 00ffba86
2878,102115960.00000000000000000000,Right channel: 00000000
2879,102147980.00000000000000000000,Left channel: 000137b5
2880,102179980.00000000000000000000,Right channel: 00000000
2881,102211980.00000000000000000000,Left channel: 00fec613
2882,102243980.00000000000000000000,Right channel: 00000000
2883,102276000.00000000000000000000,Left channel: 00015bbe
2884,102308000.00000000000000000000,Right channel: 00000000
2885,102340000.00000000000000000000,Left channel: 0001c277
2886,102372000.00000000000000000000,Right channel: 00000000
2887,102404020.00000000000000000000,Left channel: 00031f17
2888,102436020.00000000000000000000,Right channel: 00000000
2889,102468020.00000000000000000000,Left channel: 0001cd7c
2890,102500020.00000000000000000000,Right channel: 00000000
2891,102532020.00000000000000000000,Left channel: 00fda1cb
2892,102564040.00000000000000000000,Right channel: 00000000
2893,102596040.00000000000000000000,Left channel: 00fdfc95
2894,102628040.00000000000000000000,Right channel: 00000000
2895,102660040.00000000000000000000,Left channel: 00ff7468
2896,102692060.00000000000000000000,Right channel: 00000000
2897,102724060.00000000000000000000,Left channel: 00ff8102
2898,102756060.00000000000000000000,Right channel: 00000000
2899,102788060.00000000000000000000,Left channel: 00fea612
2900,102820080.00000000000000000000,Right channel: 00000000
2901,102852080.00000000000000000000,Left channel: 00fd2177
2902,102884080.00000000000000000000,Right channel: 00000000
2903,102916080.00000000000000000000,Left channel: 00fe0f3b
2904,102948100.00000000000000000000,Right channel: 00000000
2905,102980100.00000000000000000000,Left channel: 00ff1f61
2906,103012100.00000000000000000000,Right channel: 00000000
2907,103044100.00000000000000000000,Left channel: 00fdfe35
2908,103076100.00000000000000000000,Right channel: 00000000
2909,103108120.00000000000000000000,Left channel: 00fb3ba6
2910,103140120.00000000000000000000,Right channel: 00000000
2911,103172120.00000000000000000000,Left channel: 00fdb72f
2912,103204120.00000000000000000000,Right channel: 00000000
2913,103236140.00000000000000000000,Left channel: 00025046
2914,103268140.00000000000000000000,Right channel: 00000000
2915,103300140.00000000000000000000,Left channel: 0000b9f5
2916,103332140.00000000000000000000,Right channel: 00000000
2917,103364160.00000000000000000000,Left channel: 00ffb149
2918,103396160.00000000000000000000,Right channel: 00000000
2919,103428160.00000000000000000000,Left channel: 00ffbb32
2920,103460160.00000000000000000000,Right channel: 00000000
2921,103492180.00000000000000000000,Left channel: 0000c0f7
2922,103524180.00000000000000000000,Right channel: 00000000
2923,103556180.00000000000000000000,Left channel: 0002ccaf
2924,103588180.00000000000000000000,Right channel: 00000000
2925,103620180.00000000000000000000,Left channel: 00ff85cd
2926,103652200.00000000000000000000,Right channel: 00000000
2927,103684200.00000000000000000000,Left channel: 00fe45e4
2928,103716200.00000000000000000000,Right channel: 00000000
2929,103748200.00000000000000000000,Left channel: 00003bfa
2930,103780220.00000000000000000000,Right channel: 00000000
2931,103812220.00000000000000000000,Left channel: 0000c09a
2932,103844220.00000000000000000000,Right channel: 00000000
2933,103876220.00000000000000000000,Left channel: 0001fd54
2934,103908240.00000000000000000000,Right channel: 00000000
2935,103940240.00000000000000000000,Left channel: 00006ee7
2936,103972240.00000000000000000000,Right channel: 00000000
2937,104004240.00000000000000000000,Left channel: 00004aad
2938,104036260.00000000000000000000,Right channel: 00000000
2939,104068260.00000000000000000000,Left channel: 00ffaa3a
2940,104100260.00000000000000000000,Right channel: 00000000
2941,104132260.00000000000000000000,Left channel: 00fe15ee
2942,104164260.00000000000000000000,Right channel: 00000000
2943,104196280.00000000000000000000,Left channel: 00001a9c
2944,104228280.00000000000000000000,Right channel: 00000000
2945,104260280.00000000000000000000,Left channel: 00fff517
2946,104292280.00000000000000000000,Right channel: 00000000
2947,104324300.00000000000000000000,Left channel: 0002681d
2948,104356300.00000000000000000000,Right channel: 00000000
2949,104388300.00000000000000000000,Left channel: 000440bb
2950,104420300.00000000000000000000,Right channel: 00000000
2951,104452320.00000000000000000000,Left channel: 0000b117
2952,104484320.00000000000000000000,Right channel: 00000000
2953,104516320.00000000000000000000,Left channel: 00ff7df6
2954,104548320.00000000000000000000,Right channel: 00000000
2955,104580320.00000000000000000000,Left channel: 00005c3d
2956,104612340.00000000000000000000,Right channel: 00000000
2957,104644340.00000000000000000000,Left channel: 0002e572
2958,104676340.00000000000000000000,Right channel: 00000000
2959,104708340.00000000000000000000,Left channel: 00ff5b31
2960,104740360.00000000000000000000,Right channel: 00000000
2961,104772360.00000000000000000000,Left channel: 00fe9b29
2962,104804360.00000000000000000000,Right channel: 00000000
2963,104836360.00000000000000000000,Left channel: 0000e073
2964,104868380.00000000000000000000,Right channel: 00000000
2965,104900380.00000000000000000000,Left channel: 00fdb04f
2966,104932380.00000000000000000000,Right channel: 00000000
2967,104964380.00000000000000000000,Left channel: 00fda84d
2968,104996400.00000000000000000000,Right channel: 00000000
2969,105028400.00000000000000000000,Left channel: 00fedaf4
2970,105060400.00000000000000000000,Right channel: 00000000
2971,105092400.00000000000000000000,Left channel: 00ffd611
2972,105124400.00000000000000000000,Right channel: 00000000
2973,105156420.00000000000000000000,Left channel: 00ff1997
2974,105188420.00000000000000000000,Right channel: 00000000
2975,105220420.00000000000000000000,Left channel: 00fef715
2976,105252420.00000000000000000000,Right channel: 00000000
2977,105284440.00000000000000000000,Left channel: 0002ba43
2978,105316440.00000000000000000000,Right channel: 00000000
2979,105348440.00000000000000000000,Left channel: 0002d64a
2980,105380440.00000000000000000000,Right channel: 00000000
2981,105412460.00000000000000000000,Left channel: 0000ec64
2982,105444460.00000000000000000000,Right channel: 00000000
2983,105476460.00000000000000000000,Left channel: 00009e08
2984,105508460.00000000000000000000,Right channel: 00000000
2985,105540480.00000000000000000000,Left channel: 00ffbec1
2986,105572480.00000000000000000000,Right channel: 00000000
2987,105604480.00000000000000000000,Left channel: 00feccaa
2988,105636480.00000000000000000000,Right channel: 00000000
2989,105668480.00000000000000000000,Left channel: 00ff8617
2990,105700500.00000000000000000000,Right channel: 00000000
2991,105732500.00000000000000000000,Left channel: 0000ea1b
2992,105764500.00000000000000000000,Right channel: 00000000
2993,105796500.00000000000000000000,Left channel: 00005d32
2994,105828520.00000000000000000000,Right channel: 00000000
2995,105860520.00000000000000000000,Left channel: 00ff2863
2996,105892520.00000000000000000000,Right channel: 00000000
2997,105924520.00000000000000000000,Left channel: 00fe4b2a
2998,105956540.00000000000000000000,Right channel: 00000000
2999,105988540.00000000000000000000,Left channel: 0001d1c7
3000,106020540.00000000000000000000,Right channel: 00000000
3001,106052540.00000000000000000000,Left channel: 0000ea28
3002,106084560.00000000000000000000,Right channel: 00000000
3003,106116560.00000000000000000000,Left channel: 0000245a
3004,106148560.00000000000000000000,Right channel: 00000000
3005,106180560.00000000000000000000,Left channel: 0001c554
3006,106212560.00000000000000000000,Right channel: 00000000
3007,106244580.00000000000000000000,Left channel: 00ff04f5
3008,106276580.00000000000000000000,Right channel: 00000000
3009,106308580.00000000000000000000,Left channel: 00fd8e0c
3010,106340580.00000000000000000000,Right channel: 00000000
3011,106372600.00000000000000000000,Left channel: 00fe8be4
3012,106404600.00000000000000000000,Right channel: 00000000
3013,106436600.00000000000000000000,Left channel: 00fe5bb5
3014,106468600.00000000000000000000,Right channel: 00000000
3015,106500620.00000000000000000000,Left channel: 00feec40
3016,106532620.00000000000000000000,Right channel: 00000000
3017,106564620.00000000000000000000,Left channel: 0001f1b8
3018,106596620.00000000000000000000,Right channel: 00000000
3019,106628640.00000000000000000000,Left channel: 0003b7b3
3020,106660640.00000000000000000000,Right channel: 00000000
3021,106692640.00000000000000000000,Left channel: 00000546
3022,106724640.00000000000000000000,Right channel: 00000000
3023,106756640.00000000000000000000,Left channel: 00fc80ed
3024,106788660.00000000000000000000,Right channel: 00000000
3025,106820660.00000000000000000000,Left channel: 00fece67
3026,106852660.00000000000000000000,Right channel: 00000000
3027,106884660.00000000000000000000,Left channel: 0003622c
3028,106916680.00000000000000000000,Right channel: 00000000
3029,106948680.00000000000000000000,Left channel: 0003abd2
3030,106980680.00000000000000000000,Right channel: 00000000
3031,107012680.00000000000000000000,Left channel: 00ff4a23
3032,107044700.00000000000000000000,Right channel: 00000000
3033,107076700.00000000000000000000,Left channel: 00fd3ad8
3034,107108700.00000000000000000000,Right channel: 00000000
3035,107140700.00000000000000000000,Left channel: 00ff1713
3036,107172720.00000000000000000000,Right channel: 00000000
3037,107204720.00000000000000000000,Left channel: 00019db8
3038,107236720.00000000000000000000,Right channel: 00000000
3039,107268720.00000000000000000000,Left channel: 000071f7
3040,107300720.00000000000000000000,Right channel: 00000000
3041,107332740.00000000000000000000,Left channel: 00fd6aa4
3042,107364740.00000000000000000000,Right channel: 00000000
3043,107396740.00000000000000000000,Left channel: 00fe9704
3044,107428740.00000000000000000000,Right channel: 00000000
3045,107460760.00000000000000000000,Left channel: 000213e5
3046,107492760.00000000000000000000,Right channel: 00000000
3047,107524760.00000000000000000000,Left channel: 0003a181
3048,107556760.00000000000000000000,Right channel: 00000000
3049,107588780.00000000000000000000,Left channel: 00023e46
3050,107620780.00000000000000000000,Right channel: 00000000
3051,107652780.00000000000000000000,Left channel: 00fe6d32
3052,107684780.00000000000000000000,Right channel: 00000000
3053,107716800.00000000000000000000,Left channel: 00fb7cef
3054,107748800.00000000000000000000,Right channel: 00000000
3055,107780800.00000000000000000000,Left channel: 00ff0589
3056,107812800.00000000000000000000,Right channel: 00000000
3057,107844800.00000000000000000000,Left channel: 00013865
3058,107876820.00000000000000000000,Right channel: 00000000
3059,107908820.00000000000000000000,Left channel: 0000a550
3060,107940820.00000000000000000000,Right channel: 00000000
3061,107972820.00000000000000000000,Left channel: 000286a9
3062,108004840.00000000000000000000,Right channel: 00000000
3063,108036840.00000000000000000000,Left channel: 0002267f
3064,108068840.00000000000000000000,Right channel: 00000000
3065,108100840.00000000000000000000,Left channel: 00ffc5ca
3066,108132860.00000000000000000000,Right channel: 00000000
3067,108164860.00000000000000000000,Left channel: 00ff349d
3068,108196860.00000000000000000000,Right channel: 00000000
3069,108228860.00000000000000000000,Left channel: 00ff5713
3070,108260880.00000000000000000000,Right channel: 00000000
3071,108292880.00000000000000000000,Left channel: 0001403d
3072,108324880.00000000000000000000,Right channel: 00000000
3073,108356880.00000000000000000000,Left channel: 0001cb03
3074,108388880.00000000000000000000,Right channel: 00000000
3075,108420900.00000000000000000000,Left channel: 0001207a
3076,108452900.00000000000000000000,Right channel: 00000000
3077,108484900.00000000000000000000,Left channel: 00001beb
3078,108516900.00000000000000000000,Right channel: 00000000
3079,108548920.00000000000000000000,Left channel: 00ff15e4
3080,108580920.00000000000000000000,Right channel: 00000000
3081,108612920.00000000000000000000,Left channel: 00fc33c8
3082,108644920.00000000000000000000,Right channel: 00000000
3083,108676940.00000000000000000000,Left channel: 00fd63db
3084,108708940.00000000000000000000,Right channel: 00000000
3085,108740940.00000000000000000000,Left channel: 00026f0f
3086,108772940.00000000000000000000,Right channel: 00000000
3087,108804940.00000000000000000000,Left channel: 000094f0
3088,108836960.00000000000000000000,Right channel: 00000000
3089,108868960.00000000000000000000,Left channel: 00fcf4cc
3090,108900960.00000000000000000000,Right channel: 00000000
3091,108932960.00000000000000000000,Left channel: 00feba3e
3092,108964980.00000000000000000000,Right channel: 00000000
3093,108996980.00000000000000000000,Left channel: 0002572f
3094,109028980.00000000000000000000,Right channel: 00000000
3095,109060980.00000000000000000000,Left channel: 0001c25b
3096,109093000.00000000000000000000,Right channel: 00000000
3097,109125000.00000000000000000000,Left channel: 0000f9d7
3098,109157000.00000000000000000000,Right channel: 00000000
3099,109189000.00000000000000000000,Left channel: 00005ed1
3100,109221020.00000000000000000000,Right channel: 00000000
3101,109253020.00000000000000000000,Left channel: 00fd60ca
3102,109285020.00000000000000000000,Right channel: 00000000
3103,109317020.00000000000000000000,Left channel: 00ffca2a
3104,109349020.00000000000000000000,Right channel: 00000000
3105,109381040.00000000000000000000,Left channel: 000456d5
3106,109413040.00000000000000000000,Right channel: 00000000
3107,109445040.00000000000000000000,Left channel: 000196a3
3108,109477040.00000000000000000000,Right channel: 00000000
3109,109509060.00000000000000000000,Left channel: 00fbca60
3110,109541060.00000000000000000000,Right channel: 00000000
3111,109573060.00000000000000000000,Left channel: 00fa8daa
3112,109605060.00000000000000000000,Right channel: 00000000
3113,109637080.00000000000000000000,Left channel: 00fe366b
3114,109669080.00000000000000000000,Right channel: 00000000
3115,109701080.00000000000000000000,Left channel: 000117a0
3116,109733080.00000000000000000000,Right channel: 00000000
3117,109765100.00000000000000000000,Left channel: 00007871
3118,109797100.00000000000000000000,Right channel: 00000000
3119,109829100.00000000000000000000,Left channel: 000059c9
3120,109861100.00000000000000000000,Right channel: 00000000
3121,109893100.00000000000000000000,Left channel: 00ffcc3a
3122,109925120.00000000000000000000,Right channel: 00000000
3123,109957120.00000000000000000000,Left channel: 0000af44
3124,109989120.00000000000000000000,Right channel: 00000000
3125,110021120.00000000000000000000,Left channel: 0002e6a6
3126,110053140.00000000000000000000,Right channel: 00000000
3127,110085140.00000000000000000000,Left channel: 00009d59
3128,110117140.00000000000000000000,Right channel: 00000000
3129,110149140.00000000000000000000,Left channel: 00014968
3130,110181160.00000000000000000000,Right channel: 00000000
3131,110213160.00000000000000000000,Left channel: 0002f487
3132,110245160.00000000000000000000,Right channel: 00000000
3133,110277160.00000000000000000000,Left channel: 00ff1385
3134,110309180.00000000000000000000,Right channel: 00000000
3135,110341180.00000000000000000000,Left channel: 00fe7442
3136,110373180.00000000000000000000,Right channel: 00000000
3137,110405180.00000000000000000000,Left channel: 00fe4475
3138,110437180.00000000000000000000,Right channel: 00000000
3139,110469200.00000000000000000000,Left channel: 00fdae9a
3140,110501200.00000000000000000000,Right channel: 00000000
3141,110533200.00000000000000000000,Left channel: 00fd9c81
3142,110565200.00000000000000000000,Right channel: 00000000
3143,110597220.00000000000000000000,Left channel: 00fd9e30
3144,110629220.00000000000000000000,Right channel: 00000000
3145,110661220.00000000000000000000,Left channel: 000048d0
3146,110693220.00000000000000000000,Right channel: 00000000
3147,110725240.00000000000000000000,Left channel: 00018635
3148,110757240.00000000000000000000,Right channel: 00000000
3149,110789240.00000000000000000000,Left channel: 000217d0
3150,110821240.00000000000000000000,Right channel: 00000000
3151,110853260.00000000000000000000,Left channel: 000302e7
3152,110885260.00000000000000000000,Right channel: 00000000
3153,110917260.00000000000000000000,Left channel: 00034232
3154,110949260.00000000000000000000,Right channel: 00000000
3155,110981260.00000000000000000000,Left channel: 00016073
3156,111013280.00000000000000000000,Right channel: 00000000
3157,111045280.00000000000000000000,Left channel: 00ff8f6b
3158,111077280.00000000000000000000,Right channel: 00000000
3159,111109280.00000000000000000000,Left channel: 0000fc60
3160,111141300.00000000000000000000,Right channel: 00000000
3161,111173300.00000000000000000000,Left channel: 0001ee23
3162,111205300.00000000000000000000,Right channel: 00000000
3163,111237300.00000000000000000000,Left channel: 000072c6
3164,111269320.00000000000000000000,Right channel: 00000000
3165,111301320.00000000000000000000,Left channel: 00fdd774
3166,111333320.00000000000000000000,Right channel: 00000000
3167,111365320.00000000000000000000,Left channel: 00fd6ca1
3168,111397340.00000000000000000000,Right channel: 00000000
3169,111429340.00000000000000000000,Left channel: 00febf1b
3170,111461340.00000000000000000000,Right channel: 00000000
3171,111493340.00000000000000000000,Left channel: 00fe8b8c
3172,111525340.00000000000000000000,Right channel: 00000000
3173,111557360.00000000000000000000,Left channel: 00007dc8
3174,111589360.00000000000000000000,Right channel: 00000000
3175,111621360.00000000000000000000,Left channel: 00ffe8d5
3176,111653360.00000000000000000000,Right channel: 00000000
3177,111685380.00000000000000000000,Left channel: 000033eb
3178,111717380.00000000000000000000,Right channel: 00000000
3179,111749380.00000000000000000000,Left channel: 0003bb61
3180,111781380.00000000000000000000,Right channel: 00000000
3181,111813400.00000000000000000000,Left channel: 00023211
3182,111845400.00000000000000000000,Right channel: 00000000
3183,111877400.00000000000000000000,Left channel: 00ff68f5
3184,111909400.00000000000000000000,Right channel: 00000000
3185,111941400.00000000000000000000,Left channel: 00fc9965
3186,111973420.00000000000000000000,Right channel: 00000000
3187,112005420.00000000000000000000,Left channel: 00fc6e5c
3188,112037420.00000000000000000000,Right channel: 00000000
3189,112069420.00000000000000000000,Left channel: 00fe9df9
3190,112101440.00000000000000000000,Right channel: 00000000
3191,112133440.00000000000000000000,Left channel: 00fdfd6c
3192,112165440.00000000000000000000,Right channel: 00000000
3193,112197440.00000000000000000000,Left channel: 00fc8114
3194,112229460.00000000000000000000,Right channel: 00000000
3195,112261460.00000000000000000000,Left channel: 00fd618b
3196,112293460.00000000000000000000,Right channel: 00000000
3197,112325460.00000000000000000000,Left channel: 0002cf97
3198,112357480.00000000000000000000,Right channel: 00000000
3199,112389480.00000000000000000000,Left channel: 0004ffa3
3200,112421480.00000000000000000000,Right channel: 00000000
3201,112453480.00000000000000000000,Left channel: 0000d7bb
3202,112485480.00000000000000000000,Right channel: 00000000
3203,112517500.00000000000000000000,Left channel: 00ff8883
3204,112549500.00000000000000000000,Right channel: 00000000
3205,112581500.00000000000000000000,Left channel: 00015559
3206,112613500.00000000000000000000,Right channel: 00000000
3207,112645520.00000000000000000000,Left channel: 000155cc
3208,112677520.00000000000000000000,Right channel: 00000000
3209,112709520.00000000000000000000,Left channel: 0000af5e
3210,112741520.00000000000000000000,Right channel: 00000000
3211,112773540.00000000000000000000,Left channel: 000201cd
3212,112805540.00000000000000000000,Right channel: 00000000
3213,112837540.00000000000000000000,Left channel: 00008917
3214,112869540.00000000000000000000,Right channel: 00000000
3215,112901560.00000000000000000000,Left channel: 00fd5715
3216,112933560.00000000000000000000,Right channel: 00000000
3217,112965560.00000000000000000000,Left channel: 00fedbcc
3218,112997560.00000000000000000000,Right channel: 00000000
3219,113029560.00000000000000000000,Left channel: 0001f938
3220,113061580.00000000000000000000,Right channel: 00000000
3221,113093580.00000000000000000000,Left channel: 00025a96
3222,113125580.00000000000000000000,Right channel: 00000000
3223,113157580.00000000000000000000,Left channel: 00009020
3224,113189600.00000000000000000000,Right channel: 00000000
3225,113221600.00000000000000000000,Left channel: 0001a113
3226,113253600.00000000000000000000,Right channel: 00000000
3227,113285600.00000000000000000000,Left channel: 0002c100
3228,113317620.00000000000000000000,Right channel: 00000000
3229,113349620.00000000000000000000,Left channel: 0000ad48
3230,113381620.00000000000000000000,Right channel: 00000000
3231,113413620.00000000000000000000,Left channel: 00ff1ac6
3232,113445640.00000000000000000000,Right channel: 00000000
3233,113477640.00000000000000000000,Left channel: 00fe2247
3234,113509640.00000000000000000000,Right channel: 00000000
3235,113541640.00000000000000000000,Left channel: 00fbf688
3236,113573640.00000000000000000000,Right channel: 00000000
3237,113605660.00000000000000000000,Left channel: 00fbf2a6
3238,113637660.00000000000000000000,Right channel: 00000000
3239,113669660.00000000000000000000,Left channel: 0000a9b6
3240,113701660.00000000000000000000,Right channel: 00000000
3241,113733680.00000000000000000000,Left channel: 0000b685
3242,113765680.00000000000000000000,Right channel: 00000000
3243,113797680.00000000000000000000,Left channel: 00fe4b37
3244,113829680.00000000000000000000,Right channel: 00000000
3245,113861700.00000000000000000000,Left channel: 0001e13e
3246,113893700.00000000000000000000,Right channel: 00000000
3247,113925700.00000000000000000000,Left channel: 00023fc5
3248,113957700.00000000000000000000,Right channel: 00000000
3249,113989720.00000000000000000000,Left channel: 0002dc67
3250,114021720.00000000000000000000,Right channel: 00000000
3251,114053720.00000000000000000000,Left channel: 00024933
3252,114085720.00000000000000000000,Right channel: 00000000
3253,114117720.00000000000000000000,Left channel: 00fe3873
3254,114149740.00000000000000000000,Right channel: 00000000
3255,114181740.00000000000000000000,Left channel: 00fe0a45
3256,114213740.00000000000000000000,Right channel: 00000000
3257,114245740.00000000000000000000,Left channel: 00ff9091
3258,114277760.00000000000000000000,Right channel: 00000000
3259,114309760.00000000000000000000,Left channel: 00fe729f
3260,114341760.00000000000000000000,Right channel: 00000000
3261,114373760.00000000000000000000,Left channel: 00fd4886
3262,114405780.00000000000000000000,Right channel: 00000000
3263,114437780.00000000000000000000,Left channel: 00feec85
3264,114469780.00000000000000000000,Right channel: 00000000
3265,114501780.00000000000000000000,Left channel: 0001a3c3
3266,114533800.00000000000000000000,Right channel: 00000000
3267,114565800.00000000000000000000,Left channel: 00027074
3268,114597800.00000000000000000000,Right channel: 00000000
3269,114629800.00000000000000000000,Left channel: 00018ca1
3270,114661800.00000000000000000000,Right channel: 00000000
3271,114693820.00000000000000000000,Left channel: 0002b2c7
3272,114725820.00000000000000000000,Right channel: 00000000
3273,114757820.00000000000000000000,Left channel: 00029619
3274,114789820.00000000000000000000,Right channel: 00000000
3275,114821840.00000000000000000000,Left channel: 00fef240
3276,114853840.00000000000000000000,Right channel: 00000000
3277,114885840.00000000000000000000,Left channel: 00ff7e7a
3278,114917840.00000000000000000000,Right channel: 00000000
3279,114949860.00000000000000000000,Left channel: 00004149
3280,114981860.00000000000000000000,Right channel: 00000000
3281,115013860.00000000000000000000,Left channel: 00fe3989
3282,115045860.00000000000000000000,Right channel: 00000000
3283,115077860.00000000000000000000,Left channel: 00fef72a
3284,115109880.00000000000000000000,Right channel: 00000000
3285,115141880.00000000000000000000,Left channel: 00feed91
