Id,Time[ns],I²S
2160,44259940.00000000000000000000,Left channel: 00fff9a8
2161,44280420.00000000000000000000,Right channel: 00ffffff
2162,44300900.00000000000000000000,Left channel: 00009492
2163,44321380.00000000000000000000,Right channel: 00ffffff
2164,44341860.00000000000000000000,Left channel: 00010231
2165,44362340.00000000000000000000,Right channel: 00ffffff
2166,44382820.00000000000000000000,Left channel: 00004098
2167,44403320.00000000000000000000,Right channel: 00ffffff
2168,44423800.00000000000000000000,Left channel: 00001ee1
2169,44444280.00000000000000000000,Right channel: 00ffffff
2170,44464760.00000000000000000000,Left channel: 00ffd6b9
2171,44485240.00000000000000000000,Right channel: 00ffffff
2172,44505720.00000000000000000000,Left channel: 00007abc
2173,44526200.00000000000000000000,Right channel: 00ffffff
2174,44546700.00000000000000000000,Left channel: 0000bb04
2175,44567180.00000000000000000000,Right channel: 00ffffff
2176,44587660.00000000000000000000,Left channel: 00fff9b1
2177,44608140.00000000000000000000,Right channel: 00ffffff
2178,44628620.00000000000000000000,Left channel: 00ffce7a
2179,44649100.00000000000000000000,Right channel: 00ffffff
2180,44669600.00000000000000000000,Left channel: 00ff9dd2
2181,44690080.00000000000000000000,Right channel: 00ffffff
2182,44710560.00000000000000000000,Left channel: 00ffefc2
2183,44731040.00000000000000000000,Right channel: 00ffffff
2184,44751520.00000000000000000000,Left channel: 00ffbab5
2185,44772000.00000000000000000000,Right channel: 00ffffff
2186,44792480.00000000000000000000,Left channel: 00ffee53
2187,44812980.00000000000000000000,Right channel: 00ffffff
2188,44833460.00000000000000000000,Left channel: 0000458d
2189,44853940.00000000000000000000,Right channel: 00ffffff
2190,44874420.00000000000000000000,Left channel: 00fffad9
2191,44894900.00000000000000000000,Right channel: 00ffffff
2192,44915380.00000000000000000000,Left channel: 00ff988b
2193,44935880.00000000000000000000,Right channel: 00ffffff
2194,44956360.00000000000000000000,Left channel: 00000a46
2195,44976840.00000000000000000000,Right channel: 00ffffff
2196,44997320.00000000000000000000,Left channel: 00000b69
2197,45017800.00000000000000000000,Right channel: 00ffffff
2198,45038280.00000000000000000000,Left channel: 0000cb71
2199,45058760.00000000000000000000,Right channel: 00ffffff
2200,45079260.00000000000000000000,Left channel: 0000b785
2201,45099740.00000000000000000000,Right channel: 00ffffff
2202,45120220.00000000000000000000,Left channel: 00ff354b
2203,45140700.00000000000000000000,Right channel: 00ffffff
2204,45161180.00000000000000000000,Left channel: 00ffcf60
2205,45181660.00000000000000000000,Right channel: 00ffffff
2206,45202140.00000000000000000000,Left channel: 00008a14
2207,45222640.00000000000000000000,Right channel: 00ffffff
2208,45243120.00000000000000000000,Left channel: 00005240
2209,45263600.00000000000000000000,Right channel: 00ffffff
2210,45284080.00000000000000000000,Left channel: 00006aab
2211,45304560.00000000000000000000,Right channel: 00ffffff
2212,45325040.00000000000000000000,Left channel: 00001617
2213,45345540.00000000000000000000,Right channel: 00ffffff
2214,45366020.00000000000000000000,Left channel: 00ffa28c
2215,45386500.00000000000000000000,Right channel: 00ffffff
2216,45406980.00000000000000000000,Left channel: 00ffb9c0
2217,45427460.00000000000000000000,Right channel: 00ffffff
2218,45447940.00000000000000000000,Left channel: 00ffceeb
2219,45468420.00000000000000000000,Right channel: 00ffffff
2220,45488920.00000000000000000000,Left channel: 00ff6b61
2221,45509400.00000000000000000000,Right channel: 00ffffff
2222,45529880.00000000000000000000,Left channel: 00005423
2223,45550360.00000000000000000000,Right channel: 00ffffff
2224,45570840.00000000000000000000,Left channel: 0000f6fb
2225,45591320.00000000000000000000,Right channel: 00ffffff
2226,45611800.00000000000000000000,Left channel: 00ffbb90
2227,45632300.00000000000000000000,Right channel: 00ffffff
2228,45652780.00000000000000000000,Left channel: 00ff9e8b
2229,45673260.00000000000000000000,Right channel: 00ffffff
2230,45693740.00000000000000000000,Left channel: 00002735
2231,45714220.00000000000000000000,Right channel: 00ffffff
2232,45734700.00000000000000000000,Left channel: 00004c7b
2233,45755200.00000000000000000000,Right channel: 00ffffff
2234,45775680.00000000000000000000,Left channel: 0000d282
2235,45796160.00000000000000000000,Right channel: 00ffffff
2236,45816640.00000000000000000000,Left channel: 0000739b
2237,45837120.00000000000000000000,Right channel: 00ffffff
2238,45857600.00000000000000000000,Left channel: 00ff40d0
2239,45878080.00000000000000000000,Right channel: 00ffffff
2240,45898580.00000000000000000000,Left channel: 00006de8
2241,45919060.00000000000000000000,Right channel: 00ffffff
2242,45939540.00000000000000000000,Left channel: 0000192c
2243,45960020.00000000000000000000,Right channel: 00ffffff
2244,45980500.00000000000000000000,Left channel: 00ffe8aa
2245,46000980.00000000000000000000,Right channel: 00ffffff
2246,46021480.00000000000000000000,Left channel: 000064bd
2247,46041960.00000000000000000000,Right channel: 00ffffff
2248,46062440.00000000000000000000,Left channel: 0000c2f7
2249,46082920.00000000000000000000,Right channel: 00ffffff
2250,46103400.00000000000000000000,Left channel: 000087bd
2251,46123880.00000000000000000000,Right channel: 00ffffff
2252,46144360.00000000000000000000,Left channel: 00ffdd40
2253,46164860.00000000000000000000,Right channel: 00ffffff
2254,46185340.00000000000000000000,Left channel: 00003e7a
2255,46205820.00000000000000000000,Right channel: 00ffffff
2256,46226300.00000000000000000000,Left channel: 00ffa1e2
2257,46246780.00000000000000000000,Right channel: 00ffffff
2258,46267260.00000000000000000000,Left channel: 00005b82
2259,46287740.00000000000000000000,Right channel: 00ffffff
2260,46308240.00000000000000000000,Left channel: 00ffed5c
2261,46328720.00000000000000000000,Right channel: 00ffffff
2262,46349200.00000000000000000000,Left channel: 00ffd29e
2263,46369680.00000000000000000000,Right channel: 00ffffff
2264,46390160.00000000000000000000,Left channel: 0000148a
2265,46410640.00000000000000000000,Right channel: 00ffffff
2266,46431140.00000000000000000000,Left channel: 000051ec
2267,46451620.00000000000000000000,Right channel: 00ffffff
2268,46472100.00000000000000000000,Left channel: 00ffe28e
2269,46492580.00000000000000000000,Right channel: 00ffffff
2270,46513060.00000000000000000000,Left channel: 00ffd127
2271,46533540.00000000000000000000,Right channel: 00ffffff
2272,46554020.00000000000000000000,Left channel: 00004670
2273,46574520.00000000000000000000,Right channel: 00ffffff
2274,46595000.00000000000000000000,Left channel: 00ffa9f2
2275,46615480.00000000000000000000,Right channel: 00ffffff
2276,46635960.00000000000000000000,Left channel: 00004b3b
2277,46656440.00000000000000000000,Right channel: 00ffffff
2278,46676920.00000000000000000000,Left channel: 00ffe4c2
2279,46697420.00000000000000000000,Right channel: 00ffffff
2280,46717900.00000000000000000000,Left channel: 00000b85
2281,46738380.00000000000000000000,Right channel: 00ffffff
2282,46758860.00000000000000000000,Left channel: 00ffb16a
2283,46779340.00000000000000000000,Right channel: 00ffffff
2284,46799820.00000000000000000000,Left channel: 00ff3770
2285,46820300.00000000000000000000,Right channel: 00ffffff
2286,46840800.00000000000000000000,Left channel: 00fff453
2287,46861280.00000000000000000000,Right channel: 00ffffff
2288,46881760.00000000000000000000,Left channel: 00ffcb0a
2289,46902240.00000000000000000000,Right channel: 00ffffff
2290,46922720.00000000000000000000,Left channel: 00ffd63b
2291,46943200.00000000000000000000,Right channel: 00ffffff
2292,46963680.00000000000000000000,Left channel: 00fff794
2293,46984180.00000000000000000000,Right channel: 00ffffff
2294,47004660.00000000000000000000,Left channel: 000004d3
2295,47025140.00000000000000000000,Right channel: 00ffffff
2296,47045620.00000000000000000000,Left channel: 00ffe5d5
2297,47066100.00000000000000000000,Right channel: 00ffffff
2298,47086580.00000000000000000000,Left channel: 00ff8acc
2299,47107080.00000000000000000000,Right channel: 00ffffff
2300,47127560.00000000000000000000,Left channel: 00ff88fb
2301,47148040.00000000000000000000,Right channel: 00ffffff
2302,47168520.00000000000000000000,Left channel: 00ffec90
2303,47189000.00000000000000000000,Right channel: 00ffffff
2304,47209480.00000000000000000000,Left channel: 00ffe948
2305,47229960.00000000000000000000,Right channel: 00ffffff
2306,47250460.00000000000000000000,Left channel: 00ffc22e
2307,47270940.00000000000000000000,Right channel: 00ffffff
2308,47291420.00000000000000000000,Left channel: 00ff5619
2309,47311900.00000000000000000000,Right channel: 00ffffff
2310,47332380.00000000000000000000,Left channel: 00ffba07
2311,47352860.00000000000000000000,Right channel: 00ffffff
2312,47373340.00000000000000000000,Left channel: 00001f59
2313,47393840.00000000000000000000,Right channel: 00ffffff
2314,47414320.00000000000000000000,Left channel: 00ffc85a
2315,47434800.00000000000000000000,Right channel: 00ffffff
2316,47455280.00000000000000000000,Left channel: 000083e9
2317,47475760.00000000000000000000,Right channel: 00ffffff
2318,47496240.00000000000000000000,Left channel: 00ff8d44
2319,47516740.00000000000000000000,Right channel: 00ffffff
2320,47537220.00000000000000000000,Left channel: 00ff4025
2321,47557700.00000000000000000000,Right channel: 00ffffff
2322,47578180.00000000000000000000,Left channel: 00ff9ef8
2323,47598660.00000000000000000000,Right channel: 00ffffff
2324,47619140.00000000000000000000,Left channel: 00ffcee9
2325,47639620.00000000000000000000,Right channel: 00ffffff
2326,47660120.00000000000000000000,Left channel: 00fff5d2
2327,47680600.00000000000000000000,Right channel: 00ffffff
2328,47701080.00000000000000000000,Left channel: 00ff94f8
2329,47721560.00000000000000000000,Right channel: 00ffffff
2330,47742040.00000000000000000000,Left channel: 00007eec
2331,47762520.00000000000000000000,Right channel: 00ffffff
2332,47783020.00000000000000000000,Left channel: 00000f53
2333,47803500.00000000000000000000,Right channel: 00ffffff
2334,47823980.00000000000000000000,Left channel: 000077ec
2335,47844460.00000000000000000000,Right channel: 00ffffff
2336,47864940.00000000000000000000,Left channel: 00005ca5
2337,47885420.00000000000000000000,Right channel: 00ffffff
2338,47905900.00000000000000000000,Left channel: 0000400e
2339,47926400.00000000000000000000,Right channel: 00ffffff
2340,47946880.00000000000000000000,Left channel: 00008b5c
2341,47967360.00000000000000000000,Right channel: 00ffffff
2342,47987840.00000000000000000000,Left channel: 00fffd0f
2343,48008320.00000000000000000000,Right channel: 00ffffff
2344,48028800.00000000000000000000,Left channel: 00ff767c
2345,48049280.00000000000000000000,Right channel: 00ffffff
2346,48069780.00000000000000000000,Left channel: 00002f34
2347,48090260.00000000000000000000,Right channel: 00ffffff
2348,48110740.00000000000000000000,Left channel: 00ffdde2
2349,48131220.00000000000000000000,Right channel: 00ffffff
2350,48151700.00000000000000000000,Left channel: 00fff45d
2351,48172180.00000000000000000000,Right channel: 00ffffff
2352,48192680.00000000000000000000,Left channel: 000053f1
2353,48213160.00000000000000000000,Right channel: 00ffffff
2354,48233640.00000000000000000000,Left channel: 00ffea22
2355,48254120.00000000000000000000,Right channel: 00ffffff
2356,48274600.00000000000000000000,Left channel: 0000052e
2357,48295080.00000000000000000000,Right channel: 00ffffff
2358,48315560.00000000000000000000,Left channel: 00ffa265
2359,48336060.00000000000000000000,Right channel: 00ffffff
2360,48356540.00000000000000000000,Left channel: 00ffb2c9
2361,48377020.00000000000000000000,Right channel: 00ffffff
2362,48397500.00000000000000000000,Left channel: 0000365d
2363,48417980.00000000000000000000,Right channel: 00ffffff
2364,48438460.00000000000000000000,Left channel: 00ff870f
2365,48458960.00000000000000000000,Right channel: 00ffffff
2366,48479440.00000000000000000000,Left channel: 00ffe1f9
2367,48499920.00000000000000000000,Right channel: 00ffffff
2368,48520400.00000000000000000000,Left channel: 00001fa1
2369,48540880.00000000000000000000,Right channel: 00ffffff
2370,48561360.00000000000000000000,Left channel: 00ffc4f7
2371,48581840.00000000000000000000,Right channel: 00ffffff
2372,48602340.00000000000000000000,Left channel: 00000f15
2373,48622820.00000000000000000000,Right channel: 00ffffff
2374,48643300.00000000000000000000,Left channel: 00002075
2375,48663780.00000000000000000000,Right channel: 00ffffff
2376,48684260.00000000000000000000,Left channel: 000021fd
2377,48704740.00000000000000000000,Right channel: 00ffffff
2378,48725220.00000000000000000000,Left channel: 000023bf
2379,48745720.00000000000000000000,Right channel: 00ffffff
2380,48766200.00000000000000000000,Left channel: 00fff69c
2381,48786680.00000000000000000000,Right channel: 00ffffff
2382,48807160.00000000000000000000,Left channel: 00003cf9
2383,48827640.00000000000000000000,Right channel: 00ffffff
2384,48848120.00000000000000000000,Left channel: 0000725b
2385,48868620.00000000000000000000,Right channel: 00ffffff
2386,48889100.00000000000000000000,Left channel: 00ffee61
2387,48909580.00000000000000000000,Right channel: 00ffffff
2388,48930060.00000000000000000000,Left channel: 00002663
2389,48950540.00000000000000000000,Right channel: 00ffffff
2390,48971020.00000000000000000000,Left channel: 00000f73
2391,48991500.00000000000000000000,Right channel: 00ffffff
2392,49012000.00000000000000000000,Left channel: 00002cac
2393,49032480.00000000000000000000,Right channel: 00ffffff
2394,49052960.00000000000000000000,Left channel: 00ffb138
2395,49073440.00000000000000000000,Right channel: 00ffffff
2396,49093920.00000000000000000000,Left channel: 00ffc562
2397,49114400.00000000000000000000,Right channel: 00ffffff
2398,49134880.00000000000000000000,Left channel: 00002f00
2399,49155380.00000000000000000000,Right channel: 00ffffff
2400,49175860.00000000000000000000,Left channel: 00ff3143
2401,49196340.00000000000000000000,Right channel: 00ffffff
2402,49216820.00000000000000000000,Left channel: 00ff1a8e
2403,49237300.00000000000000000000,Right channel: 00ffffff
2404,49257780.00000000000000000000,Left channel: 00ffa48a
2405,49278280.00000000000000000000,Right channel: 00ffffff
2406,49298760.00000000000000000000,Left channel: 00ffb30b
2407,49319240.00000000000000000000,Right channel: 00ffffff
2408,49339720.00000000000000000000,Left channel: 00006c00
2409,49360200.00000000000000000000,Right channel: 00ffffff
2410,49380680.00000000000000000000,Left channel: 00ffb87c
2411,49401160.00000000000000000000,Right channel: 00ffffff
2412,49421660.00000000000000000000,Left channel: 00003a5f
2413,49442140.00000000000000000000,Right channel: 00ffffff
2414,49462620.00000000000000000000,Left channel: 00000104
2415,49483100.00000000000000000000,Right channel: 00ffffff
2416,49503580.00000000000000000000,Left channel: 00ff300e
2417,49524060.00000000000000000000,Right channel: 00ffffff
2418,49544560.00000000000000000000,Left channel: 0000663d
2419,49565040.00000000000000000000,Right channel: 00ffffff
2420,49585520.00000000000000000000,Left channel: 00003821
2421,49606000.00000000000000000000,Right channel: 00ffffff
2422,49626480.00000000000000000000,Left channel: 0000aacd
2423,49646960.00000000000000000000,Right channel: 00ffffff
2424,49667440.00000000000000000000,Left channel: 0000b9bc
2425,49687940.00000000000000000000,Right channel: 00ffffff
2426,49708420.00000000000000000000,Left channel: 00ffbcdf
2427,49728900.00000000000000000000,Right channel: 00ffffff
2428,49749380.00000000000000000000,Left channel: 00fffe5a
2429,49769860.00000000000000000000,Right channel: 00ffffff
2430,49790340.00000000000000000000,Left channel: 00000524
2431,49810820.00000000000000000000,Right channel: 00ffffff
2432,49831320.00000000000000000000,Left channel: 000002f2
2433,49851800.00000000000000000000,Right channel: 00ffffff
2434,49872280.00000000000000000000,Left channel: 00006723
2435,49892760.00000000000000000000,Right channel: 00ffffff
2436,49913240.00000000000000000000,Left channel: 000052df
2437,49933720.00000000000000000000,Right channel: 00ffffff
2438,49954220.00000000000000000000,Left channel: 00009f40
2439,49974700.00000000000000000000,Right channel: 00ffffff
2440,49995180.00000000000000000000,Left channel: 00007a05
2441,50015660.00000000000000000000,Right channel: 00ffffff
2442,50036140.00000000000000000000,Left channel: 0000262a
2443,50056620.00000000000000000000,Right channel: 00ffffff
2444,50077100.00000000000000000000,Left channel: 00004785
2445,50097600.00000000000000000000,Right channel: 00ffffff
2446,50118080.00000000000000000000,Left channel: 00001c52
2447,50138560.00000000000000000000,Right channel: 00ffffff
2448,50159040.00000000000000000000,Left channel: 0000e6a4
2449,50179520.00000000000000000000,Right channel: 00ffffff
2450,50200000.00000000000000000000,Left channel: 0000a3b5
2451,50220500.00000000000000000000,Right channel: 00ffffff
2452,50240980.00000000000000000000,Left channel: 00fffabc
2453,50261460.00000000000000000000,Right channel: 00ffffff
2454,50281940.00000000000000000000,Left channel: 00003755
2455,50302420.00000000000000000000,Right channel: 00ffffff
2456,50322900.00000000000000000000,Left channel: 000079ee
2457,50343380.00000000000000000000,Right channel: 00ffffff
2458,50363880.00000000000000000000,Left channel: 00006355
2459,50384360.00000000000000000000,Right channel: 00ffffff
2460,50404840.00000000000000000000,Left channel: 00003d22
2461,50425320.00000000000000000000,Right channel: 00ffffff
2462,50445800.00000000000000000000,Left channel: 00005da4
2463,50466280.00000000000000000000,Right channel: 00ffffff
2464,50486760.00000000000000000000,Left channel: 00ffafc1
2465,50507260.00000000000000000000,Right channel: 00ffffff
2466,50527740.00000000000000000000,Left channel: 000066f4
2467,50548220.00000000000000000000,Right channel: 00ffffff
2468,50568700.00000000000000000000,Left channel: 00009fd0
2469,50589180.00000000000000000000,Right channel: 00ffffff
2470,50609660.00000000000000000000,Left channel: 0000455b
2471,50630160.00000000000000000000,Right channel: 00ffffff
2472,50650640.00000000000000000000,Left channel: 00003c74
2473,50671120.00000000000000000000,Right channel: 00ffffff
2474,50691600.00000000000000000000,Left channel: 000049cb
2475,50712080.00000000000000000000,Right channel: 00ffffff
2476,50732560.00000000000000000000,Left channel: 00ffa497
2477,50753040.00000000000000000000,Right channel: 00ffffff
2478,50773540.00000000000000000000,Left channel: 000019af
2479,50794020.00000000000000000000,Right channel: 00ffffff
2480,50814500.00000000000000000000,Left channel: 00006ed7
2481,50834980.00000000000000000000,Right channel: 00ffffff
2482,50855460.00000000000000000000,Left channel: 00ffc5d3
2483,50875940.00000000000000000000,Right channel: 00ffffff
2484,50896420.00000000000000000000,Left channel: 0000849e
2485,50916920.00000000000000000000,Right channel: 00ffffff
2486,50937400.00000000000000000000,Left channel: 000031b1
2487,50957880.00000000000000000000,Right channel: 00ffffff
2488,50978360.00000000000000000000,Left channel: 00ff9a53
2489,50998840.00000000000000000000,Right channel: 00ffffff
2490,51019320.00000000000000000000,Left channel: 00ffde20
2491,51039820.00000000000000000000,Right channel: 00ffffff
2492,51060300.00000000000000000000,Left channel: 00003f2c
2493,51080780.00000000000000000000,Right channel: 00ffffff
2494,51101260.00000000000000000000,Left channel: 00002308
2495,51121740.00000000000000000000,Right channel: 00ffffff
2496,51142220.00000000000000000000,Left channel: 00ffee75
2497,51162700.00000000000000000000,Right channel: 00ffffff
2498,51183200.00000000000000000000,Left channel: 00006eda
2499,51203680.00000000000000000000,Right channel: 00ffffff
2500,51224160.00000000000000000000,Left channel: 00004fb8
2501,51244640.00000000000000000000,Right channel: 00ffffff
2502,51265120.00000000000000000000,Left channel: 00ffc203
2503,51285600.00000000000000000000,Right channel: 00ffffff
2504,51306100.00000000000000000000,Left channel: 000038f7
2505,51326580.00000000000000000000,Right channel: 00ffffff
2506,51347060.00000000000000000000,Left channel: 00000e51
2507,51367540.00000000000000000000,Right channel: 00ffffff
2508,51388020.00000000000000000000,Left channel: 00001d7a
2509,51408500.00000000000000000000,Right channel: 00ffffff
2510,51428980.00000000000000000000,Left channel: 0000a5d7
2511,51449480.00000000000000000000,Right channel: 00ffffff
2512,51469960.00000000000000000000,Left channel: 00ffde49
2513,51490440.00000000000000000000,Right channel: 00ffffff
2514,51510920.00000000000000000000,Left channel: 000033e2
2515,51531400.00000000000000000000,Right channel: 00ffffff
2516,51551880.00000000000000000000,Left channel: 00009f2d
2517,51572360.00000000000000000000,Right channel: 00ffffff
2518,51592860.00000000000000000000,Left channel: 00003907
2519,51613340.00000000000000000000,Right channel: 00ffffff
2520,51633820.00000000000000000000,Left channel: 00ffb64f
2521,51654300.00000000000000000000,Right channel: 00ffffff
2522,51674780.00000000000000000000,Left channel: 00001eab
2523,51695260.00000000000000000000,Right channel: 00ffffff
2524,51715760.00000000000000000000,Left channel: 00ffd841
2525,51736240.00000000000000000000,Right channel: 00ffffff
2526,51756720.00000000000000000000,Left channel: 00ffbc17
2527,51777200.00000000000000000000,Right channel: 00ffffff
2528,51797680.00000000000000000000,Left channel: 00001c98
2529,51818160.00000000000000000000,Right channel: 00ffffff
2530,51838640.00000000000000000000,Left channel: 00ffcd8e
2531,51859140.00000000000000000000,Right channel: 00ffffff
2532,51879620.00000000000000000000,Left channel: 00ff3d50
2533,51900100.00000000000000000000,Right channel: 00ffffff
2534,51920580.00000000000000000000,Left channel: 00ffa446
2535,51941060.00000000000000000000,Right channel: 00ffffff
2536,51961540.00000000000000000000,Left channel: 00ff8f93
2537,51982020.00000000000000000000,Right channel: 00ffffff
2538,52002520.00000000000000000000,Left channel: 00feceb2
2539,52023000.00000000000000000000,Right channel: 00ffffff
2540,52043480.00000000000000000000,Left channel: 00001847
2541,52063960.00000000000000000000,Right channel: 00ffffff
2542,52084440.00000000000000000000,Left channel: 00002f21
2543,52104920.00000000000000000000,Right channel: 00ffffff
2544,52125420.00000000000000000000,Left channel: 00ffcefa
2545,52145900.00000000000000000000,Right channel: 00ffffff
2546,52166380.00000000000000000000,Left channel: 00007ef3
2547,52186860.00000000000000000000,Right channel: 00ffffff
2548,52207340.00000000000000000000,Left channel: 00ff8cab
2549,52227820.00000000000000000000,Right channel: 00ffffff
2550,52248300.00000000000000000000,Left channel: 00ff94c8
2551,52268800.00000000000000000000,Right channel: 00ffffff
2552,52289280.00000000000000000000,Left channel: 0000a53e
2553,52309760.00000000000000000000,Right channel: 00ffffff
2554,52330240.00000000000000000000,Left channel: 00003389
2555,52350720.00000000000000000000,Right channel: 00ffffff
2556,52371200.00000000000000000000,Left channel: 000012a0
2557,52391700.00000000000000000000,Right channel: 00ffffff
2558,52412180.00000000000000000000,Left channel: 00ffccb9
2559,52432660.00000000000000000000,Right channel: 00ffffff
2560,52453140.00000000000000000000,Left channel: 00ff9d57
2561,52473620.00000000000000000000,Right channel: 00ffffff
2562,52494100.00000000000000000000,Left channel: 00ff6de5
2563,52514580.00000000000000000000,Right channel: 00ffffff
2564,52535080.00000000000000000000,Left channel: 00ff9208
2565,52555560.00000000000000000000,Right channel: 00ffffff
2566,52576040.00000000000000000000,Left channel: 00ffc797
2567,52596520.00000000000000000000,Right channel: 00ffffff
2568,52617000.00000000000000000000,Left channel: 00ff912b
2569,52637480.00000000000000000000,Right channel: 00ffffff
2570,52657960.00000000000000000000,Left channel: 00ff9927
2571,52678460.00000000000000000000,Right channel: 00ffffff
2572,52698940.00000000000000000000,Left channel: 00ffb7b3
2573,52719420.00000000000000000000,Right channel: 00ffffff
2574,52739900.00000000000000000000,Left channel: 00ff9b8b
2575,52760380.00000000000000000000,Right channel: 00ffffff
2576,52780860.00000000000000000000,Left channel: 00001e90
2577,52801360.00000000000000000000,Right channel: 00ffffff
2578,52821840.00000000000000000000,Left channel: 00ffed00
2579,52842320.00000000000000000000,Right channel: 00ffffff
2580,52862800.00000000000000000000,Left channel: 00ff866e
2581,52883280.00000000000000000000,Right channel: 00ffffff
2582,52903760.00000000000000000000,Left channel: 00001dbd
2583,52924240.00000000000000000000,Right channel: 00ffffff
2584,52944740.00000000000000000000,Left channel: 0000933f
2585,52965220.00000000000000000000,Right channel: 00ffffff
2586,52985700.00000000000000000000,Left channel: 000006ce
2587,53006180.00000000000000000000,Right channel: 00ffffff
2588,53026660.00000000000000000000,Left channel: 00005e9c
2589,53047140.00000000000000000000,Right channel: 00ffffff
2590,53067640.00000000000000000000,Left channel: 000007f4
2591,53088120.00000000000000000000,Right channel: 00ffffff
2592,53108600.00000000000000000000,Left channel: 00ff2fb7
2593,53129080.00000000000000000000,Right channel: 00ffffff
2594,53149560.00000000000000000000,Left channel: 00002c1f
2595,53170040.00000000000000000000,Right channel: 00ffffff
2596,53190520.00000000000000000000,Left channel: 00ffbdfe
2597,53211020.00000000000000000000,Right channel: 00ffffff
2598,53231500.00000000000000000000,Left channel: 00ff827d
2599,53251980.00000000000000000000,Right channel: 00ffffff
2600,53272460.00000000000000000000,Left channel: 00ff5aa5
2601,53292940.00000000000000000000,Right channel: 00ffffff
2602,53313420.00000000000000000000,Left channel: 00ffdc1e
2603,53333900.00000000000000000000,Right channel: 00ffffff
2604,53354400.00000000000000000000,Left channel: 00004313
2605,53374880.00000000000000000000,Right channel: 00ffffff
2606,53395360.00000000000000000000,Left channel: 00ffba8f
2607,53415840.00000000000000000000,Right channel: 00ffffff
2608,53436320.00000000000000000000,Left channel: 00ffcee5
2609,53456800.00000000000000000000,Right channel: 00ffffff
2610,53477300.00000000000000000000,Left channel: 00ff82d3
2611,53497780.00000000000000000000,Right channel: 00ffffff
2612,53518260.00000000000000000000,Left channel: 00002c3a
2613,53538740.00000000000000000000,Right channel: 00ffffff
2614,53559220.00000000000000000000,Left channel: 0000c680
2615,53579700.00000000000000000000,Right channel: 00ffffff
2616,53600180.00000000000000000000,Left channel: 00ff77ed
2617,53620680.00000000000000000000,Right channel: 00ffffff
2618,53641160.00000000000000000000,Left channel: 00ffdf3f
2619,53661640.00000000000000000000,Right channel: 00ffffff
2620,53682120.00000000000000000000,Left channel: 00006dee
2621,53702600.00000000000000000000,Right channel: 00ffffff
2622,53723080.00000000000000000000,Left channel: 00fff9bb
2623,53743580.00000000000000000000,Right channel: 00ffffff
2624,53764060.00000000000000000000,Left channel: 00fffacd
2625,53784540.00000000000000000000,Right channel: 00ffffff
2626,53805020.00000000000000000000,Left channel: 00ff5f82
2627,53825500.00000000000000000000,Right channel: 00ffffff
2628,53845980.00000000000000000000,Left channel: 00ff7fa8
2629,53866460.00000000000000000000,Right channel: 00ffffff
2630,53886960.00000000000000000000,Left channel: 000014a1
2631,53907440.00000000000000000000,Right channel: 00ffffff
2632,53927920.00000000000000000000,Left channel: 00ff70cc
2633,53948400.00000000000000000000,Right channel: 00ffffff
2634,53968880.00000000000000000000,Left channel: 00fffee9
2635,53989360.00000000000000000000,Right channel: 00ffffff
2636,54009840.00000000000000000000,Left channel: 00003e97
2637,54030340.00000000000000000000,Right channel: 00ffffff
2638,54050820.00000000000000000000,Left channel: 00ff8bdd
2639,54071300.00000000000000000000,Right channel: 00ffffff
2640,54091780.00000000000000000000,Left channel: 00ffa921
2641,54112260.00000000000000000000,Right channel: 00ffffff
2642,54132740.00000000000000000000,Left channel: 00ff6730
2643,54153240.00000000000000000000,Right channel: 00ffffff
2644,54173720.00000000000000000000,Left channel: 00003da3
2645,54194200.00000000000000000000,Right channel: 00ffffff
2646,54214680.00000000000000000000,Left channel: 00007a7b
2647,54235160.00000000000000000000,Right channel: 00ffffff
2648,54255640.00000000000000000000,Left channel: 00fffd0d
2649,54276120.00000000000000000000,Right channel: 00ffffff
2650,54296620.00000000000000000000,Left channel: 00ffddf6
2651,54317100.00000000000000000000,Right channel: 00ffffff
2652,54337580.00000000000000000000,Left channel: 00ffb127
2653,54358060.00000000000000000000,Right channel: 00ffffff
2654,54378540.00000000000000000000,Left channel: 00fff016
2655,54399020.00000000000000000000,Right channel: 00ffffff
2656,54419500.00000000000000000000,Left channel: 000055d2
2657,54440000.00000000000000000000,Right channel: 00ffffff
2658,54460480.00000000000000000000,Left channel: 000044a0
2659,54480960.00000000000000000000,Right channel: 00ffffff
2660,54501440.00000000000000000000,Left channel: 000071da
2661,54521920.00000000000000000000,Right channel: 00ffffff
2662,54542400.00000000000000000000,Left channel: 00ffb67b
2663,54562900.00000000000000000000,Right channel: 00ffffff
2664,54583380.00000000000000000000,Left channel: 00ff9765
2665,54603860.00000000000000000000,Right channel: 00ffffff
2666,54624340.00000000000000000000,Left channel: 0000114d
2667,54644820.00000000000000000000,Right channel: 00ffffff
2668,54665300.00000000000000000000,Left channel: 00ffcec5
2669,54685780.00000000000000000000,Right channel: 00ffffff
2670,54706280.00000000000000000000,Left channel: 000026e1
2671,54726760.00000000000000000000,Right channel: 00ffffff
2672,54747240.00000000000000000000,Left channel: 00003f73
2673,54767720.00000000000000000000,Right channel: 00ffffff
2674,54788200.00000000000000000000,Left channel: 00ff893e
2675,54808680.00000000000000000000,Right channel: 00ffffff
2676,54829180.00000000000000000000,Left channel: 00ffe1f0
2677,54849660.00000000000000000000,Right channel: 00ffffff
